doc_title,chunk_id,fact,scene_context
103、INT. LIBRARY - NIGHT,doc_102_chunk_2,Abe receives a gold piece and successfully tucks it into his belt.,
120、INT. CAVERN,doc_119_chunk_6,Abe successfully retrieves the last gold segment.,"At the tunnel entrance, after emerging dripping wet."
104、INT. CONFERENCE ROOM - LATER,doc_103_chunk_0,Abe successfully reveals hidden glyphs and coordinates on the paper map by imprinting the surface pattern from the cylinder case.,
122、EXT. TREE -- DAY,doc_121_chunk_0,Abe Sapien expresses readiness to enter the real world.,"Scene at the strange, twisted tree where the BPRD team prepares to pass through the arch."
113、EXT. GREEN FIELD - DAY,doc_112_chunk_1,"Abe successfully activates the cylinder, causing the tree to come to life and move its roots into an arch formation.",Scene where the team approaches the tree; Abe inserts and twists the cylinder.
57、INT. MAP SHOP - LATER,doc_56_chunk_2,Abe Sapien identifies himself as an agent of the Bureau for Paranormal Research and Defense.,
123、EXT. RENVYLE - DAY,doc_122_chunk_1,Abe Sapien formally resigns from his position by handing over his gunbelt and equipment pack.,Scene where Abe steps past Hellboy and gives his equipment to an agent while addressing Mr. Manning.
17、INT. INTERCUT - SALES ROOM/CORRIDOR - SAME,doc_16_chunk_0,Abe discovers a human femur that is wet and gnawed.,
17、INT. INTERCUT - SALES ROOM/CORRIDOR - SAME,doc_16_chunk_0,Abe observes and verbally confirms the presence of unusual activity in the floor.,
107、INT. COCKPIT - SAME,doc_106_chunk_1,Abe is unable to pilot the vehicle.,"Scene involving the vehicle controls, where Abe expresses despair about piloting."
107、INT. COCKPIT - SAME,doc_106_chunk_1,Abe smiles after hearing the engines start.,"Scene involving the vehicle controls, after Johann begins operating the system."
71、EXT. LEDGE - CONTINUOUS,doc_70_chunk_0,Abe Sapien communicates with Hellboy via radio to report that the Princess is fine.,"Scene: Hellboy is on a ledge ten stories up, evading the Elemental."
113、EXT. GREEN FIELD - DAY,doc_112_chunk_0,Abe possesses a map stored in a crystal cylinder.,
113、EXT. GREEN FIELD - DAY,doc_112_chunk_0,Abe presents the map to help identify a tree as a portal.,
113、EXT. GREEN FIELD - DAY,doc_112_chunk_0,Abe complies with Johann's instruction to bring the mapcase.,
113、EXT. GREEN FIELD - DAY,doc_112_chunk_0,Abe reinserts the map into its crystal cylinder.,
57、INT. MAP SHOP - LATER,doc_56_chunk_6,Abe successfully calms the Princess during the intrusion.,"Scene: The door is breached by Hellboy and Johann, and Abe intervenes to reassure the Princess."
57、INT. MAP SHOP - LATER,doc_56_chunk_6,Abe asserts authority by reprimanding Hellboy for lack of respect in the presence of royalty.,"Scene: After Hellboy and Johann burst in, Abe demands decorum from them."
52、INT. TROLL MARKET - NIGHT,doc_51_chunk_1,Abe Sapien observes a dogfight involving multi-limbed creatures with horror.,
52、INT. TROLL MARKET - NIGHT,doc_51_chunk_1,Abe Sapien notices a woman in rags with slippered feet adorned with pearls and gold embroidery.,
52、INT. TROLL MARKET - NIGHT,doc_51_chunk_1,Abe Sapien decides to follow the woman in rags.,
69、EXT. STREET -- CONTINUOUS,doc_68_chunk_11,Abe Sapien offers his arm to the Princess to lead her away from danger.,Scene where the Elemental attacks; Abe intervenes to escort the Princess to safety.
69、EXT. STREET -- CONTINUOUS,doc_68_chunk_11,The Princess accepts Abe Sapien's assistance and allows him to lead her away.,Scene where the Elemental attacks; Abe intervenes to escort the Princess to safety.
69、EXT. STREET -- CONTINUOUS,doc_68_chunk_6,Abe Sapien identifies the presence of seven entities when others have found three.,
69、EXT. STREET -- CONTINUOUS,doc_68_chunk_6,Abe Sapien recognizes that the seventh entity is attempting to reach water.,
69、EXT. STREET -- CONTINUOUS,doc_68_chunk_6,Abe Sapien issues an evacuation order upon realizing the danger posed by the entity entering the water.,
