doc_title,chunk_id,fact,scene_context
14、张队长家，日，内,doc_14_chunk_0,老三跟静秋约好，等她回来时，他会在县城接她。,
13、张队长家，日，内,doc_13_chunk_0,老三一连几天没有露面。,谈话后
45、街道，日，外,doc_45_chunk_0,老三帮助静秋将推车推上了斜坡。,斜坡上
18、车站，夜，外,doc_18_chunk_0,老三在路灯下等待静秋。,车站门口，路灯下
64、医院大门，夜，外,doc_64_chunk_0,老三从窗户边离开。,医院门口窗户边，静秋被送出门后
52、街道，日，外,doc_52_chunk_0,老三的胳膊出血了。,老三划伤自己胳膊后
52、街道，日，外,doc_52_chunk_0,老三没有任何反应。,静秋包扎伤口后
82、静秋家，日，内,doc_82_chunk_0,老三的消失状态已成立,
92、亭子，日，内,doc_92_chunk_0,老三曾与静秋一起到访过那个亭子。,
36、河边，日，外,doc_36_chunk_0,老三来到了亭子。,树林中的亭子
35、静秋家，日，内,doc_35_chunk_0,老三常常在二队加班。,
35、静秋家，日，内,doc_35_chunk_0,老三与静秋的约会持续到第二年夏天。,
22、张队长家，日，内,doc_22_chunk_0,老三送了钢笔,场景：静秋房间，本子上放有老三送的钢笔
22、张队长家，日，内,doc_22_chunk_0,老三不知道如何回答,场景：老三与静秋对话中，静秋表示要离开后
54、医院病房，日，内,doc_54_chunk_0,老三位于另一个病房。,另一个病房
70、宿舍，夜，内,doc_70_chunk_0,老三在医院宿舍。,医院宿舍
95、医院，日，内,doc_95_chunk_0,老三身上有青紫伤痕。,病房内
95、医院，日，内,doc_95_chunk_0,老三鼻子上插着管子。,病房内
95、医院，日，内,doc_95_chunk_0,老三已无知觉。,病房内
74、宿舍，夜，内,doc_74_chunk_0,老三的眼角闪着光,
74、宿舍，夜，内,doc_74_chunk_0,老三的手与静秋的手紧紧握在一起,
72、宿舍，夜，内,doc_72_chunk_0,老三在洗脚期间保持沉默。,
96、山楂树镜头,doc_96_chunk_0,老三去世了。,
96、山楂树镜头,doc_96_chunk_0,老三的骨灰被埋在山楂树下。,
47、河边，日，外,doc_47_chunk_1,老三在静秋旁边睡着了。,画面切换后，静秋和老三靠在墙上
47、河边，日，外,doc_47_chunk_1,老三醒了过来。,画面切换后，静秋和老三靠在墙上
