doc_title,chunk_id,description,scene_context
13、INT. GLOBE ROOM - NIGHT,doc_12_chunk_14,North (AWED),
112、EXT. STREETS OF BURGESS - NIGHT - CONTINUOUS,doc_111_chunk_2,"NORTH Welcome back, old friend!",
119、EXT. POND - THE MOON,doc_118_chunk_2,"North opens the book, flips through several pages, and takes",
13、INT. GLOBE ROOM - NIGHT,doc_12_chunk_2,North points to the globe.,
25、INT. NORTH'S LIBRARY - DAY,doc_24_chunk_13,North suddenly moves to Jack's side.,
119、EXT. POND - THE MOON,doc_118_chunk_6,"North picks up Jack, gives him a hug, and kisses him on both cheeks.",
101、EXT. STREETS OF BURGESS - MOMENTS LATER,doc_100_chunk_1,"North draws his sword, but the weight of the blade pulls him down. He can barely stand.",
25、INT. NORTH'S LIBRARY - DAY,doc_24_chunk_2,North holds out his arms to welcome Jack,
25、INT. NORTH'S LIBRARY - DAY,doc_24_chunk_11,North bursts out in laughter holding the book in his hands,
102、EXT. STREETS OF BURGESS - NIGHT,doc_101_chunk_1,"North throws two snowglobes down to the ground, through which an army of yetis and elves emerge.",ON NORTH
25、INT. NORTH'S LIBRARY - DAY,doc_24_chunk_16,"NORTH You see, you can not say no. It is destiny.",
117、EXT. STREETS OF BURGESS - NIGHT - CONTINUOUS,doc_116_chunk_1,North tosses Jack a small item.,"Scene where a snowball fight is escalating, North and Jack are standing off to the side."
118、EXT. POND - NIGHT,doc_117_chunk_0,North smiles down at Pitch.,"Scene: On the ice of the pond in the forest, after Pitch crashes into North and falls backwards."
25、INT. NORTH'S LIBRARY - DAY,doc_24_chunk_5,sees Sandy is snoozing,
13、INT. GLOBE ROOM - NIGHT,doc_12_chunk_4,"Look, he is up to something very bad. I feel it, in my belly.",
109、EXT. BUILDING ROOFTOP - NIGHT - CONTINUOUS,doc_108_chunk_0,North jumps off the roof to greet him mid-air with his scimitars.,Scene following Pitch's escape attempt; outside a building where Pitch emerges from a shadow.
25、INT. NORTH'S LIBRARY - DAY,doc_24_chunk_15,North points to the lights on the globe.,"Inside the room with the Globe, during a discussion about Pitch's threat."
119、EXT. POND - THE MOON,doc_118_chunk_9,North turns away from Bunny and puts his hand on Jack's shoulder.,"Scene 133: After the kids react to the sleigh, North prepares to leave with Jack."
25、INT. NORTH'S LIBRARY - DAY,doc_24_chunk_9,North says this is the best part!,
25、INT. NORTH'S LIBRARY - DAY,doc_24_chunk_1,North clears his throat.,"Scene 31: Guardians Screening Script, North and Sandman are looking down at Tooth; Tooth is giving orders to tiny fairies."
13、INT. GLOBE ROOM - NIGHT,doc_12_chunk_12,"North pauses briefly, then reacts with surprise upon seeing Man in Moon.",
13、INT. GLOBE ROOM - NIGHT,doc_12_chunk_12,North turns to address Man in Moon with familiarity.,
25、INT. NORTH'S LIBRARY - DAY,doc_24_chunk_12,"North stops and looks to Jack, stone faced.",
25、INT. NORTH'S LIBRARY - DAY,doc_24_chunk_12,"North, displeased, glowers.",
13、INT. GLOBE ROOM - NIGHT,doc_12_chunk_13,North pats his belly and gives Bunny a look.,
13、INT. GLOBE ROOM - NIGHT,doc_12_chunk_13,North (back up to the moon) Manny...what must we do?,
26、INT. TOY FACTORY - NORTH POLE - DAY,doc_25_chunk_1,North charges ahead.,
25、INT. NORTH'S LIBRARY - DAY,doc_24_chunk_10,"North blows off the dust, opens it, and begins clearing his throat.",
25、INT. NORTH'S LIBRARY - DAY,doc_24_chunk_10,North looks on with pride.,
108、EXT. BUILDING ROOFTOP - NIGHT - CONTINUOUS,doc_107_chunk_0,"North shoots out of a bunny hole, his scimitars at the ready, only to have landed on a roof some distance from the Guardians.",
108、EXT. BUILDING ROOFTOP - NIGHT - CONTINUOUS,doc_107_chunk_0,North looks around.,
25、INT. NORTH'S LIBRARY - DAY,doc_24_chunk_3,North hopes the yetis treated you well?,
25、INT. NORTH'S LIBRARY - DAY,doc_24_chunk_3,"North says Oh, good! That was my idea!",
26、INT. TOY FACTORY - NORTH POLE - DAY,doc_25_chunk_0,North storms through factory floor,"Factory floor: North and Jack arrive via elevator, North leading the way."
27、INT. NORTH'S OFFICE - A MOMENT LATER,doc_26_chunk_3,North hands the doll to Jack,
27、INT. NORTH'S OFFICE - A MOMENT LATER,doc_26_chunk_6,North raises his hands,
13、INT. GLOBE ROOM - NIGHT,doc_12_chunk_8,NORTH (TO BUNNY) Why are rabbits always so nervous.,
13、INT. GLOBE ROOM - NIGHT,doc_12_chunk_8,NORTH (turning his attention) Tooth! Can't you see we're trying to argue.,
119、EXT. POND - THE MOON,doc_118_chunk_1,North steps forward.,
119、EXT. POND - THE MOON,doc_118_chunk_1,"North says Are you ready now, Jack? (BEAT) To make it official.",
119、EXT. POND - THE MOON,doc_118_chunk_1,North says Then is time you take Oath.,
26、INT. TOY FACTORY - NORTH POLE - DAY,doc_25_chunk_3,North continues through the factory floor. He passes a yeti putting the finishing touches on a blue toy robot.,
25、INT. NORTH'S LIBRARY - DAY,doc_24_chunk_7,North (CHUCKLES),
25、INT. NORTH'S LIBRARY - DAY,doc_24_chunk_7,North How come? I tell you how come! Because now...you are Guardian!,
26、INT. TOY FACTORY - NORTH POLE - DAY,doc_25_chunk_2,North smiles and calls to them.,"Inside North's factory, where Yeti's are building toys and Elves are test piloting flying toys."
25、INT. NORTH'S LIBRARY - DAY,doc_24_chunk_20,"Sandy nudges North, who acknowledges the tension in the air.",SEQ. 1000 - NORTH'S WORKSHOP
25、INT. NORTH'S LIBRARY - DAY,doc_24_chunk_20,North says to Jack: 'Jack. Walk with me.',SEQ. 1000 - NORTH'S WORKSHOP
28、INT. LAUNCHING SHED - A MOMENT LATER,doc_27_chunk_5,North heads down a luge-like track.,
28、INT. LAUNCHING SHED - A MOMENT LATER,doc_27_chunk_0,"North shoves open a set of double doors, followed closely by Bunny, Sandy, and Jack.",
117、EXT. STREETS OF BURGESS - NIGHT - CONTINUOUS,doc_116_chunk_2,North gives Jack a wink in return.,
117、EXT. STREETS OF BURGESS - NIGHT - CONTINUOUS,doc_116_chunk_2,North is suddenly hit by a snowball and turns.,
117、EXT. STREETS OF BURGESS - NIGHT - CONTINUOUS,doc_116_chunk_2,North bursts out in laughter.,
117、EXT. STREETS OF BURGESS - NIGHT - CONTINUOUS,doc_116_chunk_2,"He throws a snowball, which hits Bunny smack in the face.",
32、INT. TOOTH PALACE - A MOMENT LATER,doc_31_chunk_1,"NORTH Jack, look out!",
32、INT. TOOTH PALACE - A MOMENT LATER,doc_31_chunk_2,NORTH Tooth! Are you alright?,
28、INT. LAUNCHING SHED - A MOMENT LATER,doc_27_chunk_2,"North smiles knowingly, and climbs","Scene: At the sleigh, as the Guardians prepare to climb inside and Yetis make last-minute preparations."
102、EXT. STREETS OF BURGESS - NIGHT,doc_101_chunk_0,North's eyes widen.,"Scene 121: Guardians Screening Script 9/6/12 Avid, during the battle as Tooth regains strength and flies past the kids."
102、EXT. STREETS OF BURGESS - NIGHT,doc_101_chunk_0,He straightens his back and unsheathes his scimitars.,"Scene 121: Guardians Screening Script 9/6/12 Avid, during the battle as Tooth regains strength and flies past the kids."
29、EXT. SLEIGH - FLYING THROUGH THE SKY - CONTINUOUS,doc_28_chunk_0,"North, reins in hand, leans into the wind as the reindeer climb higher.","Scene involving the sleigh departure, as the North Pole fades into the distance."
27、INT. NORTH'S OFFICE - A MOMENT LATER,doc_26_chunk_1,North cracks his knuckles,"North's office, during a tense confrontation with Jack."
27、INT. NORTH'S OFFICE - A MOMENT LATER,doc_26_chunk_1,"North moves in close to Jack, backing him up against the door","North's office, during a tense confrontation with Jack."
31、EXT. SKY - NEAR TOOTH'S PALACE,doc_30_chunk_2,North steers the sleigh forward through the storm toward the entrance of Tooth's Palace.,"Inside the sleigh, during a storm as they approach Tooth's Palace."
26、INT. TOY FACTORY - NORTH POLE - DAY,doc_25_chunk_4,"North steps it up, everybody.","Inside the workshop chamber, as the yeti reacts to the finished blue robots."
26、INT. TOY FACTORY - NORTH POLE - DAY,doc_25_chunk_4,North moves to the opposite end of the chamber.,"Inside the workshop chamber, as the yeti reacts to the finished blue robots."
40、INT. KID'S BEDROOM - NIGHT,doc_39_chunk_0,"North pulls TWO teeth, one with each hand: TWINS.",
35、INT. TOOTH PALACE - LAGOON - MOMENTS LATER,doc_34_chunk_7,North is gleeful.,
35、INT. TOOTH PALACE - LAGOON - MOMENTS LATER,doc_34_chunk_7,North turns to Jack.,
39、EXT. MIDDLE EAST - NIGHT,doc_38_chunk_0,The Guardians fly over a Middle Eastern city in North's sleigh as the full moon lights up the night sky.,
31、EXT. SKY - NEAR TOOTH'S PALACE,doc_30_chunk_0,"North yanks the reins, and the sleigh veers sharply, dodging the oncoming Nightmares.","The sleigh arrives at the outskirts of the Tooth Palace, encountering a chaotic storm of Nightmares and fleeing Tooth Fairies."
4、INT. NORTH'S WORKSHOP - DUSK,doc_3_chunk_0,"North lifts up the chainsaw revealing a massive tattoo on his arm, the word NAUGHTY clearly visible.",
27、INT. NORTH'S OFFICE - A MOMENT LATER,doc_26_chunk_2,North pokes Jack in the chest.,
27、INT. NORTH'S OFFICE - A MOMENT LATER,doc_26_chunk_2,North stands up straight and begins to stroke his beard as he gives Jack a curious look.,
27、INT. NORTH'S OFFICE - A MOMENT LATER,doc_26_chunk_2,North is standing in front of a shelf of Russian nesting dolls. One is carved to look like North himself.,
28、INT. LAUNCHING SHED - A MOMENT LATER,doc_27_chunk_6,"North cracks the reigns, the sleigh plummets, an almost vertical drop.",
28、INT. LAUNCHING SHED - A MOMENT LATER,doc_27_chunk_6,"North pulls a lever, kicking the sleigh into overdrive. He looks back as the sleigh enters a corkscrew.",
28、INT. LAUNCHING SHED - A MOMENT LATER,doc_27_chunk_3,"North grabs the reigns, wrapping them around his arms.",
28、INT. LAUNCHING SHED - A MOMENT LATER,doc_27_chunk_3,"He turns to see Bunnymund standing there, frozen and unnerved.",
28、INT. LAUNCHING SHED - A MOMENT LATER,doc_27_chunk_3,North hoists Bunnymund up,
4、INT. NORTH'S WORKSHOP - DUSK,doc_3_chunk_3,North's hand grabs a cookie from a plate held up by the two Elves.,Guardians Screening Script 9/6/12 Avid 4
27、INT. NORTH'S OFFICE - A MOMENT LATER,doc_26_chunk_8,"North now stands outside his office, with Jack at his side.","Outside North's office, during a reflective moment with Jack."
27、INT. NORTH'S OFFICE - A MOMENT LATER,doc_26_chunk_8,North closes Jack's hand.,"Outside North's office, during a reflective moment with Jack."
27、INT. NORTH'S OFFICE - A MOMENT LATER,doc_26_chunk_8,They exchange a look.,"Outside North's office, during a reflective moment with Jack."
51、EXT. PARIS - SKLYLINE - NIGHT,doc_50_chunk_0,NORTH (O.S.) Ahh!,
13、INT. GLOBE ROOM - NIGHT,doc_12_chunk_1,North thanks Sandy for coming.,"Inside the GlobeRoom, as Sandy descends from the plane."
13、INT. GLOBE ROOM - NIGHT,doc_12_chunk_1,"North speaks to Sandy, acknowledging his busy state but emphasizing the seriousness of the situation.","Inside the GlobeRoom, as Sand glyphs appear above Sandy's head."
13、INT. GLOBE ROOM - NIGHT,doc_12_chunk_1,North joins Bunny and Tooth as they walk through the GlobeRoom.,"Inside the GlobeRoom, after Sandy descends from the plane."
13、INT. GLOBE ROOM - NIGHT,doc_12_chunk_1,"North reaches the center of the room with Bunny, Tooth and Sandy.","Inside the GlobeRoom, during a gathering of the characters."
46、EXT. SKYLINE - NIGHT,doc_45_chunk_0,North laughs as they fly over the city.,"Scene: North and the Guardians are riding North's sleigh, exiting a wormhole and flying over the city."
52、EXT. ROOFTOP - NIGHT,doc_51_chunk_0,North stands proudly.,
47、INT. BEDROOM - NIGHT,doc_46_chunk_0,"North holds up a tooth as he grins, then leaps off the ledge laughing.","Scene involving Bunny finding a note under a pillow, with North at the window."
32、INT. TOOTH PALACE - A MOMENT LATER,doc_31_chunk_0,North spots a Nightmare up ahead and hands Jack the reigns.,A vast chamber supported by pillars containing millions of tiny wooden deposit boxes from floor to ceiling.
32、INT. TOOTH PALACE - A MOMENT LATER,doc_31_chunk_0,North readies his sword and SLICES the Nightmare in half -- NORTH Yah!,A vast chamber supported by pillars containing millions of tiny wooden deposit boxes from floor to ceiling.
49、EXT. ROOFTOP - NIGHT,doc_48_chunk_0,North dances across a rooftop and quickly drops into a chimney to enter a house,Rooftop scene: North is entering a house via a chimney.
36、EXT. SHANGHAI ROOFTOPS - NIGHT,doc_35_chunk_1,North bursts up out of a nearby chimney.,"On the rooftops, during a conversation between Jack and BunnyMund."
36、EXT. SHANGHAI ROOFTOPS - NIGHT,doc_35_chunk_1,"North jumps into one chimney, then shoots out of another across the way.","On the rooftops, during a conversation about a race."
27、INT. NORTH'S OFFICE - A MOMENT LATER,doc_26_chunk_4,"North doll, this one is a more typical Santa Claus - red cheeked and cheery.",
27、INT. NORTH'S OFFICE - A MOMENT LATER,doc_26_chunk_4,"Ah, but not just jolly...",
27、INT. NORTH'S OFFICE - A MOMENT LATER,doc_26_chunk_4,I am also mysterious.,
27、INT. NORTH'S OFFICE - A MOMENT LATER,doc_26_chunk_4,And fearless.,
27、INT. NORTH'S OFFICE - A MOMENT LATER,doc_26_chunk_4,And caring. And at my center...,
57、INT. JAMIE'S BEDROOM - CONTINUOUS,doc_56_chunk_12,North ducks out of the way as the Dreamsand sails toward him.,
36、EXT. SHANGHAI ROOFTOPS - NIGHT,doc_35_chunk_2,North disappears down yet another chimney only to emerge with a bang out the top of another.,"Scene involving North emerging from chimneys, likely during a festive or action sequence."
36、EXT. SHANGHAI ROOFTOPS - NIGHT,doc_35_chunk_2,As North leaps out of frame,"Scene involving North emerging from chimneys, likely during a festive or action sequence."
4、INT. NORTH'S WORKSHOP - DUSK,doc_3_chunk_1,North crosses the background,
4、INT. NORTH'S WORKSHOP - DUSK,doc_3_chunk_1,North launches himself across the floor on his rolling chair,
4、INT. NORTH'S WORKSHOP - DUSK,doc_3_chunk_1,"his huge HAND gropes furiously among his WORK TOOLS, finally grabbing a miniature HAMMER",
5、INT. NORTH'S GLOBE ROOM - CONTINUOUS,doc_4_chunk_3,North whirls to see a HUGE SHADOW flash across the floors and curving walls of his fortress.,"Inside North's fortress, immediately after the sand bursts into smoke and the lights come back on."
27、INT. NORTH'S OFFICE - A MOMENT LATER,doc_26_chunk_5,North approaches.,
27、INT. NORTH'S OFFICE - A MOMENT LATER,doc_26_chunk_5,North's hand receives the final Russian doll as Jack drops it into the palm.,
27、INT. NORTH'S OFFICE - A MOMENT LATER,doc_26_chunk_5,North says: Look closer. What do you see?,
27、INT. NORTH'S OFFICE - A MOMENT LATER,doc_26_chunk_5,North says: Yes! Big eyes. Very big. Because they are full! Of wonder! That is my center. It is what I was born with. Eyes that have always seen the wonder in everything!,
57、INT. JAMIE'S BEDROOM - CONTINUOUS,doc_56_chunk_10,"The dog jumps past North, knocking him back.",
57、INT. JAMIE'S BEDROOM - CONTINUOUS,doc_56_chunk_10,North Ah!,
29、EXT. SLEIGH - FLYING THROUGH THE SKY - CONTINUOUS,doc_28_chunk_2,North holds a snow globe up to his face.,
29、EXT. SLEIGH - FLYING THROUGH THE SKY - CONTINUOUS,doc_28_chunk_2,North throws the globe into the air and a giant vortex opens.,
29、EXT. SLEIGH - FLYING THROUGH THE SKY - CONTINUOUS,doc_28_chunk_2,"Hold on everyone, I know a shortcut.",
29、EXT. SLEIGH - FLYING THROUGH THE SKY - CONTINUOUS,doc_28_chunk_2,"I say, Tooth Palace.",
29、EXT. SLEIGH - FLYING THROUGH THE SKY - CONTINUOUS,doc_28_chunk_2,Hyah!,
4、INT. NORTH'S WORKSHOP - DUSK,doc_3_chunk_4,He takes a bite and leans toward the ice track.,
4、INT. NORTH'S WORKSHOP - DUSK,doc_3_chunk_4,"He chuckles as the train hits a loop, and launches off a ramp into midair -- then WINGS unfold -- JET ENGINES sprout and ignite and the train lifts off the track --",
27、INT. NORTH'S OFFICE - A MOMENT LATER,doc_26_chunk_0,North dusts his hands and turns to Jack.,"North's office, filled with toys, sketches, and prototypes."
27、INT. NORTH'S OFFICE - A MOMENT LATER,doc_26_chunk_0,North grabs a plate from a nearby elf.,"North's office, filled with toys, sketches, and prototypes."
27、INT. NORTH'S OFFICE - A MOMENT LATER,doc_26_chunk_0,North hurls it - crash!,"North's office, filled with toys, sketches, and prototypes."
27、INT. NORTH'S OFFICE - A MOMENT LATER,doc_26_chunk_0,A pause as North looks at Jack.,"North's office, filled with toys, sketches, and prototypes."
57、INT. JAMIE'S BEDROOM - CONTINUOUS,doc_56_chunk_16,"North's arm is lifted by Sandy and then let go, it's completely limp and falls flat.",
57、INT. JAMIE'S BEDROOM - CONTINUOUS,doc_56_chunk_3,North now holds his index fingers up to his lips.,
4、INT. NORTH'S WORKSHOP - DUSK,doc_3_chunk_5,"North cries out, devastated.",
4、INT. NORTH'S WORKSHOP - DUSK,doc_3_chunk_5,North looks down at the broken toy and takes a moment to collect himself.,
4、INT. NORTH'S WORKSHOP - DUSK,doc_3_chunk_5,North leaps up -- draws a HUGE SCIMITAR from its sheath and HEADS OUT--,
28、INT. LAUNCHING SHED - A MOMENT LATER,doc_27_chunk_4,North (LAUGHS),"Scene involving the sleigh preparing to take off, with Bunny expressing concern about seatbelts."
28、INT. LAUNCHING SHED - A MOMENT LATER,doc_27_chunk_4,North turns to one of the Yetis.,"Scene involving the sleigh preparing to take off, with Bunny expressing concern about seatbelts."
28、INT. LAUNCHING SHED - A MOMENT LATER,doc_27_chunk_4,North Good! Let's go! Clear! (cracks the reigns) Hyah!,"Scene involving the sleigh preparing to take off, with Bunny expressing concern about seatbelts."
62、EXT. BURGESS - NIGHT,doc_61_chunk_0,North,
36、EXT. SHANGHAI ROOFTOPS - NIGHT,doc_35_chunk_0,"North BOOMS up out of a chimney, dashing along the rooftops.",Scene transition to the SHANGHAI SKYLINE.
36、EXT. SHANGHAI ROOFTOPS - NIGHT,doc_35_chunk_0,North (LAUGHS),Scene transition to the SHANGHAI SKYLINE.
36、EXT. SHANGHAI ROOFTOPS - NIGHT,doc_35_chunk_0,North BOOMS down another chimney,Scene transition to the SHANGHAI SKYLINE.
57、INT. JAMIE'S BEDROOM - CONTINUOUS,doc_56_chunk_19,North's bleary EYES pop open mid-snore.,SEQ. 1600 - SANDMAN ATTACKED
61、EXT. EMPTY STREET - CONTINUOUS,doc_60_chunk_7,"North Hurry, hurry!",
42、INT. BOY'S BEDROOM - NIGHT,doc_41_chunk_0,North stands at the side of a boy's bed.,
42、INT. BOY'S BEDROOM - NIGHT,doc_41_chunk_0,"He falls into a rabbit hole, finding himself face to face with Bunny. He growls.",
42、INT. BOY'S BEDROOM - NIGHT,doc_41_chunk_0,North (LOUD WHISPER) That's my tooth! Sandy! Sandy!,
5、INT. NORTH'S GLOBE ROOM - CONTINUOUS,doc_4_chunk_0,North's huge boots stomp through.,A sea of tiny BELLS on the heads of panicking elves.
5、INT. NORTH'S GLOBE ROOM - CONTINUOUS,doc_4_chunk_0,He pushes his way past a couple of his YETI WORKERS.,A sea of tiny BELLS on the heads of panicking elves.
61、EXT. EMPTY STREET - CONTINUOUS,doc_60_chunk_6,NORTH Jack!,Guardians are reacting to Sandy being hit by Pitch's arrow.
61、EXT. EMPTY STREET - CONTINUOUS,doc_60_chunk_5,"North cracks the reigns, turns the sleigh, and heads toward the swirling cloud of yellow and black sand.",
61、EXT. EMPTY STREET - CONTINUOUS,doc_60_chunk_2,"North stands, drawing both his scimitars, and dices the oncoming Nightmares to bits as they attack.",THE SLEIGH: North defends against attacking Nightmares.
5、INT. NORTH'S GLOBE ROOM - CONTINUOUS,doc_4_chunk_4,"North is frozen, looking up into the darkness",
5、INT. NORTH'S GLOBE ROOM - CONTINUOUS,doc_4_chunk_4,"North reaches out for a large EMERGENCY LEVER, TWISTS and PRESSES IT","Guardians Screening Script 9/6/12 Avid 6. The Globe pulses with ENERGY, which lights up and ZOOMS UP the AXIS SHAFT toward the roof"
68、INT. BUNNYMUND'S WARREN,doc_67_chunk_1,North draws his sword,"Inside Bunny's egg tunnel, as strange sounds and screams emerge from within."
5、INT. NORTH'S GLOBE ROOM - CONTINUOUS,doc_4_chunk_1,"North notices that all at once, HUNDREDS OF LIGHTS suddenly go out.",
5、INT. NORTH'S GLOBE ROOM - CONTINUOUS,doc_4_chunk_1,North's concern grows.,
5、INT. NORTH'S GLOBE ROOM - CONTINUOUS,doc_4_chunk_1,"North stares in outrage as a blanket of SWIRLING BLACK SAND, crawls over the lights, and shrouds the ENTIRE GLOBE in inky DARKNESS--",
68、INT. BUNNYMUND'S WARREN,doc_67_chunk_4,We are very busy bringing joy to children! We don't have time... ...for children.,
77、EXT. PARK - ENGLAND - DAY,doc_76_chunk_6,North steps forward to confront Jack.,
60、EXT. EMPTY STREET - CONTINUOUS,doc_59_chunk_5,"North's asleep at the wheel, along with Bunny and Tooth.",
60、EXT. EMPTY STREET - CONTINUOUS,doc_59_chunk_5,"the sleigh clips one of its skis as it flies over City Hall, jolting North to attention.",
77、EXT. PARK - ENGLAND - DAY,doc_76_chunk_7,"North looks away, too hurt by Jack.",
69、INT. BUNNYMUND'S WARREN - DAY - MOMENTS LATER,doc_68_chunk_6,North sets the egg down and lets it rejoin the herd.,A GREEN MEADOW
69、INT. BUNNYMUND'S WARREN - DAY - MOMENTS LATER,doc_68_chunk_5,"We see a hand fish it out to reveal North, who looks at the egg curiously.",
53、EXT. LAUNDROMAT - NIGHT - CONTINUOUS,doc_52_chunk_0,North's hand pulls a Tooth from under a pillow. He replaces it pair of CANDY CANES and a few COINS.,A series of close shots showing the Guardians performing their duties; North is in a child's bedroom.
53、EXT. LAUNDROMAT - NIGHT - CONTINUOUS,doc_52_chunk_0,North laughing while arranging Christmas decorations in the child's bedroom.,Sandy enters through a doggy door and sees North in a child's bedroom.
57、INT. JAMIE'S BEDROOM - CONTINUOUS,doc_56_chunk_18,North is sleeping.,BACK IN JAMIE'S ROOM - Intercut scene with the Guardians sleeping in Jamie's bedroom.
57、INT. JAMIE'S BEDROOM - CONTINUOUS,doc_56_chunk_18,Sophie reaches into North's pocket and pulls out a snow globe.,BACK IN JAMIE'S ROOM - Intercut scene with the Guardians sleeping in Jamie's bedroom.
4、INT. NORTH'S WORKSHOP - DUSK,doc_3_chunk_2,"North's humming along with his music, delicately CHISELING into the ice",
4、INT. NORTH'S WORKSHOP - DUSK,doc_3_chunk_2,His INTENSE BLUE EYE magnified in a JEWELER'S EYEPIECE,
4、INT. NORTH'S WORKSHOP - DUSK,doc_3_chunk_2,a delicate SCULPTING TOOL cuts fine details into the ice,
4、INT. NORTH'S WORKSHOP - DUSK,doc_3_chunk_2,His hands place the finished piece on a curving ICE TRACK,
4、INT. NORTH'S WORKSHOP - DUSK,doc_3_chunk_2,North Yes!,
57、INT. JAMIE'S BEDROOM - CONTINUOUS,doc_56_chunk_13,"North tries to scramble out of the way, but there's no escape in this tiny room.",
57、INT. JAMIE'S BEDROOM - CONTINUOUS,doc_56_chunk_13,"He teeters for a moment as Dreamsand candy canes appear before him, then falls like a giant Sequoia, landing - THUD! - on the end of Jamie's bed, which sends Jamie catapulting through the air.",
92、EXT. STREETS OF BURGESS - NIGHT,doc_91_chunk_5,"North be careful, Jack!",
94、EXT. STREETS OF BURGESS - MOMENTS LATER,doc_93_chunk_0,North struggles to keep up.,
68、INT. BUNNYMUND'S WARREN,doc_67_chunk_2,North looks down at his coat pocket - ooops.,
68、INT. BUNNYMUND'S WARREN,doc_67_chunk_2,"North (EMBARRASSED) Ah, snow globe.",
57、INT. JAMIE'S BEDROOM - CONTINUOUS,doc_56_chunk_2,"North, carrying a large sack over his shoulder, struggles to climb in through the small window.","Inside Jamie's room, during a quiet moment before a commotion occurs."
57、INT. JAMIE'S BEDROOM - CONTINUOUS,doc_56_chunk_2,"North says: Oh, what gives slowpokes!?","Inside Jamie's room, after climbing through the window and seeing the others."
69、INT. BUNNYMUND'S WARREN - DAY - MOMENTS LATER,doc_68_chunk_11,North comes up from behind with Tooth at his side.,
69、INT. BUNNYMUND'S WARREN - DAY - MOMENTS LATER,doc_68_chunk_11,"They turn toward Bunny, marveling at the sight of Sophie, fast sleep.",
94、EXT. STREETS OF BURGESS - MOMENTS LATER,doc_93_chunk_1,"That was good try, Jack! A for effort!",
60、EXT. EMPTY STREET - CONTINUOUS,doc_59_chunk_3,North's sleigh bursts through the clouds.,"Scene involving Pitch and Jack, with the arrival of North's sleigh in the sky."
60、EXT. EMPTY STREET - CONTINUOUS,doc_59_chunk_3,"The sleigh turns toward Pitch, only to fly a few feet over his head.","Scene involving Pitch and Jack, with the arrival of North's sleigh in the sky."
96、EXT. STREETS OF BURGESS - NIGHT,doc_95_chunk_1,North lets out a chuckle.,
10、EXT./INT. CHILD'S BEDROOM,doc_9_chunk_1,North's emergency signal zips by.,
69、INT. BUNNYMUND'S WARREN - DAY - MOMENTS LATER,doc_68_chunk_1,"North and Jack stand in the midst of it all, slack-jawed, as the eggs rush towards them.",
69、INT. BUNNYMUND'S WARREN - DAY - MOMENTS LATER,doc_68_chunk_1,NORTH Rimsky Korsakov! That's a lot of eggs.,
64、INT. NORTH POLE - GLOBE ROOM - DAY,doc_63_chunk_0,North stands shoulder to shoulder with Tooth and Bunny.,Scene: Inside a chamber during a somber ceremony marking the passing of Sandy.
64、INT. NORTH POLE - GLOBE ROOM - DAY,doc_63_chunk_0,North holds hands with Tooth and Bunny in solace.,Scene: Inside a chamber during a somber ceremony marking the passing of Sandy.
92、EXT. STREETS OF BURGESS - NIGHT,doc_91_chunk_2,North exchanges a look with Jack.,
92、EXT. STREETS OF BURGESS - NIGHT,doc_91_chunk_2,North lowers his head in sadness.,
68、INT. BUNNYMUND'S WARREN,doc_67_chunk_0,North and the yetis come to a crashing halt.,"Warren's antechamber: Jack, Bunny, and Tooth arrive as North and the yetis enter abruptly."
68、INT. BUNNYMUND'S WARREN,doc_67_chunk_0,North chuckles.,"Warren's antechamber: After arriving with the yetis, North reacts to the situation."
