doc_title,chunk_id,description,scene_context
106、INT. EMILY'S HOUSE - NIGHT,doc_105_chunk_2,Ben is perplexed.,
103、EXT. STREET CORNER - EVENING,doc_102_chunk_2,Ben accepts the handshake.,
108、INT. BEN'S KITCHEN - EVENING,doc_107_chunk_1,Ben hugs his son.,
103、EXT. STREET CORNER - EVENING,doc_102_chunk_1,making Ben smile,
102、EXT. LOCAL GOLF COURSE - SUNSET,doc_101_chunk_9,"standing, his golfbag in his hand",
113、EXT. STREET IN VREDEDORP - MORNING,doc_112_chunk_13,Ben nods.,
110、INT. KITCHEN - LATE EVENING,doc_109_chunk_2,"Ben sits beside her, and takes her hands to comfort her.",
110、INT. KITCHEN - LATE EVENING,doc_109_chunk_2,Ben is obviously moved.,
110、INT. KITCHEN - LATE EVENING,doc_109_chunk_2,"He squeezes her hands, then takes her in his arms.",
105、INT. STANLEY'S CAR - NIGHT,doc_104_chunk_0,Ben says nothing.,"Soweto night drive, after hearing gunshots"
106、INT. EMILY'S HOUSE - NIGHT,doc_105_chunk_0,Ben has pulled the lamp closer to read one of two notes from Gordon,"Sitting around a table, reading smuggled notes from Gordon"
108、INT. BEN'S KITCHEN - EVENING,doc_107_chunk_4,having a look on the two affidavits before hiding them into the drawer of the stool box,
108、INT. BEN'S KITCHEN - EVENING,doc_107_chunk_2,BEN in a phone box dialing a number.,"Montage, Part A"
108、INT. BEN'S KITCHEN - EVENING,doc_107_chunk_2,CLOSE ON Ben in the phone box hanging up the phone with rage.,"Montage, Part E"
112、EXT. BEN'S KITCHEN - EARLY MORNING,doc_111_chunk_0,Ben opens the door in pyjamas and dressing-gown.,"Ben's kitchen door, after the woman knocks"
112、EXT. BEN'S KITCHEN - EARLY MORNING,doc_111_chunk_0,Ben reads the note and goes back into the house.,"Ben's kitchen door, after receiving the note"
1、EXT. DAN PIENAAR SECONDARY SCHOOL FOR BOYS - DAY,doc_0_chunk_2,Ben hurries towards his happy but exhausted son; the proud father pushing his way through the animated boys.,"After Johan wins race, school grounds"
1、EXT. DAN PIENAAR SECONDARY SCHOOL FOR BOYS - DAY,doc_0_chunk_2,As he reaches Johan he pats him on the back.,"After Johan wins race, school grounds"
1、EXT. DAN PIENAAR SECONDARY SCHOOL FOR BOYS - DAY,doc_0_chunk_2,Ben stops to talk to Gordon who jumps to his feet.,Walking towards school buildings after race
113、EXT. STREET IN VREDEDORP - MORNING,doc_112_chunk_9,Ben is horrified.,
103、EXT. STREET CORNER - EVENING,doc_102_chunk_0,Ben pulls up in his car behind Stanley's.,Street corner in the last white suburb on the way to Soweto
103、EXT. STREET CORNER - EVENING,doc_102_chunk_0,He walks over to Stanley's car and enters the back.,Street corner in the last white suburb on the way to Soweto
1、EXT. DAN PIENAAR SECONDARY SCHOOL FOR BOYS - DAY,doc_0_chunk_3,Ben hadn't seen Jonathan.,
1、EXT. DAN PIENAAR SECONDARY SCHOOL FOR BOYS - DAY,doc_0_chunk_3,He turns to him.,
111、INT. VILJOEN'S OFFICE - DAY,doc_110_chunk_2,sarcastically,
111、INT. VILJOEN'S OFFICE - DAY,doc_110_chunk_0,"A disheveled Ben, pitched angrily forward in his chair.",Colonel's office
113、EXT. STREET IN VREDEDORP - MORNING,doc_112_chunk_3,nodding in greeting,Introduction of Johnson Seroke
109、INT. BEN'S LIVING ROOM - LATE EVENING,doc_108_chunk_0,"Ben bursts in, holds her tight, as she screams into his chest.","After window, lamp, and mirror shatter; Susan hysterical"
109、INT. BEN'S LIVING ROOM - LATE EVENING,doc_108_chunk_0,"Gently, he leads Susan who is sobbing now, out of the room.","Room, leading Susan out"
113、EXT. STREET IN VREDEDORP - MORNING,doc_112_chunk_1,"Ben nods, hesitatingly.","Outside the door, after the colored woman asks if he is Mr. Du Toit"
113、EXT. STREET IN VREDEDORP - MORNING,doc_112_chunk_1,Ben walks into the living/dining room.,"Inside the living/dining room, after the colored woman invites him in"
115、INT. BRUWER KITCHEN - AFTERNOON,doc_114_chunk_9,Ben smiles and starts to caress Porto in Melanie's arms.,
115、INT. BRUWER KITCHEN - AFTERNOON,doc_114_chunk_1,smiling,
101、INT. BEN'S KITCHEN - AFTERNOON,doc_100_chunk_2,Ben walks in.,"Study, Johan says he'll get Ben"
101、INT. BEN'S KITCHEN - AFTERNOON,doc_100_chunk_2,He shakes hands with Father-In-Law.,"Study, Johan says he'll get Ben"
101、INT. BEN'S KITCHEN - AFTERNOON,doc_100_chunk_2,He goes to MOTHER-IN-LAW.,"Study, Johan says he'll get Ben"
101、INT. BEN'S KITCHEN - AFTERNOON,doc_100_chunk_2,He kisses her on the cheek.,"Study, Johan says he'll get Ben"
125、INT. BEN'S DINING ROOM - AFTERNOON,doc_124_chunk_1,"Ben is in the middle of carving the turkey, plates are being passed to him.","Family dinner, carving turkey"
110、INT. KITCHEN - LATE EVENING,doc_109_chunk_0,Ben has poured her a brandy,"Kitchen table, Susan seated"
108、INT. BEN'S KITCHEN - EVENING,doc_107_chunk_0,Ben crouched before him.,"Johan sitting with injuries, Ben crouched before him"
108、INT. BEN'S KITCHEN - EVENING,doc_107_chunk_0,"Ben holds his son's arms, gently.","Johan sitting with injuries, Ben crouched before him"
113、EXT. STREET IN VREDEDORP - MORNING,doc_112_chunk_0,Ben drives into the street searching for an address.,"Vrededorp, Johannesburg: Ben searching for an address"
113、EXT. STREET IN VREDEDORP - MORNING,doc_112_chunk_0,He stops outside a house.,"Vrededorp, Johannesburg: Ben searching for an address"
113、EXT. STREET IN VREDEDORP - MORNING,doc_112_chunk_0,As he gets out of the car,"Vrededorp, Johannesburg: Ben searching for an address"
113、EXT. STREET IN VREDEDORP - MORNING,doc_112_chunk_2,Ben nods to her.,"Stanley's lounge, Ben arrives and nods to Sadie"
117、EXT. STREET - MORNING,doc_116_chunk_0,Ben is leaving his home.,"Outside Ben's home on a Saturday morning, two men in a car nearby"
117、EXT. STREET - MORNING,doc_116_chunk_0,Ben doesn't pay attention to them.,"Outside Ben's home on a Saturday morning, two men in a car nearby"
117、EXT. STREET - MORNING,doc_116_chunk_0,Ben stops at a corner for a car,At a corner after being followed by Jaimie
129、INT. DINING-ROOM - AFTERNOON,doc_128_chunk_0,Ben sits on his chair.,
129、INT. DINING-ROOM - AFTERNOON,doc_128_chunk_0,Ben cannot take it anymore.,
114、INT. BEN'S STUDY - DAY,doc_113_chunk_0,Ben standing in the middle of the room surveying the vandalism.,"Ben's study, vandalism"
124、EXT. SCHOOL YARD - LATE AFTERNOON,doc_123_chunk_0,Ben appears,"School yard, end of school day, Viviers waiting under veranda"
124、EXT. SCHOOL YARD - LATE AFTERNOON,doc_123_chunk_0,striding on towards his car,"School yard, end of school day, Viviers waiting under veranda"
123、INT. CLOETE'S OFFICE - LATE AFTERNOON,doc_122_chunk_0,"Ben, summoned by Cloete, sits.","Office, Ben summoned by Cloete to sit"
125、INT. BEN'S DINING ROOM - AFTERNOON,doc_124_chunk_2,Ben turns towards the door,"Kitchen, after a knock at the door"
115、INT. BRUWER KITCHEN - AFTERNOON,doc_114_chunk_0,"Ben is leaning against the wall next to the door leading to the living room, drinking coffee.",kitchen
126、INT. BEN'S KITCHEN - AFTERNOON,doc_125_chunk_2,Ben steps between them and pushes Chris back into the dining room.,Dining room confrontation
129、INT. DINING-ROOM - AFTERNOON,doc_128_chunk_1,Ben grabs him by the shoulders and starts to shake him.,"At a table, after Stanley's comment about putting the Kaffir in his place."
123、INT. CLOETE'S OFFICE - LATE AFTERNOON,doc_122_chunk_3,The color drains from Ben's face.,
123、INT. CLOETE'S OFFICE - LATE AFTERNOON,doc_122_chunk_3,"Then he steps forward,slaps Cloete thunderously across the face, hurling him back into his chair, and strides out, leaving the door ajar.",
130、INT. BRUWER HOUSE - LIVING ROOM - LATE EVENING,doc_129_chunk_0,A very tense Ben is sitting on Professor Bruwer's chair.,
135、EXT. INDIAN TOWNSHIP - DAY,doc_134_chunk_5,"Ben nods, silent",
133、EXT. SUZETTE'S HOUSE - SWIMMING POOL - DAY,doc_132_chunk_2,Ben smiles sadly at her...,
130、INT. BRUWER HOUSE - LIVING ROOM - LATE EVENING,doc_129_chunk_7,Ben raises his glass and touches it with hers.,
117、EXT. STREET - MORNING,doc_116_chunk_1,"Ben decides to turn the corner, and listens to the FOOTSTEPS.","On the streets, being followed by a man."
117、EXT. STREET - MORNING,doc_116_chunk_1,Ben then decides to turn right back to have a good look at the man.,"On the streets, being followed by a man."
117、EXT. STREET - MORNING,doc_116_chunk_1,Ben takes a good look at him and turns back onto the streets to the local shops.,"On the streets, being followed by a man."
118、INT. BEN'S STUDY - NIGHT,doc_117_chunk_0,Ben and Stanley sit.,Ben's office
118、INT. BEN'S STUDY - NIGHT,doc_117_chunk_0,Ben on his desk.,Ben's office
123、INT. CLOETE'S OFFICE - LATE AFTERNOON,doc_122_chunk_2,He walks silently through the office then continues.,"Office, during the conversation with Cloete"
123、INT. CLOETE'S OFFICE - LATE AFTERNOON,doc_122_chunk_2,"Ben stares at him for a moment, then turns to leave.","Office, after Ben's resignation offer"
123、INT. CLOETE'S OFFICE - LATE AFTERNOON,doc_122_chunk_2,As he reaches the door,"Office, as Ben is leaving"
122、INT. BEN'S BEDROOM - NIGHT,doc_121_chunk_0,Ben answers.,"Bedroom, phone ringing"
122、INT. BEN'S BEDROOM - NIGHT,doc_121_chunk_0,He puts it down.,"Bedroom, phone ringing"
122、INT. BEN'S BEDROOM - NIGHT,doc_121_chunk_0,Ben puts the receiver down.,"Bedroom, phone ringing"
130、INT. BRUWER HOUSE - LIVING ROOM - LATE EVENING,doc_129_chunk_5,"Suddenly as if rising from a dream, Ben murmurs",Melanie stops at record player on way to kitchen
130、INT. BRUWER HOUSE - LIVING ROOM - LATE EVENING,doc_129_chunk_6,"Ben walks over to the window and furtively glances out, to assure himself that nobody is watching.",Kitchen
130、INT. BRUWER HOUSE - LIVING ROOM - LATE EVENING,doc_129_chunk_6,He takes then a book on a pile next to the settee and pages slowly through it.,Kitchen
130、INT. BRUWER HOUSE - LIVING ROOM - LATE EVENING,doc_129_chunk_3,Ben and Melanie laugh.,
130、INT. BRUWER HOUSE - LIVING ROOM - LATE EVENING,doc_129_chunk_3,(surprised),
