doc_title,chunk_id,description,scene_context
106、INT. LABORATORY - NIGHT,doc_105_chunk_6,MARCUS addresses the HEAD in his hand.,
1、INT. DEATH ROW/CELL - DAWN,doc_0_chunk_0,Marcus stares INTO CAMERA with a resigned expression.,Opening scene
106、INT. LABORATORY - NIGHT,doc_105_chunk_1,MARCUS takes a step closer.,
104、EXT. OFFICE PARK FACILITY - NIGHT,doc_103_chunk_0,He dives under the GATE as it rolls shut.,Garage gate
107、INT. UNDERGROUND GARAGE - NIGHT,doc_106_chunk_5,MARCUS leaps into the back beside STAR,"Chase scene in a futuristic vehicle, Kyle driving an ATV"
107、INT. UNDERGROUND GARAGE - NIGHT,doc_106_chunk_5,MARCUS meanwhile PICKS OFF potential threats with the PLASMA RIFLE.,"Chase scene in a futuristic vehicle, Kyle driving an ATV"
106、INT. LABORATORY - NIGHT,doc_105_chunk_7,"approaches KYLE, buttoning his new shirt",Prisoners gaining freedom
106、INT. LABORATORY - NIGHT,doc_105_chunk_7,hands Star her BASEBALL,Prisoners gaining freedom
106、INT. LABORATORY - NIGHT,doc_105_chunk_2,MARCUS connects two wires to FIRE UP the LASER and--,
106、INT. LABORATORY - NIGHT,doc_105_chunk_3,MARCUS FIRES OFF THE LASER again,
108、EXT. OFFICE PARK FACILITY - NIGHT,doc_107_chunk_1,MARCUS FIRES at it,
1、INT. DEATH ROW/CELL - DAWN,doc_0_chunk_5,"With that sarcastic comment, he SIGNS HIS NAME",
108、EXT. OFFICE PARK FACILITY - NIGHT,doc_107_chunk_3,"MARCUS stands and FIRES over KYLE'S HEAD, BLOWING them out of the way.","Car chase, skeletal terminators in headlights"
108、EXT. OFFICE PARK FACILITY - NIGHT,doc_107_chunk_3,MARCUS points.,Near the park
107、INT. UNDERGROUND GARAGE - NIGHT,doc_106_chunk_1,weave amidst the robots and humans,"Garage, during an attack by Terminators"
107、INT. UNDERGROUND GARAGE - NIGHT,doc_106_chunk_3,MARCUS gets in front of it.,"Kyle and Star flee flames, Terminator pursues, Marcus steps in front."
102、INT. TIME DISPLACEMENT CHAMBER - NIGHT,doc_101_chunk_0,manhandles him,"Physicist slammed against wall, clock reads 01:05"
105、INT. UNDERGROUND GARAGE - NIGHT,doc_104_chunk_0,"MARCUS moves stealthily through the space where the prisoners were off-loaded, keeping out of sight behind parked vehicles.",Space where prisoners were off-loaded
105、INT. UNDERGROUND GARAGE - NIGHT,doc_104_chunk_0,He starts at the sight of--,Seeing control robots at charging posts
105、INT. UNDERGROUND GARAGE - NIGHT,doc_104_chunk_0,"MARCUS makes his way to the GLASS DOORS. Using all his strength, he manages to PRY THEM OPEN.",At glass doors after seeing control robots
101、EXT. OFFICE PARK FACILITY - NIGHT,doc_100_chunk_0,MARCUS moves purposefully across the campus,Campus under attack
101、EXT. OFFICE PARK FACILITY - NIGHT,doc_100_chunk_0,He dives out of the way,Campus under attack
101、EXT. OFFICE PARK FACILITY - NIGHT,doc_100_chunk_0,"MARCUS scrambles to his feet, continues on his way.",Campus under attack
106、INT. LABORATORY - NIGHT,doc_105_chunk_8,"He leads the kids out the way he came, passing...THE ENGINEER, in underwear, sitting in a corner, cradling his head in his lap.","Lab, during escape"
108、EXT. OFFICE PARK FACILITY - NIGHT,doc_107_chunk_2,he LEAPS OUT OF THE WAY,"Facility chase, Marcus leaps out of the way of tank headlights"
102、INT. TIME DISPLACEMENT CHAMBER - NIGHT,doc_101_chunk_1,MARCUS tosses the man aside,
102、INT. TIME DISPLACEMENT CHAMBER - NIGHT,doc_101_chunk_1,"regards the GLOWING, CRACKLING TIME SPHERE",
106、INT. LABORATORY - NIGHT,doc_105_chunk_4,MARCUS picks up the ENGINEER'S HEAD by the hair.,
106、INT. LABORATORY - NIGHT,doc_105_chunk_4,MARCUS is taken by surprise,
106、INT. LABORATORY - NIGHT,doc_105_chunk_4,MARCUS spins the engineer's HEAD to face his body.,
106、INT. LABORATORY - NIGHT,doc_105_chunk_4,He grabs the INTERFACE at the base of his neck.,
107、INT. UNDERGROUND GARAGE - NIGHT,doc_106_chunk_4,LEAPS on it and WRENCHES THE RIFLE from its grasp,"Terminator POV, fighting the Terminator"
107、INT. UNDERGROUND GARAGE - NIGHT,doc_106_chunk_4,"BLOWS ITS HEAD OFF, then looks around frantically for the kids","Terminator POV, fighting the Terminator"
109、EXT. PARK/WOODS - NIGHT,doc_108_chunk_1,"rights the vehicle, taking the wheel","In the woods, after ATV topples"
106、INT. LABORATORY - NIGHT,doc_105_chunk_5,holds the Engineer's HEAD so that he can see over his own shoulder,Control terminal
103、EXT. PARK - DUSK,doc_102_chunk_0,MARCUS PLUNGES to the ground and rolls.,park area
103、EXT. PARK - DUSK,doc_102_chunk_0,He looks up--,park area
103、EXT. PARK - DUSK,doc_102_chunk_0,MARCUS tries to get his bearings--,park area
103、EXT. PARK - DUSK,doc_102_chunk_0,He moves in that direction.,park area
