scene,question,answer,evidence,qa_type
18、车站，夜，外,老三为什么在车站等静秋？,我怕你不回来了，又怕你路上出事。,老三：我怕你不回来了，又怕你路上出事。,dialogue/beliefs
3、田间小路，日，外,肖老师提到山楂树的花色变化原因是什么？,因为被烈士的鲜血浇过，所以花色越变越红。,肖老师：你们都知道山楂树是开白花的吧，但这棵树不一样，因为被烈士的鲜血浇过，所以它的花色越变越红，后来就彻底开红花了。,dialogue/beliefs
4、村口，日，外,在[4、村口，日，外]中，肖老师为何要求学生住在贫下中农家里？,为发扬不拿群众一针一线的光荣传统,肖老师补充：我们就住在贫下中农家里，两个人一家，记住，要发扬不拿群众一针一线的光荣传统。,causal/relational queries
3、田间小路，日，外,在[3、田间小路，日，外]中，肖老师如何解释山楂树被称为英雄树的原因？,因为它见证了抗日战争年代革命先烈英勇献身的场面。,肖老师：这棵山楂树之所以被称为英雄树，是因为他在如火如荼的抗日战争年代里，见证了无数革命先烈为祖国为人民英勇献身的可歌可泣的场面。,dialogue/beliefs
17、静秋家，日，内,"在[17、静秋家，日，内]中, 静秋母亲对女儿的前途持什么态度？",担心且强调要努力表现,你千万要好好表现啊，人的前途，一步走错就步步错了，你爸就是个例子,character states
21、乡间小路，夜，外,老三最后如何握住静秋的手？,扔掉树枝后直接握住她的手,老三索性直接扔掉树枝，攥住了静秋的手,detailed description
40、魏红家，日，内,魏红对静秋说了什么？,你是找到组织了吧。,魏红：你是找到组织了吧。,dialogue/beliefs
22、张队长家，日，内,静秋坐在椅子上时是什么状态？,撅着嘴，似乎在生闷气,静秋坐在椅子上撅着嘴，似乎在生闷气。,detailed description
63、病房，夜，内,护士如何回应静秋的请求？,多远都不行，比你远的多的是,多远都不行，比你远的多的是。,dialogue/beliefs
19、村子，夜，外,静秋对老三的提议有何反应？,表示不能骗人，强调自己不是勘探队的。,静秋：我又不是勘探队的，不能骗他们啊！,detailed description
58、静秋家，日，内,"在[58、静秋家，日，内]中, 静秋母亲的丈夫有何身份？",右派。,静秋母亲：我丈夫是右派。,character states
72、宿舍，夜，内,老三为什么把水倒回去了？,因为静秋说不能弄脏山楂树,静秋：不行，我不能把脚放在山楂树里，把它弄脏了。老三：对，不能弄脏了。,causal/relational queries
24、学校办公室，日，内,静秋在什么情况下突然站起来？,当主任质疑她能否干活时,主任：你这小姑娘，小胳膊小肉的能干什么？就怕你受不了啊！,detailed description
24、学校办公室，日，内,静秋引用了谁的教导？,伟大领袖毛主席,静秋：伟大领袖毛主席教导我们说，一不怕苦，二不怕死。,detailed description
19、村子，夜，外,老三敲门时说了什么？,老乡，我是地质勘探队的，有工作证，粮票和钱。,老三敲了敲门：老乡，我是地质勘探队的，有工作证，粮票和钱。,detailed description
52、街道，日，外,"在[52、街道，日，外]中, 静秋的脚状况如何？",脚已经发炎了,老三：我带你去医院啊！现在就去，你的脚已经发炎了。,character states
68、布店，日，内,老三认为静秋穿红布好看吗？,不鲜艳，你穿这颜色好看，你不要老穿蓝色的，跟别人一样。,老三在静秋身上比划了一下：不鲜艳，你穿这颜色好看，你不要老穿蓝色的，跟别人一样。,dialogue/beliefs
51、水房，日，外,"在[51、水房，日，外]中, 老三在做什么？",推着自行车偷看,老三在旁边推着自行车偷看。,character states
68、布店，日，内,静秋对红布颜色的看法是什么？,太鲜艳了吧！,静秋：太鲜艳了吧！,dialogue/beliefs
57、街道，日，外,老三认为静秋应该怎样称呼他？,不能跟别人一样。,反正不能跟别人叫的一样。,dialogue/beliefs
