doc_title,chunk_id,description,scene_context
40、INT. CIGAR - COURTHOUSE CORRIDOR - DAY,doc_39_chunk_5,Mickey shrugs.,
31、INT. LAW LIBRARY - NIGHT,doc_30_chunk_1,Mickey concedes,
32、INT. O'ROURKE'S PUB - NIGHT,doc_31_chunk_1,"He salutes, walks off.",
51、INT. GALVIN'S OFFICE - NIGHT,doc_50_chunk_2,Mickey comes tentatively into the room and sits at the desk across from Galvin.,
60、INT. GALVIN'S APARTMENT SITTING ROOM - NIGHT,doc_59_chunk_3,"Mickey half-turns to Galvin, shrugs minutely, meaning, ""We're in trouble.""",
80、INT. GALVIN'S OFFICE - VESTIBULE - DAY,doc_79_chunk_0,Mickey asleep in a chair.,Interior office. Early morning.
68、INT. COURTROOM - DAY,doc_67_chunk_5,Mickey looks at Galvin. He shakes his head sadly.,ANGLE - P.O.V. Mickey looks at Galvin.
85、INT. GALVIN'S OFFICE - DAY,doc_84_chunk_0,"Mickey wakes up, looks around.",
67、INT. JUDGE'S CHAMBERS CORRIDOR-DAY,doc_66_chunk_1,"Mickey is standing by the door, he catches Galvin's eye. They look at each other a moment.","Scene: Courtroom, spectators reentering for the afternoon session."
79、INT. GALVIN'S OFFICE - NIGHT,doc_78_chunk_0,"Mickey asleep on the couch, coffee containers around him, an ashtray full of butts.",
51、INT. GALVIN'S OFFICE - NIGHT,doc_50_chunk_7,"Mickey sees the box of Macanudo Cigars on the desk, picks them up, starts to open them -- throws them across the room in disgust.","ANGLE Mickey, looking pityingly at Galvin."
75、INT. GALVIN'S OFFICE - NIGHT,doc_74_chunk_1,MICKEY ...one of the other nurses?,
75、INT. GALVIN'S OFFICE - NIGHT,doc_74_chunk_1,MICKEY All right. Who wasn't in the O.R.?,
51、INT. GALVIN'S OFFICE - NIGHT,doc_50_chunk_1,"Mickey opening the front door to the office, carrying an armful of lawbooks, and a couple of files, he turns on the lights in the anteroom, and we SEE that he is surprised to see Galvin in the office.",
77、INT. GALVIN'S OFFICE BUILDING CORRIDOR - NIGHT,doc_76_chunk_1,Mickey says the broad has disappeared...,
77、INT. GALVIN'S OFFICE BUILDING CORRIDOR - NIGHT,doc_76_chunk_1,Mickey says no records since she quit in '76. She quit two weeks after the incident.,
8、INT. GALVIN'S OFFICE ANTEROOM - NIGHT,doc_7_chunk_4,Mickey walks out of the office. Slams the door.,"Scene: Inside an office, after expressing that he is done and life is too short."
69、INT. COURTHOUSE CORRIDOR - DR. THOMPSON - DUSK,doc_68_chunk_1,Mickey walks out of the courtroom arranging papers in his briefcase.,Outside the courtroom after the trial proceedings.
69、INT. COURTHOUSE CORRIDOR - DR. THOMPSON - DUSK,doc_68_chunk_1,He walks off leaving Galvin standing there alone.,Outside the courtroom after the trial proceedings.
41、INT. O'ROURKE'S PUB - NIGHT,doc_40_chunk_0,Mickey comes up to her.,"Scene: Inside a bar, Laura is sitting at the bar when Mickey approaches."
41、INT. O'ROURKE'S PUB - NIGHT,doc_40_chunk_0,"Mickey turns to Laura and introduces himself, explaining that Franky can't make it.","Scene: Inside a bar, after approaching Laura."
75、INT. GALVIN'S OFFICE - NIGHT,doc_74_chunk_0,"Mickey on his feet, pacing.",
75、INT. GALVIN'S OFFICE - NIGHT,doc_74_chunk_0,Mickey shakes his head.,
75、INT. GALVIN'S OFFICE - NIGHT,doc_74_chunk_0,Mickey (listlessly) Read me what she said.,
85、INT. GALVIN'S OFFICE - DAY,doc_84_chunk_3,Mickey replacing the form and the cigarettes. He re-closes the purse. He turns to her.,"ANGLE: Mickey is handling items from a purse, then turns toward Laura."
71、INT. GALVIN'S OFFICE - NIGHT,doc_70_chunk_0,Mickey seated. Morose.,
71、INT. GALVIN'S OFFICE - NIGHT,doc_70_chunk_0,Mickey reciting a catechism; dispiritedly,
71、INT. GALVIN'S OFFICE - NIGHT,doc_70_chunk_0,Mickey thinks we tried that. The case is over.,
31、INT. LAW LIBRARY - NIGHT,doc_30_chunk_3,MICKEY (checking list) No.,
31、INT. LAW LIBRARY - NIGHT,doc_30_chunk_3,"MICKEY
Right.",
31、INT. LAW LIBRARY - NIGHT,doc_30_chunk_3,"MICKEY
Right.",
31、INT. LAW LIBRARY - NIGHT,doc_30_chunk_3,"MICKEY
You got a good memory, Franky.",
60、INT. GALVIN'S APARTMENT SITTING ROOM - NIGHT,doc_59_chunk_2,Mickey drops his belligerent attitude.,
60、INT. GALVIN'S APARTMENT SITTING ROOM - NIGHT,doc_59_chunk_2,Turns to someone behind him.,
60、INT. GALVIN'S APARTMENT SITTING ROOM - NIGHT,doc_59_chunk_2,"MICKEY (to Dr. Thompson, casually) She getting good care over there?","Scene with Dr. Thompson and Galvin present, following a hospital report discussion."
32、INT. O'ROURKE'S PUB - NIGHT,doc_31_chunk_0,Mickey looks at her.,Bar scene: Mickey and Galvin enter the bar and approach the bar counter.
32、INT. O'ROURKE'S PUB - NIGHT,doc_31_chunk_0,Shrugs.,Bar scene: Mickey and Galvin enter the bar and approach the bar counter.
32、INT. O'ROURKE'S PUB - NIGHT,doc_31_chunk_0,Gets up off stool.,Bar scene: Mickey and Galvin enter the bar and approach the bar counter.
85、INT. GALVIN'S OFFICE - DAY,doc_84_chunk_2,"Mickey takes out the form, turns page.","ANGLE - P.O.V. The open purse. The red-backed legal form. The letterhead reads, ""CONCANNON, BARKER, WHITE,"" stamped huge across it in black: ""CONFIDENTIAL. EYES ONLY!!!"""
97、INT. FINAL COURTHOUSE BACK CORRIDOR - DAY,doc_96_chunk_0,Mickey is lighting Galvin's cigarette.,"Near a back staircase with cleaning equipment lying around and a large, battered garbage can."
56、EXT. SOUTH STREET STATION AND STREET - DAY,doc_55_chunk_1,Mickey (on phone) Yeah? How's our new witness?,Scene involving a phone call from Galvin to Mickey at a bank of phones outside the station.
