doc_title,chunk_id,fact,scene_context
112、INT. CIRCULAR WHITE MARBLE HALL (CONTINUOUS) - DAY,doc_111_chunk_7,Bella is bruised but continues to take action despite her injuries.,
15、EXT. BELLA'S HOUSE/INT. BELLA'S TRUCK (CONTINUOUS) - NIGHT,doc_14_chunk_0,Bella receives information from Carlisle about Edward's beliefs regarding her soul.,
113、EXT. FOREST - DAY (ALICE'S VISION),doc_112_chunk_0,Bella successfully hunts a deer alongside Edward as a vampire.,
113、EXT. FOREST - DAY (ALICE'S VISION),doc_112_chunk_0,Bella has been transformed into a vampire.,
22、INT. WOODS - LATER NIGHT,doc_21_chunk_0,Bella is observed floating above the ground while being carried.,
112、INT. CIRCULAR WHITE MARBLE HALL (CONTINUOUS) - DAY,doc_111_chunk_2,Bella physically consents to Aro's request by taking his hand.,
112、INT. CIRCULAR WHITE MARBLE HALL (CONTINUOUS) - DAY,doc_111_chunk_2,Aro experiences confusion upon making physical contact with Bella.,
12、INT. CULLEN HOUSE - SECOND FLOOR LANDING - NIGHT,doc_11_chunk_0,Bella is hugged warmly by Esme and Carlisle.,"The living room: After being led down the stairs by Edward, Bella is greeted with warm hugs from Esme and Carlisle."
12、INT. CULLEN HOUSE - SECOND FLOOR LANDING - NIGHT,doc_11_chunk_5,"Bella sustains a slash wound on her arm from broken china, causing her to bleed profusely.",Scene involving a struggle where Bella is lying amid broken china and notices blood flowing from her arm.
15、EXT. BELLA'S HOUSE/INT. BELLA'S TRUCK (CONTINUOUS) - NIGHT,doc_14_chunk_1,Bella explicitly requests a kiss from Edward on her birthday.,"Scene: After Edward helps Bella out of the car, she asks for a kiss as a birthday request."
108、EXT. PALAZZO DEI PRIORI (CONTINUOUS) - DAY,doc_107_chunk_4,Bella is confirmed to be alive by Edward's observation and reaction.,Scene where Edward realizes Bella is real and kisses her.
108、EXT. PALAZZO DEI PRIORI (CONTINUOUS) - DAY,doc_107_chunk_4,Bella is physically protected by Edward when he pushes her behind him and takes a protective stance.,Scene where Edward suddenly stiffens and moves to shield Bella.
32、EXT. BELLA'S HOUSE - DAY,doc_31_chunk_2,The target character explicitly states she is not leaving Forks.,"Scene: At home, during a conversation with Charlie about her emotional state."
112、INT. CIRCULAR WHITE MARBLE HALL (CONTINUOUS) - DAY,doc_111_chunk_3,Bella rushes to Edward's side after he is attacked by Jane.,"Scene where Jane uses her power on Edward, causing him to collapse in agony."
112、INT. CIRCULAR WHITE MARBLE HALL (CONTINUOUS) - DAY,doc_111_chunk_3,Bella explicitly tells Jane to stop her attack on Edward.,"Scene where Jane uses her power on Edward, causing him to collapse in agony."
12、INT. CULLEN HOUSE - SECOND FLOOR LANDING - NIGHT,doc_11_chunk_3,Bella receives a gift from Emmett that includes a car-radio installation in her truck.,
12、INT. CULLEN HOUSE - SECOND FLOOR LANDING - NIGHT,doc_11_chunk_3,Bella sustains a paper cut on her finger while opening a gift from Alice.,"Scene where Bella opens presents, resulting in a visible injury with bleeding."
23、EXT. BELLA'S HOUSE - NIGHT,doc_22_chunk_2,Bella is found by Sam Uley.,
23、EXT. BELLA'S HOUSE - NIGHT,doc_22_chunk_2,Bella is physically embraced and lifted by Charlie.,Scene where Charlie reunites with Bella after she is found.
32、EXT. BELLA'S HOUSE - DAY,doc_31_chunk_1,The target character is instructed by Charlie to go to Jacksonville to live with her mother.,Scene where Charlie stops Bella from entering her truck and announces she will go to Jacksonville.
117、INT. CULLEN HOUSE - LIVING ROOM - DAWN,doc_116_chunk_2,The target character initiates a formal decision process regarding her joining the group.,
117、INT. CULLEN HOUSE - LIVING ROOM - DAWN,doc_116_chunk_2,The target character receives Alice's explicit agreement to her joining the group.,
117、INT. CULLEN HOUSE - LIVING ROOM - DAWN,doc_116_chunk_2,The target character receives Jasper's explicit agreement to her joining the group.,
35、EXT. JACOB BLACK'S HOUSE - DAY,doc_34_chunk_0,"Bella brings two dilapidated, rusting motorcycles to Jacob.",Scene: Bella arrives at Jacob's house in her truck and reveals the motorcycles from under a tarp.
106、EXT. VOLTERRA - DAY,doc_105_chunk_1,Bella receives information from Alice about the location of the square and the clock tower.,Scene at the roadblock where Alice directs Bella to the square and informs her that the target is under the clock tower.
106、EXT. VOLTERRA - DAY,doc_105_chunk_1,Bella initiates movement toward the square in response to the time constraint and Alice's directions.,Scene at the roadblock where Bella exits the vehicle and runs toward the square after being informed of the location.
121、INT. WOODS - MORNING,doc_120_chunk_3,Bella decides that her choice to be turned is not Jacob's concern.,Scene where Jacob reveals the truce rule about biting humans; Bella asserts autonomy over her transformation decision.
121、INT. WOODS - MORNING,doc_120_chunk_3,Edward physically intervenes by taking Bella's arm to remove her from the confrontation with Jacob.,Scene where Jacob becomes enraged over Bella's decision; Edward pulls her away.
