doc_title,chunk_id,description,scene_context
32、INT. CAR - NIGHT,doc_31_chunk_0,Vicki glances at Walter.,
33、INT. WALTER'S APARTMENT - NIGHT,doc_32_chunk_1,She takes a swig then gazes back out the window.,
30、INT. WAREHOUSE - DAY,doc_29_chunk_0,Vicki drives a forklift past Walter and watches him as she passes.,
119、EXT. VICKI'S APARTMENT - NIGHT,doc_118_chunk_0,Vicki stares at Walter.,"Outside Vicki's door, immediately after she opens it."
112、EXT. VICKI'S APARTMENT - NIGHT,doc_111_chunk_0,"Vicki sitting on her couch, biting her nail, staring off into space.",Through the window we see
41、INT. WAREHOUSE - DAY,doc_40_chunk_0,Vicki walks by and glances at Walter as she passes.,
34、INT. WALTER'S BEDROOM - NIGHT,doc_33_chunk_2,Vicki drops her cigarette in an empty beer bottle and slides deeper under the covers.,
120、EXT./INT. VICKI'S APARTMENT - NIGHT,doc_119_chunk_0,Vicki sit down on the couch,
120、EXT./INT. VICKI'S APARTMENT - NIGHT,doc_119_chunk_0,She pulls it away,
33、INT. WALTER'S APARTMENT - NIGHT,doc_32_chunk_8,"Vicki is completely engrossed in each other, making love.",BEDROOM: Walter and Vicki are making love.
108、EXT. STREETS MONTAGE - SAME TIME,doc_107_chunk_0,"Vicki slowly drives by a series of parks, schools, malls - searching.","Scene W: Vicki is driving through various locations, looking for Walter."
33、INT. WALTER'S APARTMENT - NIGHT,doc_32_chunk_0,Vicki paces around the apartment.,
33、INT. WALTER'S APARTMENT - NIGHT,doc_32_chunk_0,She looks at Walter.,
32、INT. CAR - NIGHT,doc_31_chunk_1,Vicki gives him a look.,
32、INT. CAR - NIGHT,doc_31_chunk_1,Vicki smiles at him.,
33、INT. WALTER'S APARTMENT - NIGHT,doc_32_chunk_4,She kisses him again.,
33、INT. WALTER'S APARTMENT - NIGHT,doc_32_chunk_4,Vicki looks at him.,
33、INT. WALTER'S APARTMENT - NIGHT,doc_32_chunk_3,Vicki sits next to him.,
33、INT. WALTER'S APARTMENT - NIGHT,doc_32_chunk_3,Vicki leans in and kisses him.,
32、INT. CAR - NIGHT,doc_31_chunk_4,Vicki laughs and stops at a red light.,
32、INT. CAR - NIGHT,doc_31_chunk_4,She shoots him a look.,
25、INT. WAREHOUSE - DAY,doc_24_chunk_0,Vicki yelling furiously and smacking a GUY around the head with her work gloves,"Near the wood chipper at a lumber yard, during a work shift with machinery operating."
25、INT. WAREHOUSE - DAY,doc_24_chunk_1,"Vicki looks around and storms off, kicking a piece of wood into one of the men, hard.",
25、INT. WAREHOUSE - DAY,doc_24_chunk_1,She brushes past Walter on her way to the exit.,
"I/E. VICKI'S CAR, RESERVOIR - DAY",doc_124_chunk_0,Vicki sits in her car smoking.,
"I/E. VICKI'S CAR, RESERVOIR - DAY",doc_124_chunk_0,She stubs out her cigarette.,
"I/E. VICKI'S CAR, RESERVOIR - DAY",doc_124_chunk_0,She looks out the window.,
35、INT. WALTER'S APARTMENT - MORNING,doc_34_chunk_0,Vicki walk towards her Jeep.,"Outside the house, as Walter watches from the window."
35、INT. WALTER'S APARTMENT - MORNING,doc_34_chunk_0,Vicki pull away.,"Outside the house, after honking the car horn."
"I/E. VICKI'S CAR, RESERVOIR - DAY",doc_124_chunk_1,Vicki lights another cigarette.,
"I/E. VICKI'S CAR, RESERVOIR - DAY",doc_124_chunk_1,"She flips on the radio to country music, blocking out all sound.",
"I/E. VICKI'S CAR, RESERVOIR - DAY",doc_124_chunk_1,She looks back out the window.,
43、INT. WAREHOUSE BATHROOM - DAY,doc_42_chunk_1,"Vicki turns and finishes washing her hands, glancing at herself in the mirror.",
47、INT. WALTER'S BATHROOM - NIGHT,doc_46_chunk_0,Vicki showers together with Walter.,
33、INT. WALTER'S APARTMENT - NIGHT,doc_32_chunk_6,"Vicki runs her hand up his chest, pulling his shirt over his head.",BEDROOM: Walter lies back on his bed.
33、INT. WALTER'S APARTMENT - NIGHT,doc_32_chunk_6,Vicki is already topless.,BEDROOM: Walter lies back on his bed.
49、INT. WALTER'S BEDROOM - MORNING,doc_48_chunk_1,Vicki looks at him.,
48、INT. WALTER'S BEDROOM - NIGHT,doc_47_chunk_0,Vicki lies down on his chest.,
34、INT. WALTER'S BEDROOM - NIGHT,doc_33_chunk_0,"Vicki lies in bed, relaxed, smoking a cigarette. The sheets are pulled to her waist.","Inside a bedroom, after an intimate encounter."
34、INT. WALTER'S BEDROOM - NIGHT,doc_33_chunk_0,Vicki laughs and nudges him in the butt with her foot.,"Inside a bedroom, after an intimate encounter."
44、EXT. WAREHOUSE - LATER,doc_43_chunk_0,Vicki hollers to him from her Jeep.,
44、EXT. WAREHOUSE - LATER,doc_43_chunk_0,Vicki waves him over.,
33、INT. WALTER'S APARTMENT - NIGHT,doc_32_chunk_2,"VICKI
What about them?",
33、INT. WALTER'S APARTMENT - NIGHT,doc_32_chunk_2,laughing,
