doc_title,chunk_id,fact,scene_context
111、INT. PANIC ROOM - NIGHT,doc_110_chunk_0,Meg punches 911,
140、INT. PANIC ROOM - NIGHT,doc_139_chunk_3,Meg sees good news,at the monitors
107、INT. PANIC ROOM - NIGHT,doc_106_chunk_0,Meg has the phone receiver cradled on her shoulder.,Phone cable connection attempt
123、INT. PANIC ROOM - NIGHT,doc_122_chunk_1,Meg states that Sarah dropping is not an option.,"During Sarah's concern about dropping, Meg responds that it is not an option."
140、INT. PANIC ROOM - NIGHT,doc_139_chunk_4,Meg sees Burnham and Raoul having an urgent conversation.,Panic room: Meg views living room monitor and observes Burnham and Raoul in urgent conversation.
138、INT. PANIC ROOM - NIGHT,doc_137_chunk_0,Meg is spared the sight of Harris's beating.,Master bedroom monitor scene
115、INT. PANIC ROOM - NIGHT,doc_114_chunk_0,Meg agrees to call Dad.,"Sarah instructs Meg to call Dad, and Meg responds with 'On it!'"
109、INT. PANIC ROOM - NIGHT,doc_108_chunk_0,The phone line has no dial tone.,
147、INT. MASTER BEDROOM - NIGHT,doc_146_chunk_4,Meg nods in response to Raoul's question 'You understand?',"Master bedroom, during the intercom threat"
147、INT. MASTER BEDROOM - NIGHT,doc_146_chunk_8,Meg is begging for Sarah to receive her medicine.,"Burnham on floor, Meg visible on monitor, RAOUL urging haste"
152、INT. LIVING ROOM - NIGHT,doc_151_chunk_1,Meg prayed for Harris to call the police.,
153、INT. ENTRY FLOOR - NIGHT,doc_152_chunk_1,Meg has a burned sleeve on her T-shirt.,"Early morning at Meg's residence, police visit"
156、INT. LIVING ROOM - NIGHT,doc_155_chunk_0,Meg takes the gun away from Harris,Room with Harris after Raoul's voice message
147、INT. MASTER BEDROOM - NIGHT,doc_146_chunk_1,Meg tears the ski mask from Raoul's head.,During the physical struggle with Raoul
140、INT. PANIC ROOM - NIGHT,doc_139_chunk_2,Meg cannot hear Sarah.,"After Sarah's convulsion, Sarah attempts to speak by moving her lips but Meg cannot hear her."
164、INT. PANIC ROOM - NIGHT,doc_163_chunk_11,Meg breaks the infrared safety beam.,At the open steel door
161、INT. LIBRARY - NIGHT,doc_160_chunk_2,Meg disappears from the monitor view.,"Panic room, monitors"
