doc_title,chunk_id,text,scene_context
137、INT. SCIMITAR - BRIDGE - NIGHT,doc_136_chunk_4,I'm glad we're together now -- our destiny is complete.,"Against a wall, Shinzon speaks to Picard while mortally wounded by a spear."
11、INT. SENATE CHAMBER - NIGHT,doc_10_chunk_1,Yet for generations one of those planets has been without a voice. We will be silent no longer.,Deserted chamber with star chart floor: Shinzon speaks to Senator Tal'Aura and two Romulan Commanders about a planet without a voice.
120、INT. SCIMITAR - BRIDGE - FOLLOWING,doc_119_chunk_0,Open a channel.,"Command chair, ordering channel open"
158、INT. SENATE CHAMBER - NIGHT,doc_157_chunk_1,Yet for generations one of those planets has been without a voice. We will be silent no longer.,Deserted chamber with star chart floor; Shinzon speaks to Senator Tal'Aura and two Romulan Commanders about a planet without a voice.
123、INT. SCIMITAR - BRIDGE - FOLLOWING,doc_122_chunk_0,HARD TO PORT !,"Shinzon, shocked, bolts up"
158、INT. SENATE CHAMBER - NIGHT,doc_157_chunk_2,"Join us, Commanders. Now what's the disposition of the fleet?",Chamber; Shinzon speaking to Donatra and Suran about fleet disposition
158、INT. SENATE CHAMBER - NIGHT,doc_157_chunk_2,And?,Chamber; Shinzon pressing for more fleet details
158、INT. SENATE CHAMBER - NIGHT,doc_157_chunk_2,It's imperative we retain their allegiance or our great mission will be strangled before it can truly draw breath.,Chamber; Shinzon stressing the importance of fleet allegiance for the mission
180、INT. SCIMITAR - OBSERVATION LOUNGE - NIGHT,doc_179_chunk_12,"Then you know it's a very rare syndrome. Genetic. All the male members of my family had it. Eventually I was treated. Now I can hear as well as you can, Captain.",Speaking to Captain Picard about his genetic syndrome and hearing.
180、INT. SCIMITAR - OBSERVATION LOUNGE - NIGHT,doc_179_chunk_10,Allow me to tell you a story that I hope will clarify my position. When I was very young I was stricken with an odd disease. I developed a hyper-sensitivity to sound. The slightest whisper caused me agony...,Room: Shinzon addresses the crew about his childhood disease and hyper-sensitivity to sound.
107、INT. SCIMITAR - BRIDGE - FOLLOWING,doc_106_chunk_0,What is it?! Focus on your job!!!,Viceroy concentrating on blocking thoughts; Shinzon tells Viceroy to focus on her job.
158、INT. SENATE CHAMBER - NIGHT,doc_157_chunk_5,None.,Suran asks about Warbirds; Shinzon states he needs none.
180、INT. SCIMITAR - OBSERVATION LOUNGE - NIGHT,doc_179_chunk_15,"Tomorrow then, Captain. We have so much to discuss.",Shinzon speaks to Picard as they prepare to beam out.
158、INT. SENATE CHAMBER - NIGHT,doc_157_chunk_0,"Consider it The great symbol of the Empire... But the bird-of-prey holds planets. Romulus, Remus. Their destinies conjoined...","Romulan crest on wall, discussing the symbol of the Empire"
11、INT. SENATE CHAMBER - NIGHT,doc_10_chunk_2,"Join us, Commanders. Now what's the disposition of the fleet?",Chamber: Shinzon speaks with Donatra and Suran about the fleet disposition.
11、INT. SENATE CHAMBER - NIGHT,doc_10_chunk_2,And?,Chamber: Shinzon presses Suran for further details on the fleet.
11、INT. SENATE CHAMBER - NIGHT,doc_10_chunk_2,It's imperative we retain their allegiance or our great mission will be strangled before it can truly draw breath.,Chamber: Shinzon emphasizes the importance of retaining fleet allegiance for the mission.
158、INT. SENATE CHAMBER - NIGHT,doc_157_chunk_4,The time we have dreamed of is at hand. The time... of conquest. (sinister laugh),"Neutral Zone map, Shinzon speaks to Donatra about conquest."
158、INT. SENATE CHAMBER - NIGHT,doc_157_chunk_4,Cut off the dragon's head and it cannot strike back.,"Federation area of the map, Shinzon speaks to Donatra about the Federation."
114、INT. SCIMITAR - BRIDGE - FOLLOWING,doc_113_chunk_0,Prepare a boarding party -- BRING ME PICARD!,Bridge: Speaking to Viceroy about preparing a boarding party to bring Picard.
114、INT. SCIMITAR - BRIDGE - FOLLOWING,doc_113_chunk_0,Get the cloak back! And target shield coordinates beta three. All disruptors. Fire!,Bridge: Speaking to another officer about getting the cloak back and targeting shield coordinates.
11、INT. SENATE CHAMBER - NIGHT,doc_10_chunk_0,"Consider it The great symbol of the Empire... But the bird-of-prey holds planets. Romulus, Remus. Their destinies conjoined...","Wall with Romulan crest, Shinzon's voice-over about the symbol"
180、INT. SCIMITAR - OBSERVATION LOUNGE - NIGHT,doc_179_chunk_2,"Captain Picard... Jean Luc Picard... I don't mean to stare, it's just -- well, you can't imagine how long I've been waiting for this moment. I always imagined","In darkness, speaking to Picard about waiting for this moment."
180、INT. SCIMITAR - OBSERVATION LOUNGE - NIGHT,doc_179_chunk_1,I hope you'll forgive the darkness... we're not comfortable in the light.,Shinzon speaks to the crew from the shadows in a dimly lit area; the crew realizes he is human.
180、INT. SCIMITAR - OBSERVATION LOUNGE - NIGHT,doc_179_chunk_11,"No one knew what to do. Finally I was taken to a doctor who had some experience with Terran illnesses and I was finally diagnosed with Shalaft's syndrome. Do you know of it, Captain?",Shinzon discusses his Shalaft's syndrome diagnosis with Picard.
180、INT. SCIMITAR - OBSERVATION LOUNGE - NIGHT,doc_179_chunk_14,Do you trust me now?,Shinzon and Picard in a private conversation.
180、INT. SCIMITAR - OBSERVATION LOUNGE - NIGHT,doc_179_chunk_14,Come to dinner on Romulus tomorrow. Just the two of us. Or just the one of us.,Shinzon and Picard in a private conversation.
180、INT. SCIMITAR - OBSERVATION LOUNGE - NIGHT,doc_179_chunk_14,I know.,Shinzon and Picard in a private conversation.
11、INT. SENATE CHAMBER - NIGHT,doc_10_chunk_3,And they'll have it.,Shinzon speaks to Donatra in a room with a star chart about ending negotiations and the Federation's fall.
11、INT. SENATE CHAMBER - NIGHT,doc_10_chunk_3,Tell the fleet that the days of negotiation and diplomacy are over.,Shinzon speaks to Donatra in a room with a star chart about ending negotiations and the Federation's fall.
11、INT. SENATE CHAMBER - NIGHT,doc_10_chunk_3,The Almighty Federation will fall before us. As I promised you.,Shinzon speaks to Donatra in a room with a star chart about ending negotiations and the Federation's fall.
