doc_title,chunk_id,description,scene_context
105、INT. SCIMITAR - BRIDGE - NIGHT,doc_104_chunk_0,Shinzon is entering tactical commands in his chair console.,
123、INT. SCIMITAR - BRIDGE - FOLLOWING,doc_122_chunk_0,Shinzon sees it coming -- utterly shocked -- bolts up --,
137、INT. SCIMITAR - BRIDGE - NIGHT,doc_136_chunk_0,"Shinzon stands, his eyes glued to the Enterprise on the viewscreen.","Shattered bridge, watching the Enterprise on viewscreen"
127、INT. SCIMITAR - BRIDGE - FOLLOWING,doc_126_chunk_0,Shinzon stands in the ruins of his bridge.,Ruins of the bridge
180、INT. SCIMITAR - OBSERVATION LOUNGE - NIGHT,doc_179_chunk_12,He steps toward Picard who holds his ground.,
131、INT. SCIMITAR - BRIDGE - FOLLOWING,doc_130_chunk_0,Shinzon stares at the Enterprise.,
131、INT. SCIMITAR - BRIDGE - FOLLOWING,doc_130_chunk_0,"A wave of sickness overcomes him for a moment, he doubles over.",
131、INT. SCIMITAR - BRIDGE - FOLLOWING,doc_130_chunk_0,We actually see more veins appearing on his face.,
131、INT. SCIMITAR - BRIDGE - FOLLOWING,doc_130_chunk_0,Shinzon looks up.,
131、INT. SCIMITAR - BRIDGE - FOLLOWING,doc_130_chunk_1,Shinzon gazes at the Enterprise on the viewscreen.,During conversation with Reman officer
158、INT. SENATE CHAMBER - NIGHT,doc_157_chunk_1,He stands in the center of the eerily deserted chamber.,deserted chamber with star chart floor
180、INT. SCIMITAR - OBSERVATION LOUNGE - NIGHT,doc_179_chunk_14,"Shinzon calmly pulls out a Reman knife and cuts his arm, drawing a little blood.",
180、INT. SCIMITAR - OBSERVATION LOUNGE - NIGHT,doc_179_chunk_14,He hands the knife to Data.,
180、INT. SCIMITAR - OBSERVATION LOUNGE - NIGHT,doc_179_chunk_5,"Shinzon moves even closer to Deanna, not taking his eyes from her.","Conversation with Riker, Deanna, and Picard"
180、INT. SCIMITAR - OBSERVATION LOUNGE - NIGHT,doc_179_chunk_2,Shinzon just stares at Picard through the darkness for a moment.,in darkness
180、INT. SCIMITAR - OBSERVATION LOUNGE - NIGHT,doc_179_chunk_1,Shinzon moves toward them a bit,"Shadows, crew turning to face Shinzon"
120、INT. SCIMITAR - BRIDGE - FOLLOWING,doc_119_chunk_0,"supremely confident, leans back in his command chair",
11、INT. SENATE CHAMBER - NIGHT,doc_10_chunk_1,wears a striking Reman military uniform.,Deserted chamber with star chart floor
11、INT. SENATE CHAMBER - NIGHT,doc_10_chunk_1,He stands in the center of the eerily deserted chamber.,Deserted chamber with star chart floor
180、INT. SCIMITAR - OBSERVATION LOUNGE - NIGHT,doc_179_chunk_7,turning back to Picard,
180、INT. SCIMITAR - OBSERVATION LOUNGE - NIGHT,doc_179_chunk_7,he smiles,
180、INT. SCIMITAR - OBSERVATION LOUNGE - NIGHT,doc_179_chunk_6,Shinzon continues to stare at Deanna.,
130、INT. ENTERPRISE - BRIDGE - FOLLOWING,doc_129_chunk_1,Shinzon almost has his cloak back.,Scimitar backing away after being freed
11、INT. SENATE CHAMBER - NIGHT,doc_10_chunk_4,He stands on the area of the map that denotes the Neutral Zone between the Romulan Empire and the Federation.,Standing on the Neutral Zone on the map
11、INT. SENATE CHAMBER - NIGHT,doc_10_chunk_4,He carefully steps into the area of the map marked with the Federation symbol.,Stepping into the Federation symbol on the map
11、INT. SENATE CHAMBER - NIGHT,doc_10_chunk_4,He looks down at the star chart.,Looking at the star chart
180、INT. SCIMITAR - OBSERVATION LOUNGE - NIGHT,doc_179_chunk_3,(he speaks in Klingon),
180、INT. SCIMITAR - OBSERVATION LOUNGE - NIGHT,doc_179_chunk_3,"Shinzon laughs, maniacally.",
137、INT. SCIMITAR - BRIDGE - NIGHT,doc_136_chunk_1,Shinzon spins to see,"Bridge, explosion of doors and confrontation"
137、INT. SCIMITAR - BRIDGE - NIGHT,doc_136_chunk_1,Shinzon dives to cover it,"Bridge, explosion of doors and confrontation"
137、INT. SCIMITAR - BRIDGE - NIGHT,doc_136_chunk_1,"he recoils, slamming to the deck, stunned.","Bridge, explosion of doors and confrontation"
114、INT. SCIMITAR - BRIDGE - FOLLOWING,doc_113_chunk_0,Shinzon eyes reflect a growing sense of desperation.,"Bridge, damaged, during battle"
114、INT. SCIMITAR - BRIDGE - FOLLOWING,doc_113_chunk_0,Shinzon spins to another officer.,"Bridge, after viceroy strides out"
158、INT. SENATE CHAMBER - NIGHT,doc_157_chunk_3,Shinzon looks at her.,"Meeting with Donatra, in a room with a star chart"
158、INT. SENATE CHAMBER - NIGHT,doc_157_chunk_3,A quick beat.,"Meeting with Donatra, in a room with a star chart"
158、INT. SENATE CHAMBER - NIGHT,doc_157_chunk_3,Shinzon decides to respond with benevolence.,"Meeting with Donatra, in a room with a star chart"
158、INT. SENATE CHAMBER - NIGHT,doc_157_chunk_3,He smiles.,"Meeting with Donatra, in a room with a star chart"
158、INT. SENATE CHAMBER - NIGHT,doc_157_chunk_3,he begins to pace over the star chart,"Meeting with Donatra, in a room with a star chart"
183、INT. ENTERPRISE - RIKER AND DEANNA'S CABIN - NIGHT,doc_182_chunk_3,"And then it is Shinzon again, kissing her:",
180、INT. SCIMITAR - OBSERVATION LOUNGE - NIGHT,doc_179_chunk_13,He stops right before Picard,During dialogue with Picard
185、INT. ROMULAN SENATE CHAMBER - DAY,doc_184_chunk_0,Shinzon stands.,Conference with Romulan Commanders and Senator Tal'Aura
188、INT. ROMULAN SENATE CHAMBER - NIGHT,doc_187_chunk_2,(he can't find the words),
194、INT. SCIMITAR - VICEROY'S CABIN - FOLLOWING,doc_193_chunk_1,He goes.,
158、INT. SENATE CHAMBER - NIGHT,doc_157_chunk_6,(he looks at his Reman warriors),"Command room, Shinzon dismisses fleet"
158、INT. SENATE CHAMBER - NIGHT,doc_157_chunk_6,Shinzon looks to his Viceroy.,"Command room, after fleet leaves, Shinzon looks to Viceroy"
158、INT. SENATE CHAMBER - NIGHT,doc_157_chunk_6,"(he looks up at his Viceroy, smiles)","Command room, after Viceroy's response, Shinzon smiles"
11、INT. SENATE CHAMBER - NIGHT,doc_10_chunk_6,he looks at his Reman warriors,"Chamber, after Shinzon's dialogue about coming alone, before Commanders and Senator leave"
11、INT. SENATE CHAMBER - NIGHT,doc_10_chunk_6,looks to his Viceroy,"Chamber, after Commanders and Senator leave"
11、INT. SENATE CHAMBER - NIGHT,doc_10_chunk_6,"he looks up at his Viceroy, smiles","After Viceroy's response, before Shinzon says 'Bring him to me'"
158、INT. SENATE CHAMBER - NIGHT,doc_157_chunk_4,He stands on the area of the map that denotes the Neutral Zone between the Romulan Empire and the Federation.,Map of the Neutral Zone
158、INT. SENATE CHAMBER - NIGHT,doc_157_chunk_4,He carefully steps into the area of the map marked with the Federation symbol.,Map of the Neutral Zone
158、INT. SENATE CHAMBER - NIGHT,doc_157_chunk_4,He looks down at the star chart.,Map of the Neutral Zone
180、INT. SCIMITAR - OBSERVATION LOUNGE - NIGHT,doc_179_chunk_4,Shinzon does not answer.,After Picard's question about the summons
180、INT. SCIMITAR - OBSERVATION LOUNGE - NIGHT,doc_179_chunk_4,"He is staring deeply at Deanna, moans softly.",During the meeting with Picard and Deanna
180、INT. SCIMITAR - OBSERVATION LOUNGE - NIGHT,doc_179_chunk_4,"He slowly moves toward her, still hidden in the shadows.",Moving toward Deanna while hidden in shadows
11、INT. SENATE CHAMBER - NIGHT,doc_10_chunk_3,Shinzon looks at her.,"With star chart, during conversation with Donatra"
11、INT. SENATE CHAMBER - NIGHT,doc_10_chunk_3,A quick beat.,"With star chart, during conversation with Donatra"
11、INT. SENATE CHAMBER - NIGHT,doc_10_chunk_3,Shinzon decides to respond with benevolence.,"With star chart, during conversation with Donatra"
11、INT. SENATE CHAMBER - NIGHT,doc_10_chunk_3,He smiles.,"With star chart, during conversation with Donatra"
11、INT. SENATE CHAMBER - NIGHT,doc_10_chunk_3,he begins to pace over the star chart,"With star chart, during conversation with Donatra"
185、INT. ROMULAN SENATE CHAMBER - DAY,doc_184_chunk_1,(snaps),
185、INT. ROMULAN SENATE CHAMBER - DAY,doc_184_chunk_1,Shinzon regains his composure.,
213、INT. SCIMITAR BRIDGE - FOLLOWING,doc_212_chunk_0,Shinzon sees the Scorpion as well.,
180、INT. SCIMITAR - OBSERVATION LOUNGE - NIGHT,doc_179_chunk_8,(dry),Shinzon announces the dissolution of the Senate.
188、INT. ROMULAN SENATE CHAMBER - NIGHT,doc_187_chunk_7,A beat.,
188、INT. ROMULAN SENATE CHAMBER - NIGHT,doc_187_chunk_0,Picard and Shinzon sit alone in a corner of the sweeping Senate chamber.,"Senate chamber, after dinner"
188、INT. ROMULAN SENATE CHAMBER - NIGHT,doc_187_chunk_3,A beat.,Romulan Senate chamber
188、INT. ROMULAN SENATE CHAMBER - NIGHT,doc_187_chunk_3,He glances to the Romulan crest on the wall.,Romulan Senate chamber
224、INT. SCIMITAR BRIDGE - NIGHT,doc_223_chunk_1,"Shinzon leans back, satisfied. And looks at the viewscreen.","Ship's command deck, approaching the Rift."
198、INT. SCIMITAR - BRIG - NIGHT,doc_197_chunk_0,Shinzon enters with the B-9 following.,"Reman brig, medical apparatus being prepared"
198、INT. SCIMITAR - BRIG - NIGHT,doc_197_chunk_0,Shinzon stands on the other side of the force field.,"Reman brig, medical apparatus being prepared"
231、INT. SCIMITAR - BRIDGE - FOLLOWING,doc_230_chunk_0,entering commands in his chair console,
203、INT. SCIMITAR BRIDGE - NIGHT,doc_202_chunk_0,"Shinzon looks at him, confused.",Bridge: Viceroy arrives and asks about Picard
194、INT. SCIMITAR - VICEROY'S CABIN - FOLLOWING,doc_193_chunk_0,Shinzon kneels across from him.,"Room with a small flame, Viceroy and Shinzon kneeling."
194、INT. SCIMITAR - VICEROY'S CABIN - FOLLOWING,doc_193_chunk_0,"He begins to go -- but suddenly stops, a wave of illness overtaking him.","After Reman officer's comm about transponder signal, Shinzon attempts to leave."
236、INT. ENTERPRISE - READY ROOM,doc_235_chunk_7,Shinzon doesn't respond.,
236、INT. ENTERPRISE - READY ROOM,doc_235_chunk_7,Shinzon looks at him with an aching sadness.,
188、INT. ROMULAN SENATE CHAMBER - NIGHT,doc_187_chunk_6,smiles,Dinner table
188、INT. ROMULAN SENATE CHAMBER - NIGHT,doc_187_chunk_6,smiles,Dinner table
252、INT. SCIMITAR - BRIDGE - NIGHT,doc_251_chunk_0,Shinzon is entering tactical commands in his chair console.,
228、INT. SCIMITAR BRIDGE - FOLLOWING,doc_227_chunk_0,Shinzon sits in his command chair.,"Scimitar command center, viewscreen showing the Enterprise"
198、INT. SCIMITAR - BRIG - NIGHT,doc_197_chunk_8,Shinzon looks at him deeply.,
198、INT. SCIMITAR - BRIG - NIGHT,doc_197_chunk_8,He turns to go.,
198、INT. SCIMITAR - BRIG - NIGHT,doc_197_chunk_8,Shinzon turns back to him.,
198、INT. SCIMITAR - BRIG - NIGHT,doc_197_chunk_8,Picard's probing gaze makes Shinzon a bit uneasy.,
198、INT. SCIMITAR - BRIG - NIGHT,doc_197_chunk_8,He glances to the ghoulish medical preparations.,
217、INT. SCIMITAR - BRIDGE - NIGHT,doc_216_chunk_1,Shinzon stands and briskly pulls down his uniform tunic exactly as we've seen Picard do a thousand times.,
193、INT. ENTERPRISE - TURBOLIFT - MORNING,doc_192_chunk_2,Shinzon kneeling over a small flame,
193、INT. ENTERPRISE - TURBOLIFT - MORNING,doc_192_chunk_2,Shinzon looks up at the Viceroy/Deanna,On the Scimitar
193、INT. ENTERPRISE - TURBOLIFT - MORNING,doc_192_chunk_2,Shinzon is pressed against her,On the turbolift
240、INT. SCIMITAR - BRIDGE - FOLLOWING,doc_239_chunk_0,Shinzon sits quite calmly in his command chair.,
189、INT. SENATE CHAMBER - LATER,doc_188_chunk_0,"Shinzon sits, thinking.",After Picard leaves
189、INT. SENATE CHAMBER - LATER,doc_188_chunk_0,(snaps),During Viceroy's warning
236、INT. ENTERPRISE - READY ROOM,doc_235_chunk_5,Shinzon is in turmoil.,
236、INT. ENTERPRISE - READY ROOM,doc_235_chunk_5,"Shinzon looks at him, questioning.",
236、INT. ENTERPRISE - READY ROOM,doc_235_chunk_5,Shinzon doesn't respond.,
193、INT. ENTERPRISE - TURBOLIFT - MORNING,doc_192_chunk_0,Shinzon stands across from her.,Turbolift
193、INT. ENTERPRISE - TURBOLIFT - MORNING,doc_192_chunk_0,moving to her,Turbolift
193、INT. ENTERPRISE - TURBOLIFT - MORNING,doc_192_chunk_0,he caresses her,Turbolift
193、INT. ENTERPRISE - TURBOLIFT - MORNING,doc_192_chunk_0,he kisses her,Turbolift
193、INT. ENTERPRISE - TURBOLIFT - MORNING,doc_192_chunk_0,"He pushes her against the wall, with passion and almost violence.",Turbolift
278、INT. SCIMITAR - BRIDGE - FOLLOWING,doc_277_chunk_1,Shinzon gazes at the Enterprise on the viewscreen.,
267、INT. SCIMITAR - BRIDGE - FOLLOWING,doc_266_chunk_0,"Shinzon, supremely confident, leans back in his command chair.",
236、INT. ENTERPRISE - READY ROOM,doc_235_chunk_8,"Shinzon backs away, unable to fight his nature",
236、INT. ENTERPRISE - READY ROOM,doc_235_chunk_8,Shinzon ends the transmission,
270、INT. SCIMITAR - BRIDGE - FOLLOWING,doc_269_chunk_0,Shinzon sees it coming -- utterly shocked -- bolts up --,
217、INT. SCIMITAR - BRIDGE - NIGHT,doc_216_chunk_0,Shinzon sits in his command chair as the ship streaks through space.,"Command center, ship in space"
217、INT. SCIMITAR - BRIDGE - NIGHT,doc_216_chunk_0,He speaks on viewscreen with his Romulan collaborators.,"Command center, speaking to Romulan collaborators on viewscreen"
261、INT. SCIMITAR - BRIDGE - FOLLOWING,doc_260_chunk_0,Shinzon eyes reflect a growing sense of desperation.,"Bridge, damaged, Shinzon showing desperation"
