doc_title,chunk_id,description,scene_context
18、INT. LONGFELLOW'S BEDROOM,doc_17_chunk_1,Cedar and Hallor smile accommodatingly.,
14、INT. LONGFELLOW'S BEDROOM,doc_13_chunk_9,Cedar speaks up belligerently.,
18、INT. LONGFELLOW'S BEDROOM,doc_17_chunk_0,Cedar rises.,Scene involving Longfellow's entrance and a meeting with Hallor and Cedar.
2、INT. LONGFELLOW'S LIVING ROOM,doc_1_chunk_15,"Staring, unbelievingly.",CLOSE SHOT - CEDAR AND COBB
2、INT. LONGFELLOW'S LIVING ROOM,doc_1_chunk_9,CEDAR (right to the point; ignoring her) I'd like to ask you a few questions.,
18、INT. LONGFELLOW'S BEDROOM,doc_17_chunk_9,CEDAR picks up his hat,
18、INT. LONGFELLOW'S BEDROOM,doc_17_chunk_9,Cedar exits,
14、INT. LONGFELLOW'S BEDROOM,doc_13_chunk_0,Cedar is carefully putting some papers away in a portfolio.,"Inside a tailor shop, where Longfellow is being fitted for a suit and both Cedar and Cobb are present."
1、EXT. A STATION,doc_0_chunk_0,"Cedar, Cobb and Anderson stand in front of a welcome sign.","MEDIUM SHOT: At a rural train platform in Mandrake Falls, where mail and freight are being loaded."
2、INT. LONGFELLOW'S LIVING ROOM,doc_1_chunk_2,"CEDAR No, thanks.",
2、INT. LONGFELLOW'S LIVING ROOM,doc_1_chunk_2,CEDAR That's very kind of you. Are you related to him?,
5、EXT. STATION,doc_4_chunk_0,On either side of him is Cedar and Cobb.,"Long shot: At the train station, as the train is about to depart."
4、EXT. STATION,doc_3_chunk_3,"Cedar and Cobb stare, wide-eyed, as the song is finished.","MEDIUM SHOT - THE BAND, Continuation scene"
6、INT. TRAIN DRAWING ROOM,doc_5_chunk_2,Cedar opens the door and walks through.,"CLOSE SHOT OF OFFICE DOOR - Entrance to Cedar, Cedar & Budington office."
36、INT. CEDAR'S PRIVATE OFFICE,doc_35_chunk_3,CEDAR (smoothly cutting her off) I'm so sorry to have kept you waiting.,MED. CLOSE SHOT - CEDAR AND THE SEMPLES
14、INT. LONGFELLOW'S BEDROOM,doc_13_chunk_6,"CEDAR
I think you ought to give this matter
some thought, Mr. Deeds.",
14、INT. LONGFELLOW'S BEDROOM,doc_13_chunk_6,"CEDAR
I mean, about the Power of Attorney.",
4、EXT. STATION,doc_3_chunk_2,Cedar glances in the direction Cobb points.,"CLOSE SHOT - CEDAR AND COBB, during the band's performance of ""For He's A Jolly Good Fellow."""
3、INT. AN ALCOVE,doc_2_chunk_6,Cedar rises to go,
3、INT. AN ALCOVE,doc_2_chunk_6,Cedar shakes his hand,
3、INT. AN ALCOVE,doc_2_chunk_6,Cedar exits,
76、INT. COURTROOM,doc_75_chunk_0,Cedar is on his feet.,Scene involving a courtroom setting where Cedar is addressing the court.
14、INT. LONGFELLOW'S BEDROOM,doc_13_chunk_3,"CEDAR (generously) Yes, but that's an added service a firm like Cedar, Cedar, Cedar and Budington usually donates.",
14、INT. LONGFELLOW'S BEDROOM,doc_13_chunk_3,"CEDAR Well, your uncle was Chairman of the Board of Directors. They probably expect you to carry on.",
