doc_title,chunk_id,fact,scene_context
14、INT. LONGFELLOW'S BEDROOM,doc_13_chunk_3,"The target character is affiliated with the firm Cedar, Cedar, Cedar and Budington.",
2、INT. LONGFELLOW'S LIVING ROOM,doc_1_chunk_6,"John Cedar introduces himself as a member of the New York firm of Cedar, Cedar, Cedar and Budington.",
8、INT. PRIVATE OFFICES,doc_7_chunk_0,John Cedar enters a room and proceeds to a door marked with his name.,
8、INT. PRIVATE OFFICES,doc_7_chunk_0,"There is a door marked 'JOHN CEDAR, PRIVATE'.",
68、INT. CEDAR'S OFFICE,doc_67_chunk_2,John Cedar activates a dictagraph during a meeting involving document signing.,
68、INT. CEDAR'S OFFICE,doc_67_chunk_2,John Cedar gives an order to Charlie to initiate a legal action by issuing subpoenas.,
68、INT. CEDAR'S OFFICE,doc_67_chunk_2,John Cedar instructs Charlie to investigate the authorship of specific newspaper articles.,
10、INT. CEDAR'S PRIVATE OFFICE,doc_9_chunk_1,John Cedar explicitly states that he did not obtain the Power of Attorney.,Scene involving a group conversation where Budington inquires about the Power of Attorney.
10、INT. CEDAR'S PRIVATE OFFICE,doc_9_chunk_1,John Cedar commits to obtaining the Power of Attorney in the future.,Scene involving a group conversation where Budington inquires about the Power of Attorney.
76、INT. COURTROOM,doc_75_chunk_13,John Cedar receives a favorable ruling from the judge that allows him to proceed with his line of questioning.,Courtroom scene: The judge reprimands a witness and permits Cedar to continue the examination.
76、INT. COURTROOM,doc_75_chunk_13,John Cedar successfully elicits a confirmation from the witness that she resigned from the Morning Mail.,"Courtroom scene: After pressing the witness under oath, she states she resigned from the Morning Mail the previous week."
