doc_title,chunk_id,fact,scene_context
126、INT. SHAPIRO/WEST - DAY,doc_125_chunk_1,George states that he does not want Andy and the other person to work together again.,
165、EXT. LAUREL CANYON HOUSE - DUSK,doc_164_chunk_1,George agrees to Andy's TV show idea.,
"14、INT. NY IMPROV, BACKSTAGE - 1975 - LATER THAT NIGHT",doc_13_chunk_1,George realizes that Andy's behavior was an act.,Andy drops accent and says 'Mr. Shapiro'
150、INT. LAUREL CANYON HOUSE - NIGHT,doc_149_chunk_2,George agrees to proceed with the show.,Discussion of show financing
"13、INT. NY IMPROV, SHOWROOM - 1975 - NIGHT",doc_12_chunk_0,George gives the stage his undivided attention.,"The show is in progress, George is seated at a table."
17、INT. SHAPIRO/WEST - DAY,doc_16_chunk_0,George terminates the phone call with Sammy.,"George's office, phone call with Sammy"
"148、INT. LAUREL CANYON HOUSE, LIVING ROOM - LATER THAT DAY",doc_147_chunk_0,George was waiting in the back.,"Room with open drapes, after Andy says goodbye to the teacher"
"12、INT. NY IMPROV, BAR - 1975 - NIGHT",doc_11_chunk_0,George is recognized by people in the bar.,Bar: People call out George's name.
173、INT. COMEDY STORE - SAME TIME,doc_172_chunk_3,George is seated at a front table with Lynne.,In the room during Tony Clifton's performance.
25、INT. ABC CONFERENCE ROOM - LA - DAY,doc_24_chunk_2,George refuses the suggestion that Kaufman should have asked for more money.,In a group discussion with Maynard and his team
70、INT. SHAPIRO/WEST - DAY,doc_69_chunk_1,George explicitly agrees to Booker booking Tony Clifton.,
54、INT. SHAPIRO/WEST - DAY,doc_53_chunk_0,George instructs Zmuda to take Andy away for relaxation.,George and Zmuda discussing Andy's stress
65、EXT. PARAMOUNT LOT - DAY,doc_64_chunk_0,George exits the location.,"At the gate, during Tony's expulsion."
141、INT. DENNY'S - DAWN,doc_140_chunk_0,George requests Andy to explain why they are gathered.,Late-night diner scene
"63、INT. TAXI SET, TECH BOOTH - DAY",doc_62_chunk_0,George receives thanks from Ed.,After Andy hangs up.
"76、INT. HARRAH'S, CLIFTON'S DRESSING ROOM - NIGHT",doc_75_chunk_0,George is amazed.,
93、INT. SHAPIRO/WEST - DAY,doc_92_chunk_1,George offers Andy the job to guest-host the TV show 'Fridays'.,Dinner table
25、INT. ABC CONFERENCE ROOM - LA - DAY,doc_24_chunk_0,George delivers the clincher.,Conference table negotiation with three network executives
27、INT. MAMA ROMA'S - NIGHT,doc_26_chunk_8,George is instructed by Andy to go backstage.,"In the room after Bob runs out and the room erupts in outrage, Andy gives George a directive to go backstage."
