doc_title,chunk_id,fact,scene_context
101、INT. CIA ROOM - NIGHT,doc_100_chunk_0,The harmonics of Chance's voice are being recorded by a machine.,"Small, dark room with recording equipment"
12、EXT. GARDEN - MORNING,doc_11_chunk_0,Chance has an umbrella.,"Outside the small building in the snow, Chance reappears with an umbrella."
12、EXT. GARDEN - MORNING,doc_11_chunk_0,Chance is dressed in a suit and tie.,"Outside the small building in the snow, Chance crosses to the main house."
107、INT. HOTEL LOBBY - NIGHT,doc_106_chunk_0,Chance is the speaker in the TV program 'This Evening'.,"Lobby, elderly watching TV program 'This Evening'."
121、INT. CHANCE'S ROOM - MORNING,doc_120_chunk_3,Chance does not return the lovemaking,"Eve initiates physical intimacy with Chance, but he does not reciprocate"
105、INT. TV STUDIO - NIGHT,doc_104_chunk_0,Chance sees the back of his own head on the TV screen.,"Dupont questions about gardener, Chance sees own head on TV."
124、EXT. SOPHIE'S - EVENING,doc_123_chunk_3,The front door is opened for Chance by an attendant.,"At the front door, after media handling."
121、INT. CHANCE'S ROOM - MORNING,doc_120_chunk_6,Chance agrees to the alteration of Ben's tuxedo.,"Eve's home, Maggie arrives with Rand's tuxedo and states she will alter Ben's tuxedo for Chance."
127、INT. SOPHIE'S - NIGHT,doc_126_chunk_0,Chance is introduced to Ambassador Skrapinov by Sophie.,At the Ambassador's gathering
127、INT. SOPHIE'S - NIGHT,doc_126_chunk_7,Chance has never heard Russian.,Conversation with Skrapinov
131、INT. SOPHIE'S HOUSE - DINNER PARTY - NIGHT,doc_130_chunk_1,Chance is led out of the crowded room.,crowded room
136、INT. SOPHIE'S HOUSE - NIGHT,doc_135_chunk_0,Chance did not leave the reception.,The reception is breaking up.
152、EXT. RAND'S FUNERAL - DAY,doc_151_chunk_0,The limousine waits for Chance.,
143、EXT. RAND MANSION - DAY,doc_142_chunk_0,Chance stands with Eve and Allenby.,Funeral services for Rand at the Rand family mausoleum
142、INT. RAND'S HOSPITAL ROOM - MORNING,doc_141_chunk_2,The target character explicitly agrees to help.,
168、EXT. GARDEN - MORNING,doc_167_chunk_0,Chance has an umbrella.,"Outside the small building, as Chance reappears with an umbrella and is dressed in a suit and tie."
168、EXT. GARDEN - MORNING,doc_167_chunk_0,Chance is dressed in a suit and tie.,"Outside the small building, as Chance reappears with an umbrella and is dressed in a suit and tie."
184、INT. CHANCE'S ROOM - AFTERNOON,doc_183_chunk_4,Chance confirms that he will not sign.,
139、INT. EVE'S ROOM - NIGHT,doc_138_chunk_1,Chance does not resist Eve's caresses.,"Eve's bedroom, Eve's advances"
139、INT. EVE'S ROOM - NIGHT,doc_138_chunk_1,Chance does not respond to Eve's caresses.,"Eve's bedroom, Eve's advances"
184、INT. CHANCE'S ROOM - AFTERNOON,doc_183_chunk_5,Chance possesses Franklin's business card.,Franklin informs Chance of the house closure and gives him his business card.
198、EXT. BUSINESS DISTRICT - EVENING,doc_197_chunk_6,"Chance has a red-bluish swollen bruise, three inches in diameter, on his calf.",
198、EXT. BUSINESS DISTRICT - EVENING,doc_197_chunk_2,Chance is wedged solidly between the two cars.,"on a street, after being pinned between two cars"
"191、EXT. GHETTO STREET - WASHINGTON, D.C. - AFTERNOON",doc_190_chunk_4,The remote control TV changer failed to change the picture.,Confrontation with Abbaz: Chance attempts to change the picture with the remote control.
199、INT. LIMOUSINE - EVENING,doc_198_chunk_3,Chance agrees to have a drink.,"Limo interior: Eve offers a drink, Chance accepts."
2、INT. GARAGE - AFTERNOON,doc_1_chunk_0,The car is covered for the night.,"Garage, evening"
199、INT. LIMOUSINE - EVENING,doc_198_chunk_4,Chance is not accustomed to alcohol.,In the limo
208、INT. EAST WING GUEST SUITE - NIGHT,doc_207_chunk_5,Chance refuses to have Allenby speak to his personal physician.,
212、INT. RAND DINING ROOM - NIGHT,doc_211_chunk_0,Chance is in a wheelchair.,"Rand dining room, group sitting around the table."
213、INT. RAND'S POOL ROOM - NIGHT,doc_212_chunk_1,Chance receives an ornate lighter from Rand.,At a pool table
213、INT. RAND'S POOL ROOM - NIGHT,doc_212_chunk_3,Chance explicitly refuses the program proposal.,Meeting with Rand and Allenby
212、INT. RAND DINING ROOM - NIGHT,doc_211_chunk_3,Chance agrees to be called 'Chauncey'.,"Room, during a name exchange conversation."
212、INT. RAND DINING ROOM - NIGHT,doc_211_chunk_3,Chance agrees to call Allenby 'Robert'.,"Room, during a name exchange conversation."
213、INT. RAND'S POOL ROOM - NIGHT,doc_212_chunk_5,Chance agrees with Rand's statement about having common foes.,"Pool room, after Rand states they have common foes."
216、EXT. FRONT OF RAND MANSION - MORNING,doc_215_chunk_2,The limousine is waiting for Chance.,"Front of mansion, limousine arrives and waits for Chance."
198、EXT. BUSINESS DISTRICT - EVENING,doc_197_chunk_3,Chance is freed from being stuck.,"Limo: David pulls car forward, freeing Chance."
