doc_title,chunk_id,text,scene_context
107、INT. A CAF NEAR LA DEFENSE -- DAY,doc_106_chunk_0,Let's go --,"Payphone, Bourne and Marie after Marie finds Kane's body"
107、INT. A CAF NEAR LA DEFENSE -- DAY,doc_106_chunk_0,We got to get away from this phone.,"Payphone, Bourne and Marie after Marie finds Kane's body"
120、INT. WOMBOSI COMPOUND MAIN HALLWAY -- NIGHT,doc_119_chunk_0,Is he here?,"During a pat-down by DEAUVAGE and bodyguard, Bourne asks if 'he' is present."
108、INT. PARIS MORGUE FRONT DESK -- NIGHT,doc_107_chunk_2,Where did this body go?,Morgue: Bourne asks Morgue Boss about the body's location
129、EXT. HOTEL DE LA PAIX -- COURTYARD -- DAY,doc_128_chunk_1,Go!,Courtyard: Bourne tells Marie to run after Professor shoots
106、INT. PETER RAWLINS' OFFICE -- DAY,doc_105_chunk_0,Thanks.,"In RAWLINS' office, Bourne thanks RAWLINS for the invitation."
106、INT. PETER RAWLINS' OFFICE -- DAY,doc_105_chunk_0,just trying to feel his way through this...,"In RAWLINS' office, Bourne explains his state of mind to RAWLINS."
125、INT. THE HOTEL ROOM -- NIGHT,doc_124_chunk_1,You could do that?,"Bedroom: Marie proposes leaving, Bourne responds."
106、INT. PETER RAWLINS' OFFICE -- DAY,doc_105_chunk_1,Really.,Conversation with Rawlins about Bourne's absence
106、INT. PETER RAWLINS' OFFICE -- DAY,doc_105_chunk_1,Did you?,Conversation with Rawlins about Bourne's absence
108、INT. PARIS MORGUE FRONT DESK -- NIGHT,doc_107_chunk_0,Kane. John Michael Kane.,Morgue: Bourne provides the name for the body to the attendants.
108、INT. PARIS MORGUE FRONT DESK -- NIGHT,doc_107_chunk_0,I want to see the body.,Morgue: Bourne requests to view the body.
106、INT. PETER RAWLINS' OFFICE -- DAY,doc_105_chunk_2,Yes.,Bourne and Rawlins discuss a job proposal for a 175-foot pleasure cruiser.
130、INT. CHINESE RESTAURANT -- BATHROOM -- DAY,doc_129_chunk_0,We have to keep moving.,"After closing a window, Bourne and Marie discuss being pursued and the need to move."
123、INT. WOMBOSI'S COMPOUND HALLWAY -- NIGHT,doc_122_chunk_1,It's a lot more stressful than I thought.,"In a room, Bourne responds to WOMBOSII's question about being dead."
114、EXT. WOMBOSI COMPOUND -- NIGHT,doc_113_chunk_0,I'm here. I'm waiting. I know you're watching.,"On a street, bathed in a streetlight, staring up at a security camera."
142、INT. MARIE'S CAR,doc_141_chunk_0,Wait 'till he's close.,Car chase: Bourne and Marie being pursued by the Professor; Bourne instructs Marie to wait until the Professor is close.
