doc_title,chunk_id,fact,scene_context
47、INT. LIBRARY - RESEARCH COMPUTER ROOM - LATE AFTERNOON,doc_46_chunk_4,Sidney sends a message containing the words 'FUCK YOU' through her computer.,
68、EXT. DELTA ZETA FRONT PORCH - SAME,doc_67_chunk_5,"Sidney successfully damages the lock with a shovel, causing it to loosen.",
25、EXT. DELTA ZETA HOUSE - SAME,doc_24_chunk_0,Sidney Prescott recognizes the significance of the police and emergency response at the Chi Omega house.,Scene on the porch as police cars rush by and the crowd heads toward the Chi Omega house.
75、INT. STAGE SAME,doc_74_chunk_3,Sidney Prescott recognizes Debbie Salt as Mrs. Loomis.,Scene in which Debbie Salt reveals her identity; Sidney reacts with shock and identifies her.
68、EXT. DELTA ZETA FRONT PORCH - SAME,doc_67_chunk_6,Sidney successfully defends herself against the Ghost Masked Figure by striking him with a shovel.,"Sidney is attacked from behind but reacts in time to hit the Killer with a shovel, knocking him back."
17、EXT. STUDENT UNION - LATE AFTERNOON,doc_16_chunk_17,Sidney Prescott is pledging the Deltas.,"Scene: During 'hell week,' Sidney explains the toilet paper and her involvement with the Deltas."
17、EXT. STUDENT UNION - LATE AFTERNOON,doc_16_chunk_17,Sidney Prescott's mother was a Delta.,"Scene: During a conversation with Gale, Sidney reveals her mother's affiliation with the Deltas."
60、EXT. CAMPUS DRIVE - SAME,doc_59_chunk_4,Sidney Prescott creates an opening in the metal grate by bending it backwards.,
60、EXT. CAMPUS DRIVE - SAME,doc_59_chunk_4,Sidney Prescott successfully crawls from the passenger side of the car to the front seat through the opening she created.,
11、EXT. DORMITORY - MORNING - LITTLE LATER,doc_10_chunk_4,Sidney Prescott is assisted into a campus security vehicle by Dewey Riley.,Scene following Sidney running from reporters; location: side of a building.
11、EXT. DORMITORY - MORNING - LITTLE LATER,doc_10_chunk_4,Sidney Prescott is physically received by Dewey Riley during an escape from reporters.,Scene following Sidney running from reporters; location: side of a building.
38、INT. CAMPUS THEATRE - DAY,doc_37_chunk_0,Sidney Prescott participates in a theatrical rehearsal as an actor.,Large tiered theatre: A rehearsal is in progress with several actors on stage.
38、INT. CAMPUS THEATRE - DAY,doc_37_chunk_0,Sidney Prescott performs with a convincing Russian accent during the rehearsal.,"Large tiered theatre: Sidney speaks in character with a Russian accent, drawing noticeable attention."
24、EXT. DELTA ZETA LIVING ROOM - SANE,doc_23_chunk_1,Sidney Prescott wins the eating contest.,"Scene: At the end of the macaroni and whipped cream eating contest, marked by the whistle and Murphy declaring her the winner."
24、EXT. DELTA ZETA LIVING ROOM - SANE,doc_23_chunk_1,Sidney Prescott is granted exemption from the next round of 'Bulimia bingo'.,"Scene: Immediately after winning the eating contest, Murphy announces her exemption."
10、INT. DORM ROOM - MORNING,doc_9_chunk_2,Sidney Prescott identifies the caller as Cory Gillis using a device connected to the phone.,
10、INT. DORM ROOM - MORNING,doc_9_chunk_2,Sidney Prescott cites penal code 653M to warn the caller that prank phone calls are a criminal offense.,
68、EXT. DELTA ZETA FRONT PORCH - SAME,doc_67_chunk_2,Sidney discovers Mickey's body lying next to a tree in the yard.,Sidney checks the yard and approaches a body near a tree.
68、EXT. DELTA ZETA FRONT PORCH - SAME,doc_67_chunk_2,Sidney observes that Mickey is initially unresponsive and appears to be dead.,Sidney kneels over Mickey's body and reacts with dread.
10、INT. DORM ROOM - MORNING,doc_9_chunk_1,"Sidney Prescott is two years older than her previous appearance, with a more mature and determined demeanor.",Scene opening: Sidney is introduced with a narration describing her physical and emotional development over time.
10、INT. DORM ROOM - MORNING,doc_9_chunk_1,Sidney Prescott answers a phone call handed to her by her roommate Hallie.,"Sidney's dorm room: Hallie gives Sidney the phone, and Sidney speaks into it."
55、INT. SIDNEY'S DORM ROOM - NIGHT,doc_54_chunk_1,Sidney refuses Hallie's request to accompany her.,Scene where Sidney is packing an overnight bag; Hallie asks to come with her.
55、INT. SIDNEY'S DORM ROOM - NIGHT,doc_54_chunk_1,Sidney declines Gale's offer to accompany her by pointing out Gale's responsibility with the camera.,Scene where Sidney is packing an overnight bag; Gale offers to come with her.
55、INT. SIDNEY'S DORM ROOM - NIGHT,doc_54_chunk_1,Sidney confirms Joel is allowed to enter by instructing Remy that he is safe.,Scene where a police guard brings Joel to the door; Sidney identifies him as safe.
60、EXT. CAMPUS DRIVE - SAME,doc_59_chunk_3,Sidney Prescott survives a car crash that results in the vehicle being lodged against a building and the engine smoking.,After the squad car crashes into a lamp post and comes to a halt against a building.
60、EXT. CAMPUS DRIVE - SAME,doc_59_chunk_3,Sidney Prescott regains consciousness in the backseat of the crashed car and assesses her surroundings.,Inside the crashed squad car immediately following the collision.
60、EXT. CAMPUS DRIVE - SAME,doc_59_chunk_3,Sidney Prescott attempts to open the car door but is unable to do so because it is jammed.,Inside the crashed squad car after regaining consciousness.
