doc_title,chunk_id,fact,scene_context
104、INT. DEAD RECKONING - NIGHT,doc_103_chunk_0,Cholo DeMora activates a control panel button at midnight.,
120、EXT. HILLSIDE HOME DRIVEWAY - NIGHT,doc_119_chunk_1,Cholo kills the Walker by driving a fistful of arrows through its face and skull.,
24、INT. UNIONTOWN STATE STORE - NIGHT,doc_23_chunk_5,Cholo kills a zombie that attacked Mike.,
24、INT. UNIONTOWN STATE STORE - NIGHT,doc_23_chunk_0,Cholo DeMora retrieves a case of Dom Perignon from a refrigerated unit.,
29、INT. SUBWAY TUNNEL - DAWN,doc_28_chunk_4,Cholo DeMora acquires enough money to buy his way into owning a place.,
5、EXT. DUMP - NIGHT,doc_4_chunk_1,Cholo DeMora shoots an arrow through the white skull of a skeleton.,
15、INT. DEAD RECKONING - NIGHT,doc_14_chunk_1,Cholo agrees to show Mike how to perform the job tasks.,
15、INT. DEAD RECKONING - NIGHT,doc_14_chunk_1,Cholo takes Mike on his motorcycle to obtain supplies.,
137、INT. FIDDLER'S GREEN ATRIUM - NIGHT,doc_136_chunk_9,"Cholo is shot twice, once in the belly and once in the heart.",
137、INT. FIDDLER'S GREEN ATRIUM - NIGHT,doc_136_chunk_9,Cholo dies as a result of the gunshot wounds.,
36、INT. PENTHOUSE NUMBER-TWO - FIDDLER'S GREEN - DAY,doc_35_chunk_6,Cholo kills the Young Man by stabbing him in the head with a poker.,"Kitchen scene: Cholo stabs the convulsing Young Man in the head, ending his life."
94、INT. DEAD RECKONING - NIGHT,doc_93_chunk_0,"Cholo physically threatens Riley with a loaded crossbow, pressing it under Riley's chin and causing blood to trickle.",
42、INT. STAIRWELL - FIDDLER'S GREEN - DAY,doc_41_chunk_0,Cholo DeMora successfully escapes from security guards by physically overpowering them.,Scene: Cholo is being led down the stairs by security guards when he attacks and escapes through a fire door.
36、INT. PENTHOUSE NUMBER-TWO - FIDDLER'S GREEN - DAY,doc_35_chunk_9,Cholo kills the bitten security guard.,
36、INT. PENTHOUSE NUMBER-TWO - FIDDLER'S GREEN - DAY,doc_35_chunk_9,Cholo shoots the Hanged Man.,
36、INT. PENTHOUSE NUMBER-TWO - FIDDLER'S GREEN - DAY,doc_35_chunk_9,Cholo takes the gun from the woman.,
67、INT. DEAD RECKONING - NIGHT,doc_66_chunk_0,Cholo DeMora kills the Gardener by shooting him in the head with a crossbow.,Scene involving Cholo observing the Gardener through the windshield; the act occurs after dialogue about consequences for Kaufman.
120、EXT. HILLSIDE HOME DRIVEWAY - NIGHT,doc_119_chunk_0,Cholo DeMora successfully kills a Walker using his crossbow.,"Scene: On the road near The T-Bird, during an encounter with Walkers."
120、EXT. HILLSIDE HOME DRIVEWAY - NIGHT,doc_119_chunk_0,Cholo DeMora is bitten on the hand by a Walker.,"Scene: On the road near The T-Bird, immediately after slapping what he believed to be Foxy's back."
41、INT. BOARD ROOM - FIDDLER'S GREEN - DAY,doc_40_chunk_2,Cholo DeMora has earned twenty thousand dollars for his work the previous night.,
41、INT. BOARD ROOM - FIDDLER'S GREEN - DAY,doc_40_chunk_2,Cholo DeMora left the twenty thousand dollars he earned in a bank.,
41、INT. BOARD ROOM - FIDDLER'S GREEN - DAY,doc_40_chunk_2,Cholo DeMora has accumulated enough money in the bank to buy a place.,
41、INT. BOARD ROOM - FIDDLER'S GREEN - DAY,doc_40_chunk_7,Cholo is physically restrained by security guards and removed from the room.,"Scene: During a confrontation with Kaufman, after a gun is pressed against his waist."
41、INT. BOARD ROOM - FIDDLER'S GREEN - DAY,doc_40_chunk_7,"Kaufman explicitly terminates his need for Cholo, as communicated to a security guard.",Scene: As Cholo is being dragged away by security guards.
47、EXT. DEPOT - NIGHT,doc_46_chunk_0,Cholo presents an official-looking paper to the Depot Guard to authorize taking the truck out.,"Scene: Subway depot, immediately after exiting through steel doors with his team."
47、EXT. DEPOT - NIGHT,doc_46_chunk_0,Cholo acknowledges giving the wrong paper to the Depot Guard when confronted about its date.,"Scene: Subway depot, during inspection of the document by the Depot Guard."
109、EXT. DEAD RECKONING - HILLSIDE - NIGHT,doc_108_chunk_0,Cholo DeMora is saved from being shot by Manolete when Riley pushes him out of the way.,"Scene following the machine gun attack on Dead Reckoning's hatch, during the confrontation with Manolete and the Walker."
109、EXT. DEAD RECKONING - HILLSIDE - NIGHT,doc_108_chunk_0,Cholo DeMora is present at the scene of the attack on Dead Reckoning and is in immediate danger from Manolete's gunfire.,"Scene following the machine gun attack on Dead Reckoning's hatch, during the confrontation with Manolete and the Walker."
24、INT. UNIONTOWN STATE STORE - NIGHT,doc_23_chunk_3,Cholo is freed from being pinned by the Zombie after it is shot.,"Scene following the shooting: A foot kicks the Zombie off Cholo, allowing him to get up."
24、INT. UNIONTOWN STATE STORE - NIGHT,doc_23_chunk_3,Cholo receives assistance from Riley to stand up.,Scene following the shooting: Riley extends a hand and helps Cholo to his feet.
24、INT. UNIONTOWN STATE STORE - NIGHT,doc_23_chunk_3,Cholo retrieves the case of Dom.,Scene following the shooting: Cholo picks up the case of Dom after standing up.
31、INT. FIDDLER'S GREEN CENTRAL MALL - MORNING,doc_30_chunk_0,Cholo DeMora hands over his weapons at the checkpoint.,Checkpoint scene: Cholo approaches security guards and unstraps his weapons.
