id,scene,question,answer,evidence,qa_type
1,68.古寺(夜，黎明),在[68.古寺(夜，黎明)]中，李慕白如何评价‘李慕白’这个名字？,李慕白就是虚名，昨日我，今日我，明日我，都不在这三个字里。,"李慕白：""李慕白""就是虚名，昨日我，今日我，明日我，都不在这三个字里。",dialogue/beliefs
2,79.沙漠(日）,罗小虎喊了什么？,歇手！停……一下……,罗小虎：(嘶哑的喊道)歇手！停……一下……,dialogue/beliefs
3,20.铁府花园大厅（日）,"在[20.铁府花园大厅（日）]中, 玉大人此时的情绪状态如何？",怀疑且尴尬,眼睛里多的是怀疑。眉头微蹙。,character states
4,17.铁小贝勒府大厅内偏间(日),"在[17.铁小贝勒府大厅内偏间(日)]中, 铁小贝勒此时的情绪状态如何？",欣喜更有不安,桌上摆着的剑匣，铁小贝勒有欣喜更有不安。,character states
5,31.铁府院后门(夜),刘泰保与打更人打招呼时，察觉到什么异常现象？,身后顶上黑影一晃,刘泰保与打更人招呼，但觉身后顶上黑影一晃。,detailed description
6,47.玉府花园(日),俞秀莲环视四周后看到了什么？,高师娘在一个角落里正向她偷看的侧影,绣香送俞秀莲出来。俞秀莲停下脚步，环视一下四周，看见高师娘在一个角落里正向她偷看的侧影。,detailed description
7,68.古寺(夜，黎明),李慕白认为剑家需要具备什么品质？,不懂刚柔并济，不成剑家。,李慕白：剑是百炼钢，剑也是绕指柔，不懂刚柔并济，不成剑家！,dialogue/beliefs
8,69.玉娇龙房(夜),"在[69.玉娇龙房(夜)]中, 玉娇龙盗走了什么武器？",青冥剑,你盗走了青冥剑,objects/props
9,60.铁府大厅（日),"在[60.铁府大厅（日)]中, 布单覆盖的是什么？",蔡九的尸体,蔡九的尸体停在厅外，有人将上面的布单掀起,objects/props
10,54.蔡家(日),蔡九用筷子夹了什么？,一支镖，镖上绑着纸。,夹的不是肉丸子而是一支镖，镖上绑着纸。,detailed description
11,24.铁府跨院（日）,"在[24.铁府跨院（日）]中, 刘泰保的情绪状态如何？",若有所失,刘泰保若有所失。,character states
12,4.俞秀莲房（日),"在[4.俞秀莲房（日)]中, 俞秀莲在听到李慕白到来时的表情如何？",严厉而烦恼,俞秀莲的瞳上掠过一丝喜悦，但很快又转为严厉而烦恼的表情。,character states
13,11.玉府门口（日）,刘泰保为何特来迎接玉大人？,作为铁小贝勒的护院，奉命迎接玉大人、玉夫人及千金赏菊。,在下“一朵莲花”刘泰保，是铁小贝勒的护院，特来迎玉大人、玉夫人还有贵府的千金一同到贝勒府赏菊,causal/relational queries
14,14.铁小贝勒府花园（日）,为什么下人们抱着盆栽菊花忙碌？,得禄四处指挥下人布置赏菊的花园,得禄四处指挥下人布置赏菊的花园，下人们抱着盆栽菊花忙碌。,causal/relational queries
15,22.铁府花园（日）,"在[22.铁府花园（日）]中, 玉夫人此时的情绪状态如何？",懊恼,玉夫人接不出只字片名甚是懊恼,character states
16,3.雄远镖局院内（日）,"在[3.雄远镖局院内（日）]中, 吴妈此时的情绪状态是什么？",焦急,吴妈匆忙跑过厅堂。吴妈：秀莲！秀莲呀！,character states
