doc_title,chunk_id,fact,scene_context
142、INT. HOLIDAY HOTEL SUITE -- EVENING,doc_141_chunk_0,Sami's pack of cigarettes is empty.,Crew at table discussing escape plans.
110、INT. HOLIDAY HOTEL SUITE -- DAY,doc_109_chunk_0,Sami demands that Agent Hadley meet him at Grant Park near the statue in one hour to obtain the tapes.,Phone call with Agent Hadley
13、INT. BATHROOM -- CONTINUOUS -- DAY,doc_12_chunk_2,Sami is informed of a meeting address and time of nine o'clock tomorrow morning.,Marcel hands Sami a piece of paper and states the meeting address and time.
14、INT. CAFE -- MORNING,doc_13_chunk_2,Sami knows that Zero is not someone to fuck with.,Zero enters and is introduced to Sami by Daniel.
210、EXT. BRIDGE -- AFTERNOON,doc_209_chunk_2,Sami refuses to give the ball to Marcel.,"Marcel demands the ball, Sami refuses."
19、EXT. STREET -- MORNING,doc_18_chunk_6,Sami remains with Zero after the others depart.,"After Daniel and the others walk towards a building, Sami remains with Zero."
53、INT. ZAMMITO'S BEDROOM -- NIGHT,doc_52_chunk_1,Sami permits Marcel to be Elvis.,alias discussion in the room
53、INT. ZAMMITO'S BEDROOM -- NIGHT,doc_52_chunk_0,Sami is present in the room where Frankie Zammito is tied to a chair.,"Interior room with zebra skin bedspread, Frankie Zammito tied to chair."
147、INT. HOLIDAY HOTEL SUITE -- EVENING,doc_146_chunk_0,Sami gives a command to Daniel via voice over.,"Room, phone call"
12、INT. CAFE -- LATIN QUARTER -- DAY,doc_11_chunk_0,Sami is inside the bathroom.,Bar: Marcel pushes Sami into the bathroom
173、EXT. GRANT PARK -- MORNING,doc_172_chunk_2,Sami receives the box from Hadley.,
203、EXT. OTHER SIDE OF RIVER -- CONTINUOUS,doc_202_chunk_0,Sami has heard the message 'We're in business.' from Raymond.,Continuing to watch the houseboat
96、INT. HOLIDAY HOTEL SUITE -- EVENING,doc_95_chunk_0,Sami is assigned a task by Daniel to lift a wallet from someone who looks like one of them.,Group discussion: Daniel assigns Sami a task to lift a wallet for car rental.
76、INT. PINTO -- MOVING -- MORNING,doc_75_chunk_1,"Sami is in the Impala with Raymond, Daniel, and Zero.",Impala pulls up beside Hector and Raphael
74、INT. SOPHIE'S WAREHOUSE -- MOMENTS LATER,doc_73_chunk_3,Sami is the first to realize the sound he is hearing.,
77、EXT. BAY VIEW MOTEL -- MORNING,doc_76_chunk_0,Sami instructs the group to wait in place.,"Motel office area, group discussing room location."
81、INT. MOTEL ROOM -- LATER -- MORNING,doc_80_chunk_1,Sami possesses a backup gun.,
159、INT. UNDER GROUND PARKING LOT -- EVENING,doc_158_chunk_0,Sami has started the Impala.,"Lot: Crew runs across lot, Sami waiting in Impala."
90、INT. HOLIDAY HOTEL SUITE -- EVENING,doc_89_chunk_5,Sami's mug shot is being broadcast on television.,Zero changes TV channel to a news broadcast showing Sami's mug shot.
