doc_title,chunk_id,fact,scene_context
田地，日，外,doc_10_chunk_0,薇薇看到很多村民全都跑了过来。,坟前，迁坟事件中
乡村村口，日，外,doc_5_chunk_0,薇薇接收了岳惠英递来的礼盒。,村口，下车后
民政局，日，内,doc_50_chunk_0,薇薇的身份证丢失了。,准备领证过程中
岳惠英家，日，内,doc_49_chunk_2,薇薇离开了现场,岳惠英家，家庭冲突后
阿祖家，夜，内,doc_43_chunk_0,薇薇睡不着,阿祖和薇薇躺在一起的场景
田地，日，外,doc_21_chunk_0,其他老人都离开了。,坟地，阿祖围坟地时，薇薇支开老人后。
阿祖家，日，外,doc_33_chunk_0,薇薇睡着了,门口，雨中
教练场休息室，日，内,doc_65_chunk_0,薇薇的结婚计划失败。,
田地，日，外,doc_6_chunk_0,薇薇与家人到达了坟前。,田地里坟前
火车，日，外,doc_55_chunk_0,薇薇在火车上,火车上
火车，日，外,doc_55_chunk_0,薇薇在打电话,火车上
电视台，日，外,doc_73_chunk_1,薇薇离开了。,大厅，岳惠英在前台等待。
阿祖家，日，内,doc_60_chunk_0,薇薇获知了阿祖将外公的名字绣在相框上代替遗像。,隔壁屋子里吃饭，村长解释相框内容
电视台，日，外,doc_73_chunk_0,薇薇在录影棚里,录影棚
医院病房，日，内,doc_0_chunk_1,外婆睁开了眼睛,医院病房
