doc_title,chunk_id,fact,scene_context
101、INT. POTTERY STUDIO,doc_100_chunk_0,Carl is promoted to bank manager.,Pottery studio: Carl announces his promotion to Renee.
120、INT. CHRIS PARKER'S OFFICE - DAY,doc_119_chunk_1,Carl accepts the position of VP and agrees to expand his microloan program bankwide.,
104、INT. PLANE,doc_103_chunk_0,Carl agrees to consider switching seats with the young woman after learning her mother is scared of flying.,"On the plane, during seat switch request."
110、INT. LINCOLN AIRPORT,doc_109_chunk_0,Carl agrees to deliver an unmarked package to the old woman's son.,"Lincoln Airport lounge: An old woman asks Carl to deliver a package, and he accepts."
112、INT. PLANE,doc_111_chunk_0,Carl opens a package containing a box of homemade chocolates.,
112、INT. PLANE,doc_111_chunk_0,Carl experiences relief upon discovering the contents of the package.,
132、INT. CARL'S APARTMENT,doc_131_chunk_0,Carl terminates Rooney's stay at his home by ordering him to leave.,"Scene: Carl's apartment, after returning home and disconnecting the Xbox."
1、EXT. RUDY'S - NIGHT,doc_0_chunk_2,Carl Allen is broken up with by his girlfriend before New Year's Eve.,
1、EXT. RUDY'S - NIGHT,doc_0_chunk_2,Carl Allen hugs his girlfriend after she breaks up with him.,
143、INT. SOUTHWEST BANK - CONFERENCE ROOM,doc_142_chunk_4,The target character resigns from his position.,"After Seung Kim rejects the merger and departs, Carl announces 'I quit' and leaves."
138、INT. CARL'S NEW OFFICE,doc_137_chunk_0,The target character terminates his involvement in the party planning.,"Carl's office: Lucy confronts Carl about his unavailability, and he states he no longer has time to help with the party."
123、INT. SOUTHWEST BANK CORPORATE OFFICES,doc_122_chunk_0,Carl Kendall has drawn up a preliminary list of branches that are on the chopping block as part of the merger with Korean Bank International.,Board room meeting: Chris Parker announces Carl's contribution to the merger planning.
102、INT. AIRPORT - TICKET COUNTER,doc_101_chunk_1,Carl has been promoted.,"At the airline counter, while purchasing tickets to Lincoln, Nebraska."
102、INT. AIRPORT - TICKET COUNTER,doc_101_chunk_1,Carl pays twelve hundred and thirty-three dollars for two airline tickets using his credit card.,"At the airline counter, after receiving the tickets to Lincoln, Nebraska."
25、INT. CARL'S APARTMENT - MORNING,doc_24_chunk_1,Carl agrees to attend brunch after being asked by Sanji.,"Scene involving Carl and Peter, after Sanji's request is made."
24、INT. HOLIDAY INN CONFERENCE ROOM,doc_23_chunk_9,Carl agrees to only say yes for one day.,Scene where Sanji asks Carl to say yes for a day and Carl responds with 'Yes?'
28、INT. STACKERS - LATER,doc_27_chunk_1,Carl orders the double fruit burnt sugar waffle.,"Scene: At the brunch restaurant, after the waitress presents the specials."
38、INT. RUDY'S,doc_37_chunk_0,Carl has been promoted.,"Scene: Carl enters and announces his promotion to Peter, Lucy, and Rooney."
145、EXT. RUDY'S,doc_144_chunk_0,Carl hands Peter a set of keys.,
145、EXT. RUDY'S,doc_144_chunk_0,Carl explicitly instructs Peter to sell all his belongings.,
145、EXT. RUDY'S,doc_144_chunk_0,Carl is leaving the location as a cab pulls up.,
108、EXT. FIELD - MOMENTS LATER,doc_107_chunk_0,Carl takes control of the tractor during the ride.,Field ride scene: Carl is handed the wheel by the tractor driver and physically takes over driving.
108、EXT. FIELD - MOMENTS LATER,doc_107_chunk_0,"Carl loses control of the tractor, resulting in a crash into an old barn.","Field ride scene: After taking the wheel, the tractor swerves and crashes through the wall of an old barn."
147、EXT. BANGKOK ROOF BAR - NIGHT,doc_146_chunk_0,Carl travels to Bangkok and arrives at the roof where Renee is present.,Scene: Carl arrives on the roof in Bangkok.
147、EXT. BANGKOK ROOF BAR - NIGHT,doc_146_chunk_0,Carl kisses Renee after she nods in response to his request.,"Scene: On the roof in Bangkok, following Renee's nod."
37、INT. NORMAN'S OFFICE,doc_36_chunk_1,Carl is promoted to a new position.,The scene at the workplace following the announcement of his promotion.
