doc_title,chunk_id,fact,scene_context
104、INT. MANSION . *,doc_103_chunk_1,Bruce explicitly commits to the belief that he will become an anchor and move to New York City with Grace.,Scene: Bruce shows Grace a house and outlines his future career progression.
112、EXT. SMALL WONDERS DAY CARE - LATER,doc_111_chunk_0,Bruce is scheduled to have his first anchor assignment tonight.,Scene at the school during dodgeball game: Bruce informs Grace about his upcoming anchor role.
115、INT. EYEWITNESS NEWS STATION - TV STUDIO,doc_114_chunk_4,Bruce wins the Stanley Cup prediction pool with the exact score.,Scene where Jack announces the Sabers' victory and Bruce's win in the prediction pool.
104、INT. MANSION . *,doc_103_chunk_0,Bruce is the owner of a newly acquired home that he shares with Grace.,Interior of a ritzy house with painted ceilings and gold trim; Bruce reveals the house is his and Grace's new home.
126、INT. HARDWARE STORE - DAY,doc_125_chunk_0,Bruce successfully reverses Bobby's demonic transformation.,Scene at the counter where Bobby is transformed and then restored by Bruce.
121、EXT. CITY STREETS - MORNING,doc_120_chunk_0,Bruce physically pushes a stalled car to the shoulder of the road.,Scene depicting traffic congestion; Bruce is seen pushing the stalled vehicle after being shown observing the situation.
135、EXT. DEBBIE HOUSE - NIGHT,doc_134_chunk_1,Bruce Nolan lets Grace go in a selfless act after hearing her prayer.,Scene where Grace prays for help forgetting Bruce; Bruce responds by releasing her emotionally.
136、EXT. CITY STREET - NIGHT,doc_135_chunk_0,Bruce Nolan relinquishes his role as God and explicitly requests to no longer serve in that capacity.,"Scene set in the middle of a street during rain, at the location where Bruce previously raged at God."
136、EXT. CITY STREET - NIGHT,doc_135_chunk_4,Bruce receives prayer beads from God.,
136、EXT. CITY STREET - NIGHT,doc_135_chunk_4,"Bruce makes a prayer for Grace to live a happy, joyful life and to find someone.",
134、INT. BRUCE AND GRACE' S APARTMENT - NIGHT,doc_133_chunk_0,Bruce discovers that Grace Connelly has been consistently praying for him over a period of months.,
134、INT. BRUCE AND GRACE' S APARTMENT - NIGHT,doc_133_chunk_0,Bruce is emotionally affected by the content of Grace Connelly's prayers.,
127、INT. NEWSROOM - DAY,doc_126_chunk_0,Bruce explicitly declines the anchor position.,Scene at the office desk where Evan is packing his belongings.
127、INT. NEWSROOM - DAY,doc_126_chunk_0,Bruce formally congratulates Evan for obtaining the anchor job.,Scene at the office desk where Evan is packing his belongings.
118、EXT. DOWNTOWN - NIGHT,doc_117_chunk_4,"Bruce Nolan causes lightning to strike among the rioters, scattering them.","Street scene during a riot, after raising his arms and declaring wrath."
118、EXT. DOWNTOWN - NIGHT,doc_117_chunk_4,Bruce Nolan possesses a key given to him by God.,Street scene after the lightning strikes; he retrieves the key from his pocket.
105、INT. UPSCALE HOME - NIGHT,doc_104_chunk_3,Bruce successfully produces an abundance of shrimp and chips from a nearly empty basket.,Scene: A party where a waiter's small basket unexpectedly overflows with food after Bruce's intervention.
105、INT. UPSCALE HOME - NIGHT,doc_104_chunk_3,Bruce is acknowledged by the crowd as a central figure when they chant for him to give a speech.,Scene: A party where attendees gather around Bruce and demand a speech after witnessing the miraculous overflow of food.
52、EXT. ALLEY,doc_51_chunk_5,Bruce successfully commands a swarm of locusts to emerge from his mouth.,
51、EXT. CITY STREETS - DUSK,doc_50_chunk_1,Bruce Nolan wears a new cool outfit that was previously on a mannequin in a store window display.,
128、INT. JACK'S OFFICE - LATER,doc_127_chunk_0,The target character decides to pursue a path of making people laugh.,"Scene: After discussing with Jack at the anchor desk, Bruce states his intention to go out and make people laugh."
128、INT. JACK'S OFFICE - LATER,doc_127_chunk_0,The target character receives permission from Jack to pursue his new path.,Scene: Jack grants Bruce permission after Bruce expresses his intention to make people laugh.
136、EXT. CITY STREET - NIGHT,doc_135_chunk_1,Bruce Nolan's physical body is killed as a result of being struck by a truck.,"The scene where the rain stops and a truck suddenly hits Bruce, causing his spirit to rise."
136、EXT. CITY STREET - NIGHT,doc_135_chunk_1,Bruce Nolan's spirit ascends to heaven after his death.,"Immediately following the truck accident, Bruce's spirit is shown streaking upward toward heaven."
137、EXT. CITY PARK - DAY,doc_136_chunk_1,Bruce Nolan reports on Buffalo's first annual 'Be the Miracle' blood drive.,
137、EXT. CITY PARK - DAY,doc_136_chunk_1,Bruce Nolan is using a crutch and has a cast on his leg during the report.,
137、EXT. CITY PARK - DAY,doc_136_chunk_1,Bruce Nolan acknowledges having had a close call.,
47、EXT. CITY STREETS,doc_46_chunk_2,"Bruce speaks fluent Italian, as demonstrated by his ability to respond in perfect Italian.","Scene where Bruce responds in Italian after receiving a question from Paul Newman, surprising himself and others."
62、INT. KITCHEN,doc_61_chunk_1,Bruce decides to go get his job back.,"Scene: At home during breakfast, after Grace comments on her appearance."
133、INT. BRUCE AND GRACE'S APARTMENT,doc_132_chunk_0,Bruce completes the task of filling the photo albums.,Scene where Debbie discovers the filled photo albums while packing.
133、INT. BRUCE AND GRACE'S APARTMENT,doc_132_chunk_0,Bruce acknowledges responsibility for hurting Grace.,Scene where Debbie confronts Bruce about his impact on Grace.
133、INT. BRUCE AND GRACE'S APARTMENT,doc_132_chunk_0,Bruce gains the information that Grace regularly prays for him.,"Scene where Debbie reveals Grace's nightly routine, including her prayers for Bruce."
74、EXT. SKY - DAY,doc_73_chunk_0,Bruce Nolan's rip cord becomes detached from his suit after he pulls it multiple times.,
