doc_title,chunk_id,fact,scene_context
143、INT. ENTERPRISE BRIDGE,doc_142_chunk_0,Kirk assigns Chekov to man the weapons console.,
148、INT. ENTERPRISE BRIDGE,doc_147_chunk_0,Kirk gives the order to fire torpedoes at the Reliant.,Scene involving the Enterprise in combat with the Reliant.
170、EXT. SPACE,doc_169_chunk_0,Kirk officiates a ship's burial service in accordance with Starfleet traditions and regulations.,
173、INT. KIRK'S QUARTERS,doc_172_chunk_1,Kirk acknowledges that he was running away from David.,Scene where David visits Kirk after the broken lens incident.
163、INT. ENTERPRISE BRIDGE,doc_162_chunk_0,Kirk receives confirmation that the mains are back on line.,
163、INT. ENTERPRISE BRIDGE,doc_162_chunk_0,Kirk acknowledges Scotty's action by expressing gratitude.,
103、INT. GENESIS CAVE - WIDER ANGLE,doc_102_chunk_2,Kirk successfully establishes communication with Spock to arrange extraction.,
103、INT. GENESIS CAVE - WIDER ANGLE,doc_102_chunk_2,Kirk expresses a personal stance on facing death as an everyday reality.,
198、INT. ENTERPRISE ENGINE ROOM - LOOKING DOWN,doc_197_chunk_2,Kirk acknowledges and approves a request or proposal by addressing Mr. Scott and inquiring about engine capabilities for a training cruise.,
18、INT. SPACE SHUTTLE,doc_17_chunk_1,Kirk personally cuts Sulu's new orders for command of the USS EXCELSIOR.,
18、INT. SPACE SHUTTLE,doc_17_chunk_1,Kirk expresses gratitude for Sulu serving as helm officer for three weeks.,
191、INT. CARGO HOLD - CETI ALPHA V,doc_190_chunk_1,Captain James T. Kirk marooned Khan and the crew of the Botany Bay on the planet fifteen years prior to the current events.,Dialogue reveals Kirk's past action of marooning Khan; context established through Khan's statement about the marooning.
150、INT. ENTERPRISE BRIDGE,doc_149_chunk_0,Kirk gives the order to cease fire.,
150、INT. ENTERPRISE BRIDGE,doc_149_chunk_0,Kirk requests Mr. Scott to restore main power systems.,
150、INT. ENTERPRISE BRIDGE,doc_149_chunk_0,Kirk orders Uhura to send a message to Commander Reliant to prepare for boarding.,
222、INT. KIRK'S QUARTERS,doc_221_chunk_0,Kirk successfully gains security clearance of Class 1 to access Project Genesis Summary.,
173、INT. KIRK'S QUARTERS,doc_172_chunk_3,The target character receives an apology from David.,
173、INT. KIRK'S QUARTERS,doc_172_chunk_3,The target character is acknowledged by David as his father.,
173、INT. KIRK'S QUARTERS,doc_172_chunk_3,The target character expresses genuine sorrow for the death of David's friends.,
153、INT. ENTERPRISE BRIDGE,doc_152_chunk_1,Kirk issues a direct order requiring warp speed within three minutes to prevent death.,
153、INT. ENTERPRISE BRIDGE,doc_152_chunk_1,Kirk attempts to initiate communication with Scotty during a critical emergency.,
153、INT. ENTERPRISE BRIDGE,doc_152_chunk_1,Kirk gives Saavik an order to depart at best speed.,
197、INT. ENTERPRISE DOCKING BAY,doc_196_chunk_1,Kirk is addressed as Admiral by Spock.,
197、INT. ENTERPRISE DOCKING BAY,doc_196_chunk_1,Kirk salutes the Federation symbol.,
197、INT. ENTERPRISE DOCKING BAY,doc_196_chunk_1,Kirk exchanges salutes with Spock.,
172、INT. TORPEDO ROOM,doc_171_chunk_0,Kirk assigns Saavik to take the watch and set course for Ceti Alpha V.,"Scene: On the bridge, after the salute exchange."
172、INT. TORPEDO ROOM,doc_171_chunk_0,Kirk states he will be in his quarters and prefers not to be disturbed.,"Scene: On the bridge, before entering the Turbo Lift."
103、INT. GENESIS CAVE - WIDER ANGLE,doc_102_chunk_1,Kirk successfully beat the no-win scenario during a Starfleet Academy test.,
103、INT. GENESIS CAVE - WIDER ANGLE,doc_102_chunk_1,Kirk reprogrammed the simulation to make it possible to rescue the ship in the test.,
103、INT. GENESIS CAVE - WIDER ANGLE,doc_102_chunk_1,Kirk received a commendation for original thinking as a result of his actions in the test.,
175、INT. ENTERPRISE BRIDGE,doc_174_chunk_2,Kirk receives a message from Spock on his birthday.,
175、INT. ENTERPRISE BRIDGE,doc_174_chunk_2,Kirk explicitly states that he feels young.,
175、INT. ENTERPRISE BRIDGE,doc_174_chunk_2,Kirk gives a navigation order to Lieutenant Saavik for a new course.,Bridge scene with Saavik and David present.
169、INT. ENTERPRISE ENGINE ROOM,doc_168_chunk_1,Kirk confirms to Spock that the ship is out of danger.,Reactor room glass door: Spock asks about the ship's status and Kirk responds affirmatively.
169、INT. ENTERPRISE ENGINE ROOM,doc_168_chunk_1,Kirk is visibly grieving as tears stream down his face during Spock's final moments.,Reactor room glass door: Kirk reacts to Spock's condition and impending death.
21、INT. ENTERPRISE DOCKING BAY,doc_20_chunk_1,Kirk is addressed as Admiral by Spock.,
21、INT. ENTERPRISE DOCKING BAY,doc_20_chunk_1,Kirk salutes the Federation symbol.,
21、INT. ENTERPRISE DOCKING BAY,doc_20_chunk_1,Kirk exchanges salutes with Spock.,
219、INT. SPOCK'S QUARTERS,doc_218_chunk_4,Kirk acknowledges that the needs of the many outweigh the needs of the few or the one.,
219、INT. SPOCK'S QUARTERS,doc_218_chunk_4,Kirk invites Spock to accompany him to the bridge.,
261、INT. SPACE STATION - TIGHT GROUP,doc_260_chunk_1,The target character successfully resisted mental control by the antagonist.,
217、INT. ENTERPRISE BRIDGE,doc_216_chunk_1,Kirk gives the order to engage warp engines.,Scene where the crew prepares for warp speed; Kirk commands the ship's propulsion.
217、INT. ENTERPRISE BRIDGE,doc_216_chunk_1,Kirk specifies Warp 5 as the speed to be achieved.,Scene where Sulu is instructed to set the ship's speed to Warp 5.
251、INT. SICK BAY,doc_250_chunk_1,Kirk passed sentence on Preston 14 years ago.,
251、INT. SICK BAY,doc_250_chunk_1,Kirk acknowledges that Scotty staying at his post prevented a catastrophic outcome.,
262、INT. SPACE STATION TRANSPORTER ROOM,doc_261_chunk_4,Kirk gives an order to Captain Spock regarding the Enterprise's course of action if no communication is received within one hour.,
270、INT. ROCKY CAVERN,doc_269_chunk_2,Kirk prioritizes survival by explicitly stating that the first order of business is survival.,
251、INT. SICK BAY,doc_250_chunk_0,Kirk leads the camera through a scene with many casualties.,Scene involving casualties and the operating theatre.
251、INT. SICK BAY,doc_250_chunk_0,Kirk delivers the word 'warp speed' to Preston upon his request.,"Operating theatre, during Preston's final moments."
22、INT. ENTERPRISE ENGINE ROOM - LOOKING DOWN,doc_21_chunk_2,Kirk acknowledges and approves a request or proposal by referring to a midshipman as a tiger.,
22、INT. ENTERPRISE ENGINE ROOM - LOOKING DOWN,doc_21_chunk_2,Kirk recalls having shared the same aspiration to go to space during his youth.,
22、INT. ENTERPRISE ENGINE ROOM - LOOKING DOWN,doc_21_chunk_2,Kirk initiates a procedural check on the readiness of the ship's engines for a training cruise.,
267、INT. ROCKY CAVERN (INTERCUT AS DESIRED),doc_266_chunk_5,Kirk destroys the eel with a phaser.,
267、INT. ROCKY CAVERN (INTERCUT AS DESIRED),doc_266_chunk_5,Kirk retrieves the wrist recorder after destroying the eel.,
175、INT. ENTERPRISE BRIDGE,doc_174_chunk_0,Kirk arrives on the bridge with David.,"Bridge of the ship, immediately after the door opens."
175、INT. ENTERPRISE BRIDGE,doc_174_chunk_0,Kirk acknowledges Saavik's presence on the bridge with a command to continue duties.,"Bridge of the ship, upon arrival."
175、INT. ENTERPRISE BRIDGE,doc_174_chunk_0,Kirk introduces David as his son to Saavik.,"Bridge of the ship, during the introduction between David and Saavik."
175、INT. ENTERPRISE BRIDGE,doc_174_chunk_0,Kirk instructs Saavik to show David around the ship.,"Bridge of the ship, following the introduction."
169、INT. ENTERPRISE ENGINE ROOM,doc_168_chunk_0,Kirk attempts to reach the control panel to prevent a flood in the Reactor Room compartment.,Scene: Kirk encounters Scotty and Bones after emerging; the Reactor Room is indicated by a flashing light.
169、INT. ENTERPRISE ENGINE ROOM,doc_168_chunk_0,Kirk is physically restrained by Bones and Scotty from activating the control panel.,Scene: Kirk attempts to reach the control panel; both Bones and Scotty intervene to stop him.
169、INT. ENTERPRISE ENGINE ROOM,doc_168_chunk_0,Kirk learns that a crewmember in the Reactor Room has already died.,"Scene: Bones explicitly informs Kirk, 'He's dead already, Jim,' causing Kirk to react with shock."
255、INT. SPACE STATION REGULAR I - CAROL'S LAB - ON SCREEN,doc_254_chunk_3,The target character decides to go down to the station.,Scene where Kirk announces his intention to beam down to the station.
255、INT. SPACE STATION REGULAR I - CAROL'S LAB - ON SCREEN,doc_254_chunk_3,The target character rejects the objection regarding General Order 15.,Scene where Saavik cites General Order 15 and Kirk denies its existence.
248、EXT. SPACE,doc_247_chunk_0,Kirk is present on the Enterprise bridge during the aftermath of the Reliant's departure.,Enterprise Bridge: After Reliant turns away and leaves.
248、EXT. SPACE,doc_247_chunk_0,Kirk physically receives Scotty as Scotty collapses into his arms while carrying the body of Midshipman Preston.,"Enterprise Bridge: Scotty enters carrying Preston's body, covered in blood."
194、INT. SPACE SHUTTLE,doc_193_chunk_1,Kirk personally cuts Sulu's new orders for command of the USS EXCELSIOR.,Scene: Kirk and Sulu converse aboard the Enterprise; Kirk informs Sulu of his new assignment.
194、INT. SPACE SHUTTLE,doc_193_chunk_1,Kirk confirms that Sulu will assume command of the USS EXCELSIOR by the end of the month.,Scene: Kirk and Sulu converse aboard the Enterprise; Kirk informs Sulu of his new assignment.
194、INT. SPACE SHUTTLE,doc_193_chunk_1,Kirk expresses gratitude for Sulu serving as helmsman for a three-week period.,Scene: Kirk and Sulu converse aboard the Enterprise; Kirk acknowledges Sulu's temporary service.
165、INT. ENTERPRISE BRIDGE,doc_164_chunk_0,Kirk acknowledges the visual of Genesis evolving on screen and expresses awe.,Bridge scene: Kirk observes the Genesis planet evolving on the viewscreen.
165、INT. ENTERPRISE BRIDGE,doc_164_chunk_0,Kirk gives a commendation to the engine room for their work.,"Bridge scene: After observing Genesis, Kirk contacts the engine room via intercom."
165、INT. ENTERPRISE BRIDGE,doc_164_chunk_0,Kirk responds to Bones' urgent call by deciding to go to the engine room immediately.,"Bridge scene: Upon hearing Bones' urgent voice, Kirk prepares to leave the bridge."
165、INT. ENTERPRISE BRIDGE,doc_164_chunk_0,Kirk delegates command of the bridge to Saavik before leaving.,Bridge scene: Kirk instructs Saavik to take the con before exiting.
217、INT. ENTERPRISE BRIDGE,doc_216_chunk_0,Kirk assumes command of the vessel by order of Starfleet Command.,"Scene: On the bridge of the vessel, following the Turbo-Lift arrival."
217、INT. ENTERPRISE BRIDGE,doc_216_chunk_0,Kirk orders the plotting of a new course to Space Laboratory Regula I.,"Scene: On the bridge of the vessel, immediately after assuming command."
217、INT. ENTERPRISE BRIDGE,doc_216_chunk_0,Kirk instructs the duty officer to record the change of command in the ship's log.,"Scene: On the bridge of the vessel, during the command transition."
346、EXT. SPACE,doc_345_chunk_0,Kirk officiates a ship's burial service in accordance with Starfleet traditions and regulations.,
349、INT. KIRK'S QUARTERS,doc_348_chunk_1,Kirk acknowledges that he was running away from David.,Scene where David visits Kirk after the broken lens incident.
319、INT. ENTERPRISE BRIDGE,doc_318_chunk_0,Kirk decides to proceed with the job using auxiliary power.,
319、INT. ENTERPRISE BRIDGE,doc_318_chunk_0,Kirk assigns Chekov to man the weapons console.,
251、INT. SICK BAY,doc_250_chunk_2,Kirk receives confirmation from Spock that auxiliary power has been restored.,
251、INT. SICK BAY,doc_250_chunk_2,Kirk issues an order to proceed at best speed to Regula I.,
251、INT. SICK BAY,doc_250_chunk_2,Kirk acknowledges Scotty's efforts to restore main power.,
251、INT. SICK BAY,doc_250_chunk_2,"Kirk physically limps while moving, indicating an injury.",
339、INT. ENTERPRISE BRIDGE,doc_338_chunk_0,Kirk receives confirmation that the mains are back on line.,
339、INT. ENTERPRISE BRIDGE,doc_338_chunk_0,Kirk acknowledges Scotty's action by expressing gratitude.,
46、INT. KIRK'S QUARTERS,doc_45_chunk_0,Kirk successfully gains security clearance of Class 1 to access Project Genesis Summary.,
349、INT. KIRK'S QUARTERS,doc_348_chunk_3,The target character receives an apology from David for being wrong about him.,
349、INT. KIRK'S QUARTERS,doc_348_chunk_3,The target character is acknowledged by David as his father in a moment of pride.,
279、INT. GENESIS CAVE - WIDER ANGLE,doc_278_chunk_1,Kirk successfully beat the no-win scenario during a Starfleet Academy test.,
279、INT. GENESIS CAVE - WIDER ANGLE,doc_278_chunk_1,Kirk reprogrammed the simulation to make it possible to rescue the ship in the test.,
279、INT. GENESIS CAVE - WIDER ANGLE,doc_278_chunk_1,Kirk received a commendation for original thinking as a result of his actions in the test.,
326、INT. ENTERPRISE BRIDGE,doc_325_chunk_0,Kirk gives the order to cease fire.,
326、INT. ENTERPRISE BRIDGE,doc_325_chunk_0,Kirk requests Mr. Scott to restore main power systems.,
326、INT. ENTERPRISE BRIDGE,doc_325_chunk_0,Kirk orders Uhura to send a message to Commander Reliant to prepare for boarding.,
261、INT. SPACE STATION - TIGHT GROUP,doc_260_chunk_0,Kirk is addressed as 'Admiral' by Chekov.,"Scene following Chekov's recovery, where he recognizes Kirk upon waking."
261、INT. SPACE STATION - TIGHT GROUP,doc_260_chunk_0,Kirk physically comforts Chekov by holding him during an emotional moment.,"Scene following Chekov's recovery, as Chekov weeps upon regaining consciousness."
261、INT. SPACE STATION - TIGHT GROUP,doc_260_chunk_0,Kirk receives information from Chekov that Khan was found on Ceti Alpha V.,"Scene following Chekov's recovery, as Chekov breaks the embrace and delivers urgent news."
329、INT. ENTERPRISE BRIDGE,doc_328_chunk_1,Kirk issues a command requiring warp speed to be achieved within three minutes.,
329、INT. ENTERPRISE BRIDGE,doc_328_chunk_1,Kirk authorizes an immediate boarding action to stop an imminent threat.,
