doc_title,chunk_id,text,scene_context
"46、INT. CRAIG GREGORY'S OFFICE, CTC - MOMENTS LATER",doc_45_chunk_3,Thank you. How's everyone taking it?,Speaking with Craig Gregory about others' reactions to the job.
"46、INT. CRAIG GREGORY'S OFFICE, CTC - MOMENTS LATER",doc_45_chunk_2,You wanted to see me?,"Craig's door, Natalie speaks to Craig and Ryan"
45、INT. CONFERENCE ROOM - DAY,doc_44_chunk_11,"Have a good day, Mr. Laskin and good luck with your future.",Natalie says goodbye to Ned (Mr. Laskin) and wishes him good luck.
"146、INT. OFFICE, SAN FRANCISCO - DAY",doc_145_chunk_0,How exactly do you mean?,Manager's office: Natalie speaks with the Manager about her career choice.
"146、INT. OFFICE, SAN FRANCISCO - DAY",doc_145_chunk_0,It's challenging work.,Manager's office: Natalie speaks with the Manager about her job in Omaha.
"46、INT. CRAIG GREGORY'S OFFICE, CTC - MOMENTS LATER",doc_45_chunk_5,"Mr. Bingham, I regret to inform you that your position is no longer available.",Speaking to Mr. Bingham about his position being terminated.
"46、INT. CRAIG GREGORY'S OFFICE, CTC - MOMENTS LATER",doc_45_chunk_5,My name is Miss Keener and I'm here today to discuss your future.,Speaking to Ryan about her name and discussing his future.
"101、EXT. PARKING LOT, DETROIT CAR PART COMPANY - AFTERNOON",doc_100_chunk_1,Thanks.,"Ryan tells Natalie he was proud of her work, and she thanks him."
"101、EXT. PARKING LOT, DETROIT CAR PART COMPANY - AFTERNOON",doc_100_chunk_1,For good?,"Ryan states they are going home, and Natalie asks if it's for good."
"46、INT. CRAIG GREGORY'S OFFICE, CTC - MOMENTS LATER",doc_45_chunk_4,"Actually, I minored in psychology.",Natalie mentions her psychology minor to Craig Gregory.
"46、INT. CRAIG GREGORY'S OFFICE, CTC - MOMENTS LATER",doc_45_chunk_4,"It's okay, I got this.",Natalie reassures Ryan that she can handle the firing process.
"103、INT. NORTH TERMINAL, DETROIT AIRPORT - MORNING",doc_102_chunk_1,"Ryan, where are you going?","At Omaha gate, Natalie asks Ryan where he is going."
45、INT. CONFERENCE ROOM - DAY,doc_44_chunk_4,"This company keeps twenty threepeople on the road, at least twohundred fifty days a year. It'sexpensive and it's inefficient. When I came to Craig three monthsago with this, he told me, andquite astutely - it's only aproblem if you have a solution.",Power point presentation: Natalie discusses company inefficiency.
"49、INT. EPPLEY AIRFIELD, OMAHA - MORNING",doc_48_chunk_0,What?,Airport terminal: Natalie speaks to Ryan after setting down her suitcase.
54、INT. BOEING 757 - MID FLIGHT,doc_53_chunk_0,No. Why?,Ryan questions Natalie's typing; Natalie responds.
54、INT. BOEING 757 - MID FLIGHT,doc_53_chunk_0,I type with purpose.,Ryan references Fats Domino; Natalie defends her typing.
"126、INT. CTC HEADQUARTERS, CTC - DAY",doc_125_chunk_1,"No, they're beta-testing. Role-playing. We go live at the end of the month. Kyle, you're running through the events too quickly. You have to give them time to acknowledge each statement. Okay? It's a legal thing. Ryan can only watch.",Beta-test session: Natalie explains the system to Ryan and corrects Kyle during role-play.
"103、INT. NORTH TERMINAL, DETROIT AIRPORT - MORNING",doc_102_chunk_0,I'm sorry about what I said about Alex. I was out of line.,"Moving walkway, Natalie and Ryan discuss apology and Omaha"
"103、INT. NORTH TERMINAL, DETROIT AIRPORT - MORNING",doc_102_chunk_0,"I mean, who am I to be dolling out relationship advice?","Moving walkway, Natalie and Ryan discuss apology and Omaha"
"103、INT. NORTH TERMINAL, DETROIT AIRPORT - MORNING",doc_102_chunk_0,You going to be okay?,"Moving walkway, Natalie and Ryan discuss apology and Omaha"
"103、INT. NORTH TERMINAL, DETROIT AIRPORT - MORNING",doc_102_chunk_0,In Omaha?,"Moving walkway, Natalie and Ryan discuss apology and Omaha"
