doc_title,chunk_id,fact,scene_context
45、INT. CONFERENCE ROOM - DAY,doc_44_chunk_7,Natalie fires Ned.,"At monitor, firing Ned"
"145、INT. RYAN'S OFFICE, CTC - NEXT DAY",doc_144_chunk_3,Natalie quit.,"Discussion about employee departures, Craig Gregory states Natalie quit."
"66、EXT. LAMBERT FIELD, ST. LOUIS - DAY",doc_65_chunk_2,Natalie has departed the scene.,
"46、INT. CRAIG GREGORY'S OFFICE, CTC - MOMENTS LATER",doc_45_chunk_7,Natalie fires Ryan.,Termination meeting with Mr. Bingham
69、EXT. WICHITA SECURITIES COMPANY COURTYARD - DAY,doc_68_chunk_1,Natalie is still worried.,during conversation with Ryan
"60、INT. WINDOWLESS CONFERENCE ROOM, BOTTLING COMPANY - DAY",doc_59_chunk_10,Natalie hands Bob a packet.,Ryan instructs Natalie to hand the packet to Bob.
"78、INT. LOBBY, MIAMI HILTON - DAY",doc_77_chunk_2,Ryan introduces Natalie to Alex.,
70、INT. BOEING 757 - DAY,doc_69_chunk_0,Natalie receives a page from Ryan outlining the mileage program.,
"80、INT. LOBBY LOUNGE, MIAMI HILTON - DAY",doc_79_chunk_2,Natalie commits to the plan.,
79、INT. BAR LOUNGE - MIAMI HILTON - MOMENTS LATER,doc_78_chunk_3,Natalie has no idea how old Alex is.,"During a conversation about age, Natalie realizes she doesn't know Alex's age."
84、EXT. PONTOON BOAT - NIGHT,doc_83_chunk_0,Natalie is kissing David.,Rubber boat en route to shore
"80、INT. LOBBY LOUNGE, MIAMI HILTON - DAY",doc_79_chunk_0,Natalie notices a group of software types wearing badges.,"In the hotel hallway, near the elevator."
88、INT. CAFE - MIAMI HILTON - MORNING,doc_87_chunk_0,Natalie looks worse for wear.,Quiet breakfast
88、INT. CAFE - MIAMI HILTON - MORNING,doc_87_chunk_1,Natalie is not comforted by Ryan's statement about there being no right thing to do.,Morning conversation with Ryan about Natalie's departure from a new friend.
"89、EXT. OCEAN BOARDWALK, MIAMI - DAY",doc_88_chunk_2,Natalie achieves a breakthrough in communication.,Discussion of a moment of connection.
"99、INT. CRAIG GREGORY'S OFFICE, CTC - LATER",doc_98_chunk_0,Natalie is visible on Craig's monitor.,"Craig's office, Craig watching Natalie on monitor"
"98、INT. CONFERENCE ROOM, DETROIT COMPANY - MOMENTS LATER",doc_97_chunk_0,Natalie commits to not apologizing and to keeping the situation professional.,Private moment between Ryan and Natalie
"73、INT. CONFERENCE ROOM, WICHITA HOTEL - AFTERNOON",doc_72_chunk_1,Natalie is introduced in the scene for the first time.,near the side of the crowd
"49、INT. EPPLEY AIRFIELD, OMAHA - MORNING",doc_48_chunk_0,Natalie has a boyfriend.,Airport terminal: Natalie says goodbye to her boyfriend.
