doc_title,chunk_id,description,scene_context
"46、INT. CRAIG GREGORY'S OFFICE, CTC - MOMENTS LATER",doc_45_chunk_4,Ryan and Natalie turn to face each other.,
"148、INT. OFFICE, SAN FRANCISCO - DAY",doc_147_chunk_0,"Natalie breaks into a smile, then jumps back to professional.",
45、INT. CONFERENCE ROOM - DAY,doc_44_chunk_3,Natalie stands up.,
45、INT. CONFERENCE ROOM - DAY,doc_44_chunk_3,Natalie clicks on her POWER POINT PRESENTATION.,
45、INT. CONFERENCE ROOM - DAY,doc_44_chunk_5,She turns around and fires up her monitor.,Videoconference session
45、INT. CONFERENCE ROOM - DAY,doc_44_chunk_7,Natalie turns to the monitor and proceeds to fire Ned.,
"46、INT. CRAIG GREGORY'S OFFICE, CTC - MOMENTS LATER",doc_45_chunk_2,Craig's door opens and Natalie pops her head in.,Craig's office
"46、INT. CRAIG GREGORY'S OFFICE, CTC - MOMENTS LATER",doc_45_chunk_6,Natalie gets up too.,
"51、INT. TERMINAL FLOOR, EPPLEY AIRFIELD - MORNING",doc_50_chunk_0,Natalie is attempting to repack her new bag in the middle of the airport.,Middle of airport
54、INT. BOEING 757 - MID FLIGHT,doc_53_chunk_3,Natalie smiles and goes back to her work.,
"126、INT. CTC HEADQUARTERS, CTC - DAY",doc_125_chunk_1,catches one of the guys making a mistake,Beta-testing role-playing system
"46、INT. CRAIG GREGORY'S OFFICE, CTC - MOMENTS LATER",doc_45_chunk_3,Natalie is confused but takes the chair next to Ryan.,
"46、INT. CRAIG GREGORY'S OFFICE, CTC - MOMENTS LATER",doc_45_chunk_3,Natalie and Ryan hold a look for a second.,
"57、INT. ELEVATOR, BOTTLING COMPANY - DAY",doc_56_chunk_0,Natalie is swaying back and forth.,"Elevator, door about to open"
"53、INT. SECURITY, EPPLEY AIRFIELD MOMENTS LATER",doc_52_chunk_0,Natalie is trying to find the metal on her body that has set off the machine.,Security checkpoint
"53、INT. SECURITY, EPPLEY AIRFIELD MOMENTS LATER",doc_52_chunk_0,She also has forgotten to take her laptop out of her bag.,Security checkpoint
"145、INT. RYAN'S OFFICE, CTC - NEXT DAY",doc_144_chunk_2,Natalie fired her.,Conversation between Craig Gregory and Ryan
"46、INT. CRAIG GREGORY'S OFFICE, CTC - MOMENTS LATER",doc_45_chunk_8,back on track,
"46、INT. CRAIG GREGORY'S OFFICE, CTC - MOMENTS LATER",doc_45_chunk_8,still in character,
"60、INT. WINDOWLESS CONFERENCE ROOM, BOTTLING COMPANY - DAY",doc_59_chunk_5,Natalie can't hold back any longer.,"Bob presenting photo of his children, during career transition discussion"
"60、INT. WINDOWLESS CONFERENCE ROOM, BOTTLING COMPANY - DAY",doc_59_chunk_8,Natalie looks to Ryan,
"46、INT. CRAIG GREGORY'S OFFICE, CTC - MOMENTS LATER",doc_45_chunk_7,IGNORES CRAIG,
"46、INT. CRAIG GREGORY'S OFFICE, CTC - MOMENTS LATER",doc_45_chunk_7,breaks the moment,
"68、INT. CONFERENCE ROOM, WICHITA SECURITIES COMPANY - LATER",doc_67_chunk_2,Natalie begins to tremble.,
"63、INT. RESTAURANT BAR, ST. LOUIS HILTON - EVENING",doc_62_chunk_0,Natalie sits back down at the table a little visibly shaken.,"Dinner table, after Ryan asks if she's okay"
"63、INT. RESTAURANT BAR, ST. LOUIS HILTON - EVENING",doc_62_chunk_0,Natalie's eyes move back and forth trying to figure out why there seems to be three main courses and a bunch of sides.,"Dinner table, after food arrives"
"101、EXT. PARKING LOT, DETROIT CAR PART COMPANY - AFTERNOON",doc_100_chunk_0,We find Natalie standing next to the rental car.,"Rental car location, snow drift"
"101、EXT. PARKING LOT, DETROIT CAR PART COMPANY - AFTERNOON",doc_100_chunk_0,She's staring into a snow drift.,"Rental car location, snow drift"
"101、EXT. PARKING LOT, DETROIT CAR PART COMPANY - AFTERNOON",doc_100_chunk_0,Her eyes say everything - She just grew up.,"Rental car location, snow drift"
"60、INT. WINDOWLESS CONFERENCE ROOM, BOTTLING COMPANY - DAY",doc_59_chunk_6,Natalie shrinks.,After Bob's statement about his kids
"66、EXT. LAMBERT FIELD, ST. LOUIS - DAY",doc_65_chunk_1,Natalie takes the photo.,"Lambert Field, Ryan points to the main terminal"
69、EXT. WICHITA SECURITIES COMPANY COURTYARD - DAY,doc_68_chunk_1,Natalie is clearly still worried.,
"60、INT. WINDOWLESS CONFERENCE ROOM, BOTTLING COMPANY - DAY",doc_59_chunk_10,Natalie jumps to attention and hands Bob a packet.,Ryan instructs Natalie to hand over the packet.
"66、EXT. LAMBERT FIELD, ST. LOUIS - DAY",doc_65_chunk_2,Natalie is already gone.,After Natalie's quick 'No'
"55、INT. MAIN TERMINAL, ST. LOUIS INT'L AIRPORT - DAY",doc_54_chunk_0,Natalie tries to keep up.,"Crowded street, Ryan moves quickly"
"55、INT. MAIN TERMINAL, ST. LOUIS INT'L AIRPORT - DAY",doc_54_chunk_0,Natalie nods and keeps moving.,After Ryan says he'll meet her at the rental lot.
"68、INT. CONFERENCE ROOM, WICHITA SECURITIES COMPANY - LATER",doc_67_chunk_1,SPIRITS LIFTED,
"58、INT. RECEPTION, BOTTLING COMPANY - DAY",doc_57_chunk_0,Ryan and Natalie enter the door,"Empty floor, reception area"
"58、INT. RECEPTION, BOTTLING COMPANY - DAY",doc_57_chunk_0,Natalie tries not to show: It's all becoming very real.,"Empty floor, reception area"
79、INT. BAR LOUNGE - MIAMI HILTON - MOMENTS LATER,doc_78_chunk_10,Natalie looks worse than when the conversation started.,During a conversation with Alex and Ryan
"145、INT. RYAN'S OFFICE, CTC - NEXT DAY",doc_144_chunk_3,Natalie quit.,During a discussion about firing staff
"68、INT. CONFERENCE ROOM, WICHITA SECURITIES COMPANY - LATER",doc_67_chunk_0,Natalie sits up.,"Conference table, severance package discussion"
69、EXT. WICHITA SECURITIES COMPANY COURTYARD - DAY,doc_68_chunk_0,Natalie bursts out the doors and sits on a bench.,"Outside, after exiting a building"
69、EXT. WICHITA SECURITIES COMPANY COURTYARD - DAY,doc_68_chunk_0,She's freaked out.,"Outside, after exiting a building"
79、INT. BAR LOUNGE - MIAMI HILTON - MOMENTS LATER,doc_78_chunk_2,(CATCHES HERSELF),
54、INT. BOEING 757 - MID FLIGHT,doc_53_chunk_0,She's a loud tapper... Hitting the keys with violent strokes.,"Natalie typing, Ryan sketching"
"67、INT. CONFERENCE ROOM, WICHITA SECURITIES COMPANY - DAY",doc_66_chunk_0,sit stoically,Young Asian Guy rants about being fired
79、INT. BAR LOUNGE - MIAMI HILTON - MOMENTS LATER,doc_78_chunk_11,Natalie cracks a smile.,
"66、EXT. LAMBERT FIELD, ST. LOUIS - DAY",doc_65_chunk_0,"Natalie is standing with a camera in her hands, giving directions.",Setting up a fake photo with a cut-out to simulate St. Louis International Airport.
"73、INT. CONFERENCE ROOM, WICHITA HOTEL - AFTERNOON",doc_72_chunk_1,"For the first time, we see Natalie near the side, watching.",Crowd scene
"60、INT. WINDOWLESS CONFERENCE ROOM, BOTTLING COMPANY - DAY",doc_59_chunk_3,begrudgingly HANDING PACKETS to all of the REAL PEOPLE we've already met,Handing packets to the people already introduced
"74、INT. ANNEX, WICHITA HOTEL - AFTERNOON",doc_73_chunk_0,Natalie is finishing a phone call.,Down the hall
"74、INT. ANNEX, WICHITA HOTEL - AFTERNOON",doc_73_chunk_0,She looks shell shocked.,Down the hall
"74、INT. ANNEX, WICHITA HOTEL - AFTERNOON",doc_73_chunk_0,She closes her phone and pockets it in silence.,Down the hall
"59、INT. CUBICLE CITY, BOTTLING COMPANY - DAY",doc_58_chunk_0,"Natalie accidentally makes eye contact with one guy, then quickly shifts her gaze forward.","Office cubicles, arrival"
"80、INT. LOBBY LOUNGE, MIAMI HILTON - DAY",doc_79_chunk_2,(EYES WIDEN),
"62、INT. PUBLIC BATHROOM, ST. LOUIS HILTON - EVENING",doc_61_chunk_0,stops to look at herself in the mirror,Restroom
"62、INT. PUBLIC BATHROOM, ST. LOUIS HILTON - EVENING",doc_61_chunk_0,hears someone CRYING in one of the stalls,Restroom
"62、INT. PUBLIC BATHROOM, ST. LOUIS HILTON - EVENING",doc_61_chunk_0,stops herself,Restroom
"62、INT. PUBLIC BATHROOM, ST. LOUIS HILTON - EVENING",doc_61_chunk_0,"grabs a paper towel, dries off her hands, and leaves",Restroom
77、INT. HILTON AIRPORT SHUTTLE - AFTERNOON,doc_76_chunk_0,Natalie drills Ryan on his theory,"Riding back to the airport, mid-conversation"
77、INT. HILTON AIRPORT SHUTTLE - AFTERNOON,doc_76_chunk_0,Natalie sighs,"Riding back to the airport, mid-conversation"
"63、INT. RESTAURANT BAR, ST. LOUIS HILTON - EVENING",doc_62_chunk_2,(TEASING),
