doc_title,chunk_id,description,scene_context
191、INT. CANYON. DAY.,doc_190_chunk_4,spitting out this declaration at the rock,
203、EXT. HORSESHOE CANYON. DAY.,doc_202_chunk_1,"Aron drinks more and more, he overhears...",
85、INT. CANYON. DAY.,doc_84_chunk_0,"As he stretches his neck to follow the path of the only other living thing, he freezes stock still.",
85、INT. CANYON. DAY.,doc_84_chunk_0,He switches his light off.,
153、INT. ROPE BAG. NIGHT.,doc_152_chunk_0,He looks at the picture and then into the bag.,
153、INT. ROPE BAG. NIGHT.,doc_152_chunk_0,"His breathing is hard, pronounced.",
153、INT. ROPE BAG. NIGHT.,doc_152_chunk_0,He carefully tells himself..,
153、INT. ROPE BAG. NIGHT.,doc_152_chunk_0,"He sees the moisture on the inside of the bag, condensation.",
153、INT. ROPE BAG. NIGHT.,doc_152_chunk_0,"He licks it with his sticky tongue, twice, three times.",
153、INT. ROPE BAG. NIGHT.,doc_152_chunk_0,He looks back at the LCD screen.,
76、INT. ARON IN CANYON. DAY.,doc_75_chunk_0,"Looking down onto the ground, around his leg, his toes holding the stick like a chopstick lift the knife out and up tremulously, breathlessly, towards his good arm.",
76、INT. ARON IN CANYON. DAY.,doc_75_chunk_0,He picks it off the stick gently.,
76、INT. ARON IN CANYON. DAY.,doc_75_chunk_0,Big smile. First one.,
105、INT. CANYON. DAY. REALTIME.,doc_104_chunk_0,He stops it.,
105、INT. CANYON. DAY. REALTIME.,doc_104_chunk_0,The sound of his absolute helplessness and need freaks him out and threatens absolute despair.,
105、INT. CANYON. DAY. REALTIME.,doc_104_chunk_0,Snorts.,
105、INT. CANYON. DAY. REALTIME.,doc_104_chunk_0,He rewinds to the end of the message and erases his futile calls for help.,
214、INT. ARON'S TRUCK. NIGHT.,doc_213_chunk_1,Aron reaches in his bag and pulls out his scary looking prosthetic arm / axe. He clinks the points together.,
214、INT. ARON'S TRUCK. NIGHT.,doc_213_chunk_1,But he also answers.,
175、INT. ROB IN CANYON ON SOFA. Rachel + Angie,doc_174_chunk_1,Aron watches reverse the raven,
35、EXT. OUTSIDE THE CAVE.,doc_34_chunk_0,He indicates the wilderness.,
35、EXT. OUTSIDE THE CAVE.,doc_34_chunk_0,They laugh as he goofs for them.,
35、EXT. OUTSIDE THE CAVE.,doc_34_chunk_0,He gathers all their packaging and stuffs it in his backpack.,
28、EXT. APPROACH TO BLUE JOHN CANYON. DAY. A VAST ARROYO.,doc_27_chunk_1,"He's crazy, but harmless.","Desert canyon, conversation with Megan and the girls"
66、INT. CANYON FLOOR. DAY.,doc_65_chunk_0,"Pulls and pulls, yanks until his shoulder will dislocate, but nothing moves. Sweat, anxiety flaring, hot pain.",
66、INT. CANYON FLOOR. DAY.,doc_65_chunk_0,"Pushing with his left hand desperate to reverse the action; so simple to undo the moment, to reverse gravity for a split second and pull his hand out... nothing. Again and again thrusting up with knees, thighs, pelvis, left arm, head, neck... nothing.",
117、INT. ROPE BAG. NIGHT.,doc_116_chunk_1,He looks around his bag.,
117、INT. ROPE BAG. NIGHT.,doc_116_chunk_1,He stops.,
117、INT. ROPE BAG. NIGHT.,doc_116_chunk_1,Silence. Only his breathing to listen to.,
117、INT. ROPE BAG. NIGHT.,doc_116_chunk_1,Heart rate... fast... too fast.,
134、INT. CANYON. DAY. VIDEO FOOTAGE.,doc_133_chunk_1,he shivers,
134、INT. CANYON. DAY. VIDEO FOOTAGE.,doc_133_chunk_1,he struggles to complete the sense of the SENTENCE,
134、INT. CANYON. DAY. VIDEO FOOTAGE.,doc_133_chunk_1,he loses track of what he's saying and then catches up,canyon
134、INT. CANYON. DAY. VIDEO FOOTAGE.,doc_133_chunk_1,He's oblivious,canyon
176、INT. STORE ROOM. DAY.,doc_175_chunk_1,Tries to knock on door with his hand and left arm.,Canyon at night
132、INT. CANYON. DAY.,doc_131_chunk_9,Now real pain in his right arm. Weird smile at the success.,
183、INT. CANYON. DAY.,doc_182_chunk_0,He looks at his obituary on the wall.,Obituary on wall
183、INT. CANYON. DAY.,doc_182_chunk_0,He smirks.,Obituary on wall
183、INT. CANYON. DAY.,doc_182_chunk_0,Waits for the raven.,Obituary on wall
