doc_title,chunk_id,fact,scene_context
44、INT. E BLOCK - DAY,doc_43_chunk_12,John Coffey is waiting at the bars of his cell.,Coffey's cell
44、INT. E BLOCK - DAY,doc_43_chunk_17,John Coffey exhales a cloud of tiny black insects that turn white and disappear.,"At the door, Coffey's physical reaction"
62、INT. DEL'S CELL - NIGHT,doc_61_chunk_1,John Coffey has agreed to take the mouse for now.,
77、INT. E BLOCK - NIGHT,doc_76_chunk_2,Coffey has left his cell.,"Coffey's cell, after the cell is unlocked"
82、EXT. MOORES HOUSE - NIGHT,doc_81_chunk_5,Coffey has a benign hypnotic effect.,Steps: Coffey stops before the warden
16、INT. E BLOCK (THE GREEN MILE) - DAY,doc_15_chunk_18,Coffey shook Paul's hand.,Cell: Coffey shakes Paul's hand.
16、INT. E BLOCK (THE GREEN MILE) - DAY,doc_15_chunk_13,Coffey agrees to be nice.,"After Del's injury, Paul asks Coffey to be nice."
53、INT. E BLOCK - DAY,doc_52_chunk_1,Coffey is informed by Paul that Paul's wife sent cornbread to thank him.,Coffey's cell
86、INT. E BLOCK - NIGHT,doc_85_chunk_11,The color has returned to his skin.,
51、EXT. HOUSE IN TEFTON - BACK PORCH - DAY,doc_50_chunk_6,John Coffey killed two little girls.,
57、INT. E BLOCK - DAY,doc_56_chunk_1,Coffey is in his cell.,Del looks to Coffey in his cell.
61、INT. DEL'S CELL - DAY,doc_60_chunk_7,Coffey cups Mr. Jingles in his hands.,"Coffey's cell, after Paul places Mr. Jingles into Coffey's hand"
86、INT. E BLOCK - NIGHT,doc_85_chunk_22,Coffey releases Paul.,"Coffey lets Paul go, and Paul returns to his men."
86、INT. E BLOCK - NIGHT,doc_85_chunk_8,John Coffey grabs Percy through the bars of his cell.,ON THE MILE
94、INT. E BLOCK - NIGHT,doc_93_chunk_10,The mask was not placed over Coffey's face.,Brutal's attempt to place the mask is halted by Paul's intervention.
94、INT. E BLOCK - NIGHT,doc_93_chunk_13,Coffey's expression is peaceful.,Execution scene
22、EXT. FIELD - DAY (FLASHBACK),doc_21_chunk_4,John Coffey is under arrest for murder.,McGee declares Coffey under arrest for murder.
94、INT. E BLOCK - NIGHT,doc_93_chunk_0,Coffey knows why they are here.,"Green Mile corridor, Coffey being led out of his cell"
94、INT. E BLOCK - NIGHT,doc_93_chunk_9,John Coffey cured Melinda with a kiss.,"Execution chamber, moments before the execution."
53、INT. E BLOCK - DAY,doc_52_chunk_4,John Coffey is granted permission by Paul to distribute the food as he pleases.,"Cell block, Coffey and Paul discuss food distribution"
84、INT. BEDROOM - NIGHT,doc_83_chunk_13,John Coffey is wearing a St. Christopher necklace.,
94、INT. E BLOCK - NIGHT,doc_93_chunk_12,Coffey's last thought was that he kills people with their love.,
