doc_title,chunk_id,text,scene_context
18、INT. GREENHOUSE - DAY,doc_17_chunk_2,,
20、INT. CAPSULE,doc_19_chunk_3,,
104、EXT. LODGE BALCONY,doc_103_chunk_1,Flash! Ready for a test!,
18、INT. GREENHOUSE - DAY,doc_17_chunk_4,Up the stairs -- RUN!,
20、INT. CAPSULE,doc_19_chunk_1,Sit down there! Foot on the red pedal!,
106、EXT. CAPSULE,doc_105_chunk_1,"Eureka! I did it! You can come out now, Flash --",
124、INT. CRAWLSPACE BEHIND THE MEZZANINE,doc_123_chunk_1,"Let's face it, my friends -- without
a miracle, we've lost.",
33、INT. PALACE OF HALLS - SERIES OF DISSOLVES,doc_32_chunk_3,You inhuman fiend!,
107、EXT. FOREST OF ARBORIA,doc_106_chunk_1,His Hawkman dropped him. He's dead.,"Main part of forest, Zarkov speaks to Klytus and Barin about Flash Gordon's fate."
147、EXT. PALACE BATTLEMENTS,doc_146_chunk_1,You are home.,
147、EXT. PALACE BATTLEMENTS,doc_146_chunk_1,"Shouldn't you fellows be leaving on
your honeymoon?",
45、INT. MING'S DOME,doc_44_chunk_2,Earth!,
122、INT. NARROW VERTICAL SHAFT,doc_121_chunk_0,How do we get down to the plasma level?,"Scene: Climbing up a shaft on Mongo, Zarkov is speaking with Flash, Barin, and Tiger Man about reaching the plasma level."
14、EXT. ZARKOV'S GREENHOUSE - DAY,doc_13_chunk_0,"I see you, Munson! Come out or I shoot!","Inside a gallery with red sun and red bolts outside; Zarkov is threatening Munson, demanding he come out or be shot."
29、INT. CAPSULE,doc_28_chunk_0,"By God, we did it! We made it!",
29、INT. CAPSULE,doc_28_chunk_0,I don't know.,
105、INT. CAPSULE,doc_104_chunk_0,"Sit there. When I give you zero, punch that button. Any questions?","Scene involving Flash and Zarkov; Zarkov instructs Flash on what to do, specifying an action to take upon receiving a signal."
42、INT. PLASMA CAVERN - FEATURE ZARKOV,doc_41_chunk_0,"Incredible - the very core of this planet, is it not?",
106、EXT. CAPSULE,doc_105_chunk_0,"Five, four, three, two, one -- ZERO!",
