doc_title,chunk_id,description,scene_context
104、INT. LUDWIG'S SALON - DAY,doc_103_chunk_6,Jordy is looked at by Eddie.,
112、INT. FIRE STATION LOCKER ROOM - CONTINUOUS,doc_111_chunk_3,Jordy leaves her there. Alone.,
101、INT. ROSE'S APARTMENT - DAY,doc_100_chunk_1,Jordy asks if she remembers the man who called.,
112、INT. FIRE STATION LOCKER ROOM - CONTINUOUS,doc_111_chunk_5,Jordy sits on the bench next to the shower.,
106、EXT. NYC STREETS - CONTINUOUS,doc_105_chunk_4,"Jordy looks at Eddie, astonished he made the shot.",
103、INT. EDDIE'S CAR - DAY,doc_102_chunk_2,Jordy looks at Eddie - can't deny he's right.,
112、INT. FIRE STATION LOCKER ROOM - CONTINUOUS,doc_111_chunk_1,Jordy is tempted but...remembers Eddie's warning and backs up slightly.,
118、INT. FIRE STATION 91 - KITCHEN - DAY,doc_117_chunk_2,Jordy opens the papers.,
118、INT. FIRE STATION 91 - KITCHEN - DAY,doc_117_chunk_3,Jordy remembers...and gets more depressed.,
106、EXT. NYC STREETS - CONTINUOUS,doc_105_chunk_0,Jordy runs down one side of Madison,"Foot chase through traffic on Madison and 62nd streets, searching for Emil."
101、INT. ROSE'S APARTMENT - DAY,doc_100_chunk_0,Jordy stands at the door with Eddie.,Scene: Inside a building where four girls are working phones; Rose is finishing a phone call.
107、INT. ARMAND RESTAURANT - DAY,doc_106_chunk_6,Jordy is measured by Eddie.,
107、INT. ARMAND RESTAURANT - DAY,doc_106_chunk_6,Jordy says he's a professional.,
107、INT. ARMAND RESTAURANT - DAY,doc_106_chunk_1,"JORDY
She just saw two of her friends killed!",
107、INT. ARMAND RESTAURANT - DAY,doc_106_chunk_1,"JORDY
Why not?",
114、INT. PRECINCT - DAY,doc_113_chunk_5,"Jordy says: Will do, Chief.",
114、INT. PRECINCT - DAY,doc_113_chunk_5,"Jordy says: Eddie, I...",
106、EXT. NYC STREETS - CONTINUOUS,doc_105_chunk_5,"Jordy moves off, he doesn't want to get pulled in front of Nicolette.","Outside a restaurant, after Korfin is loaded into an EMS vehicle and Leon is being treated."
107、INT. ARMAND RESTAURANT - DAY,doc_106_chunk_2,Jordy leads Daphne to a table - she sits.,
107、INT. ARMAND RESTAURANT - DAY,doc_106_chunk_2,Jordy crouches down next to her.,
118、INT. FIRE STATION 91 - KITCHEN - DAY,doc_117_chunk_0,Jordy enters in his dress uniform.,
118、INT. FIRE STATION 91 - KITCHEN - DAY,doc_117_chunk_0,Jordy's quiet. Dazed.,
120、INT. DAPHNE'S APARTMENT BUILDING - HALLWAY - CONTINUOUS,doc_119_chunk_1,Jordy clears his throat.,
12、EXT. CENTRAL PARK - NIGHT,doc_11_chunk_4,Jordy jogs off across the park.,
111、INT. FIRE STATION 91 - DAY,doc_110_chunk_0,Jordy unlocks the door. Enters with Daphne.,"The fire station, upon arrival."
111、INT. FIRE STATION 91 - DAY,doc_110_chunk_0,He gestures toward the stairs.,"The fire station, after confirming it is empty."
103、INT. EDDIE'S CAR - DAY,doc_102_chunk_1,Jordy disconnects.,
103、INT. EDDIE'S CAR - DAY,doc_102_chunk_1,Jordy says I'm on duty.,
103、INT. EDDIE'S CAR - DAY,doc_102_chunk_1,Jordy says Of course.,
109、INT. JORDY'S CAR - DAY,doc_108_chunk_1,Jordy looks at her. Can't quite tell if she's trying to manipulate him or really just wants to get cleaned up before all the shit starts.,
109、INT. JORDY'S CAR - DAY,doc_108_chunk_1,Jordy looks at her...,
120、INT. DAPHNE'S APARTMENT BUILDING - HALLWAY - CONTINUOUS,doc_119_chunk_0,Jordy and Daphne make their way up the stairs.,
120、INT. DAPHNE'S APARTMENT BUILDING - HALLWAY - CONTINUOUS,doc_119_chunk_0,Jordy looks over her shoulder.,
12、EXT. CENTRAL PARK - NIGHT,doc_11_chunk_2,"Jordy says, 'Okay, you're under arrest! Now you happy?'",
120、INT. DAPHNE'S APARTMENT BUILDING - HALLWAY - CONTINUOUS,doc_119_chunk_2,He opens the door. Peers inside - checking it out. Turns to her. Gestures that it's okay to enter.,
114、INT. PRECINCT - DAY,doc_113_chunk_1,Jordy lets her take a shower.,
114、INT. PRECINCT - DAY,doc_113_chunk_1,"Jordy says no when asked if he took a shower, too.",
114、INT. PRECINCT - DAY,doc_113_chunk_1,Jordy says nothing happened.,
112、INT. FIRE STATION LOCKER ROOM - CONTINUOUS,doc_111_chunk_2,Jordy is locked in her eyes. Almost giving in. Then breaks away.,
112、INT. FIRE STATION LOCKER ROOM - CONTINUOUS,doc_111_chunk_2,Gestures towards the showers.,
112、INT. FIRE STATION LOCKER ROOM - CONTINUOUS,doc_111_chunk_2,Jordy follows her into the bathroom.,
109、INT. JORDY'S CAR - DAY,doc_108_chunk_0,Jordy's watching her in the rearview.,"Inside a car, during a conversation with Daphne in the backseat."
109、INT. JORDY'S CAR - DAY,doc_108_chunk_0,Jordy sees emotion filling her eyes.,"Inside a car, during a conversation with Daphne in the backseat."
121、INT. DAPHNE'S APARTMENT - CONTINUOUS,doc_120_chunk_12,Jordy SMASHES a hole in the wall - which reveals the bathroom in the apartment next door.,"Daphne's bathroom, filled with smoke."
114、INT. PRECINCT - DAY,doc_113_chunk_0,Jordy enters escorting Daphne. Sees Duffy and tries to go past him.,"Inside a police station, Chief Duffy is waiting near the Sergeant's desk."
114、INT. PRECINCT - DAY,doc_113_chunk_0,Jordy stops and comes back. Sitting Daphne down on a bench.,"Inside a police station, Chief Duffy is waiting near the Sergeant's desk."
121、INT. DAPHNE'S APARTMENT - CONTINUOUS,doc_120_chunk_3,Jordy pulls out his cellular. Hits the speed dial as he notices Daphne about to throw a chair through the window.,
122、EXT. STREET - CONTINUOUS,doc_121_chunk_2,Jordy turns.,
103、INT. EDDIE'S CAR - DAY,doc_102_chunk_0,Jordy holds on as Eddie darts in and out of cars with astonishing dexterity.,
103、INT. EDDIE'S CAR - DAY,doc_102_chunk_0,Jordy is on his cell phone as well.,
103、INT. EDDIE'S CAR - DAY,doc_102_chunk_0,Jordy is on his way with Eddie. Ludwig's. rd and Madison. The suspects might be there already.,
121、INT. DAPHNE'S APARTMENT - CONTINUOUS,doc_120_chunk_5,Jordy turns - sees Eddie's shield.,"Inside the bathroom, after Daphne notices Eddie's gold shield on the nailed-shut window."
127、EXT. PLANET HOLLWYOOD - CONTINUOUS,doc_126_chunk_2,Jordy pushes Emil in the back seat and slams the door.,
121、INT. DAPHNE'S APARTMENT - CONTINUOUS,doc_120_chunk_8,Jordy looks over.,
121、INT. DAPHNE'S APARTMENT - CONTINUOUS,doc_120_chunk_8,Jordy begins pulling at the rusty pipe with all his might.,
