doc_title,chunk_id,fact,scene_context
15、INT. THE ENTRY OF THE ROSE THEATER - CONTINUOUS,doc_14_chunk_18,Jonson is grabbed by guards.,"On stage, during a confrontation with Pole."
118、EXT. BANKSIDE LONDON - DAY,doc_117_chunk_0,Ben Jonson sees a poster advertising a performance of 'Richard III' on Monday next.,in front of the new Globe theater
163、INT. THE GLOBE THEATER - DAY,doc_162_chunk_1,Jonson is drunk.,"On stage, during a confrontation with Shakespeare"
172、EXT. STREET IN FRONT OF TOWER OF LONDON - DAWN,doc_171_chunk_0,Ben Jonson is getting released.,
164、EXT. OUTSIDE THE GLOBE THEATER - LATE AFTERNOON,doc_163_chunk_0,The servant of Oxford addresses Ben Jonson as 'Master Jonson'.,"Street after being dumped, Oxford's servant addresses him."
171、INT. TOWER OF LONDON - INTERROGATION ROOM - NIGHT,doc_170_chunk_2,Jonson is ordered to be released by Cecil.,Interrogation room
166、INT. OXFORD STONE - OXFORD'S BEDROOM - CONTINUOUS,doc_165_chunk_5,Jonson is instructed by Oxford to keep the manuscripts safe and to publish them after a few years.,Oxford: Oxford gives Jonson instructions regarding his manuscripts.
171、INT. TOWER OF LONDON - INTERROGATION ROOM - NIGHT,doc_170_chunk_3,Ben Jonson explicitly refuses Robert Cecil's request to wipe a memory.,"Robert Cecil instructs Jonson to wipe a memory, and Jonson refuses."
26、EXT. A BOAT - RIVER THAMES - DAY,doc_25_chunk_0,Jonson is in a nobleman's longboat for the first time in his life.,On a nobleman's longboat approaching Oxford Stone
27、EXT. OXFORD STONE - GARDEN - DAY,doc_26_chunk_1,Jonson's freedom was granted by Oxford.,Oxford confirms Jonson's freedom was granted by him during a conversation about the Tudor rose.
28、EXT. MAZE - DAY,doc_27_chunk_2,Jonson receives a leather-bound manuscript.,Francesco hands Jonson a leather-bound manuscript.
35、INT. THE ROSE THEATER - BACKSTAGE - DAY,doc_34_chunk_0,Jonson is holding the manuscript that Oxford gave him.,Backstage after Shakespeare's performance
163、INT. THE GLOBE THEATER - DAY,doc_162_chunk_0,Jonson is completely drunk.,Rehearsal of 'Much Ado About Nothing' on stage
15、INT. THE ENTRY OF THE ROSE THEATER - CONTINUOUS,doc_14_chunk_7,Ben Jonson is watching the performance from behind a curtain and silently speaking the lines with the actors.,Backstage during a play
166、INT. OXFORD STONE - OXFORD'S BEDROOM - CONTINUOUS,doc_165_chunk_0,Jonson notices a big pile of manuscripts by the side of the bed.,"Oxford's bedchamber, Oxford summons Jonson to sit by his bed."
52、EXT. LONDON BRIDGE - DAY,doc_51_chunk_2,Jonson leaves the stall and continues down the street.,"At the stall, after Shakespeare's performance."
171、INT. TOWER OF LONDON - INTERROGATION ROOM - NIGHT,doc_170_chunk_0,Jonson regains consciousness,Where we began
177、INT. BROADWAY THEATER - STAGE - DUSK,doc_176_chunk_1,Ben Jonson became the most celebrated playwright of his time.,Prologue (CONT'D)
177、INT. BROADWAY THEATER - STAGE - DUSK,doc_176_chunk_1,Ben Jonson became England's first Poet Laureate.,Prologue (CONT'D)
177、INT. BROADWAY THEATER - STAGE - DUSK,doc_176_chunk_1,Ben Jonson wrote the dedication to the collected works of William Shakespeare in 1623.,Prologue (CONT'D)
77、EXT. BANKSIDE LONDON - MOMENTS LATER,doc_76_chunk_0,Jonson has departed from the scene.,Street scene
9、EXT/INT. THE ROSE THEATER - CONTINUOUS,doc_8_chunk_0,Jonson has moved under the stage.,"Theater, during the guard search for Jonson."
82、INT. A BEAR-BAITING THEATER - DAY,doc_81_chunk_0,Ben Jonson is present in the audience at the open air theater.,"open air theater, spectators making bets"
83、EXT. LONDON BRIDGE - DAY,doc_82_chunk_0,Jonson receives a leather folder containing a manuscript and a purse.,"At a stand, Jonson receives a leather folder from Francesco."
81、EXT. BANKSIDE LONDON - DAY,doc_80_chunk_0,Jonson has seen Marlowe's body.,Near the Mermaid's tavern
165、INT. OXFORD STONE - OUTSIDE OXFORD'S BEDROOM - DUSK,doc_164_chunk_0,Oxford is asking for Jonson.,Outside Oxford's bedroom
9、EXT/INT. THE ROSE THEATER - CONTINUOUS,doc_8_chunk_1,Ben Jonson does not respond to the soldiers' call.,Stage: Soldiers call for Jonson and receive no response.
28、EXT. MAZE - DAY,doc_27_chunk_7,Jonson is lost in the maze,Maze
82、INT. A BEAR-BAITING THEATER - DAY,doc_81_chunk_2,Ben Jonson accepts a bet of eight shillings on the bear against six dogs.,Betting event
49、INT. OXFORD STONE - STUDY - DAY,doc_48_chunk_2,Ben Jonson receives a book from Oxford.,Oxford selects a book from a cabinet and hands it to Ben Jonson.
