doc_title,chunk_id,description,scene_context
30、INT. JENNIFER JOLLIE'S HOUSE - NIGHT,doc_29_chunk_0,Jennifer is crying hysterically in Dewey's arms.,"Gale and Tom enter, Jennifer crying in Dewey's arms."
27、INT. VIEWING ROOM - POLICE STATION - NIGHT,doc_26_chunk_5,(his beeper goes off),
47、EXT. STUDIO LOT - DAY,doc_46_chunk_6,Dewey nods suspiciously.,"At a building, during Wallace's wait for back-up."
29、EXT. JENNIFER'S HOUSE - NIGHT,doc_28_chunk_0,Dewey rolls up Jennifer's driveway in his truck.,"Jennifer's ranch driveway, Dewey arrives"
29、EXT. JENNIFER'S HOUSE - NIGHT,doc_28_chunk_0,"Dewey shakes his head in disgust, disappears into the house.","Jennifer's ranch, Dewey enters the house"
36、INT. HALLWAY - POLICE STATION - DAY,doc_35_chunk_0,Dewey is on his cell phone.,
36、INT. HALLWAY - POLICE STATION - DAY,doc_35_chunk_0,(Dewey notices Sidney approaching him),
35、INT. DETECTIVE KINCAID'S OFFICE - DAY,doc_34_chunk_6,a beat,
33、INT. JENNIFER'S HOUSE - NIGHT,doc_32_chunk_2,"nods his head, slowly makes his way towards the door",
36、INT. HALLWAY - POLICE STATION - DAY,doc_35_chunk_1,Dewey walks Sid into Kincaid's office.,Kincaid's office
45、EXT. SOUNDSTAGE - SUNRISE STUDIOS - DAY,doc_44_chunk_0,Dewey and Wallace nod.,"Outside the soundstage, Sidney about to go to the bathroom"
50、INT. RECEPTION AREA - MILTON'S OFFICE - SUNSET,doc_49_chunk_1,"Dewey leans into Milton's office door, slowly opens it.",Milton's office
35、INT. DETECTIVE KINCAID'S OFFICE - DAY,doc_34_chunk_0,A battered and bruised Dewey and Gale sit beside his desk in Police Uniforms (since their old clothes has obviously been drenched).,"Detective Kincaid's room, Dewey and Gale sitting in police uniforms after being drenched"
47、EXT. STUDIO LOT - DAY,doc_46_chunk_4,Dewey and Sidney turn around to see an excited Jennifer and Gale race into frame.,
52、INT. MILTON'S OFFICE - NIGHT,doc_51_chunk_2,Dewey shines the light on the folder,
33、INT. JENNIFER'S HOUSE - NIGHT,doc_32_chunk_1,"Dewey reaches into a holster tucked away under his jacket, drawing up his 9mm",After hearing a knock at the door
50、INT. RECEPTION AREA - MILTON'S OFFICE - SUNSET,doc_49_chunk_0,"Gale, Jennifer, and Dewey emerge from the darkness.","Coat closet, emerging from darkness"
33、INT. JENNIFER'S HOUSE - NIGHT,doc_32_chunk_8,Dewey looks to the patio door.,"Inside a house, during a ghost attack"
33、INT. JENNIFER'S HOUSE - NIGHT,doc_32_chunk_8,"Dewey winds back, kicks a chair out in the Ghost's path.","Inside a house, during a ghost attack"
33、INT. JENNIFER'S HOUSE - NIGHT,doc_32_chunk_8,Dewey and Gale run for the patio when suddenly --,"Inside a house, during a ghost attack"
52、INT. MILTON'S OFFICE - NIGHT,doc_51_chunk_4,Dewey jumps in the killer's path.,Inside an office
52、INT. MILTON'S OFFICE - NIGHT,doc_51_chunk_4,Dewey drops to the floor unmoving.,Inside an office
33、INT. JENNIFER'S HOUSE - NIGHT,doc_32_chunk_4,Dewey throws open the door.,"Inside a house, during the discovery of Angelina's corpse"
33、INT. JENNIFER'S HOUSE - NIGHT,doc_32_chunk_4,"Dewey, Gale, and Jennifer race for the French doors in the living room leading outside to the pool and backyard.","Inside the living room, during the escape"
48、INT. JOHN MILTON'S OFFICE - DAY,doc_47_chunk_0,"Gale, Jennifer, and Dewey barge into his office","Milton's office, after Milton hangs up the phone"
33、INT. JENNIFER'S HOUSE - NIGHT,doc_32_chunk_7,"Dewey backs into Gale's arms, smoke rising from the muzzle of the gun.","After the Ghost is shot, inside a room with a coffee table"
33、INT. JENNIFER'S HOUSE - NIGHT,doc_32_chunk_7,Dewey turns Gale towards the patio door.,"Inside the room, after the Ghost is shot"
33、INT. JENNIFER'S HOUSE - NIGHT,doc_32_chunk_7,"Dewey pauses, turns around",After an off-screen noise
27、INT. VIEWING ROOM - POLICE STATION - NIGHT,doc_26_chunk_6,Dewey doesn't answer.,Interrogation room
27、INT. VIEWING ROOM - POLICE STATION - NIGHT,doc_26_chunk_6,he's staring daggers through Gale.,Interrogation room
27、INT. VIEWING ROOM - POLICE STATION - NIGHT,doc_26_chunk_6,Dewey races out the room.,Interrogation room
38、EXT. SUNRISE STUDIOS BACK LOT - DAY,doc_37_chunk_0,"GALE, DEWEY, and Sidney get out of Dewey's truck.","Row of trailers, after parking"
52、INT. MILTON'S OFFICE - NIGHT,doc_51_chunk_0,"Dewey steps into frame, flashlight in hand.","Milton's desk, Gale trying to open a locked drawer"
52、INT. MILTON'S OFFICE - NIGHT,doc_51_chunk_0,He shines the light down on the lock.,"Milton's desk, Gale trying to open a locked drawer"
52、INT. MILTON'S OFFICE - NIGHT,doc_51_chunk_0,"Dewey leans in, bumping his head with Gale's.","Milton's desk, Gale trying to open a locked drawer"
