doc_title,chunk_id,fact,scene_context
47、EXT. STUDIO LOT - DAY,doc_46_chunk_7,Dewey agrees to visit John Milton.,"Gale proposes visiting John Milton, Dewey agrees."
36、INT. HALLWAY - POLICE STATION - DAY,doc_35_chunk_1,Dewey is in Kincaid's office.,Kincaid's office
56、INT. DETECTIVE KINCAID'S OFFICE - NIGHT,doc_55_chunk_4,Dewey was hit hard by the killer.,Killer hits Dewey.
52、INT. MILTON'S OFFICE - NIGHT,doc_51_chunk_1,The lock on the drawer is smashed off.,Dewey smashes the lock on a drawer.
48、INT. JOHN MILTON'S OFFICE - DAY,doc_47_chunk_0,Dewey Riley is in Milton's office.,"Milton's office, Milton hangs up the phone as Dewey, Gale, and Jennifer enter."
65、INT. FOYER - MACHER HOUSE SET - NIGHT,doc_64_chunk_1,Dewey's gun is out of bullets.,Front door confrontation with The Ghost
8、INT. STAB 3 SET - DAY,doc_7_chunk_11,Detective Kincaid agrees to Dewey's request to approach Sid on his own.,
66、INT. MACHER LIVING ROOM - SET - NIGHT,doc_65_chunk_17,Dewey is one of the three survivors who step into the foyer.,Foyer: The three survivors step into the foyer.
8、INT. STAB 3 SET - DAY,doc_7_chunk_10,Dewey receives the ziplocked clipping.,Kincaid hands Dewey the ziplocked clipping.
39、INT. TRAILER - STUDIO LOT - DAY,doc_38_chunk_0,Dewey Riley is watching the tape in the trailer.,"small, cramped trailer"
52、INT. MILTON'S OFFICE - NIGHT,doc_51_chunk_4,Dewey is unmoving after being struck by the killer's knife.,"Office, during the killer's attack"
8、INT. STAB 3 SET - DAY,doc_7_chunk_12,Dewey exits the scene.,After Dewey addresses Gale and walks off camera.
8、INT. STAB 3 SET - DAY,doc_7_chunk_17,Dewey's cellular phone is in Jennifer's possession.,
