doc_title,chunk_id,text,scene_context
38、EXT. SUNRISE STUDIOS BACK LOT - DAY,doc_37_chunk_0,"Alright Sid, over there is the STAB Production offices. That's where Sarah Darling was murdered last night.","At trailers, Dewey speaks to Sidney about STAB Production offices and Sarah Darling's murder."
33、INT. JENNIFER'S HOUSE - NIGHT,doc_32_chunk_4,Hurry! Everyone out the back way! Now!,"After seeing Angelina's corpse, Dewey orders everyone to leave via the back way."
33、INT. JENNIFER'S HOUSE - NIGHT,doc_32_chunk_4,Answer it!,"After a phone rings, Dewey tells Jennifer to answer her cell phone."
35、INT. DETECTIVE KINCAID'S OFFICE - DAY,doc_34_chunk_5,What does this have to do with Sid?,Detective Kincaid discusses Cotton Weary's alibi; Dewey asks about Sid.
33、INT. JENNIFER'S HOUSE - NIGHT,doc_32_chunk_2,Don't worry. I'm prepared for anything.,"At a door, Dewey reassures Gale he is prepared."
33、INT. JENNIFER'S HOUSE - NIGHT,doc_32_chunk_8,OH. OH GOD.,Dewey sees Jennifer at the patio door and exclaims to Gale.
33、INT. JENNIFER'S HOUSE - NIGHT,doc_32_chunk_8,GALE BEHIND YOU!,Dewey warns Gale about the ghost behind her.
27、INT. VIEWING ROOM - POLICE STATION - NIGHT,doc_26_chunk_6,Jennifer needs me.,"Interrogation room, speaking with Gale about Jennifer and duty."
27、INT. VIEWING ROOM - POLICE STATION - NIGHT,doc_26_chunk_6,I'm on duty.,"Interrogation room, speaking with Gale about Jennifer and duty."
35、INT. DETECTIVE KINCAID'S OFFICE - DAY,doc_34_chunk_2,"I told you, I don't know where Sidney is. And even if there was a third killer, Sidney doesn't know about it.",Conversation with Detective Kincaid about Sidney's location and the third killer
33、INT. JENNIFER'S HOUSE - NIGHT,doc_32_chunk_7,Gale he's dead. Come on. Let's get out of here.,"After Ghost is shot, Dewey tells Gale the Ghost is dead and they should leave."
29、EXT. JENNIFER'S HOUSE - NIGHT,doc_28_chunk_0,Stop following me.,"Jennifer's driveway, speaking to Gale about her following"
29、EXT. JENNIFER'S HOUSE - NIGHT,doc_28_chunk_0,You're not a detective.,"Jennifer's driveway, speaking to Gale about her detective status"
29、EXT. JENNIFER'S HOUSE - NIGHT,doc_28_chunk_0,"Gale, your engine's still running.","Jennifer's driveway, speaking to Gale about her engine"
33、INT. JENNIFER'S HOUSE - NIGHT,doc_32_chunk_3,It's Gale. She farts when she gets nervous.,"After Jennifer asks about a smell, Dewey comments on Gale's nervousness."
33、INT. JENNIFER'S HOUSE - NIGHT,doc_32_chunk_3,Alright don't panic! Just a fuse.,"After the power goes out, Dewey calms the group."
47、EXT. STUDIO LOT - DAY,doc_46_chunk_1,"Don't worry, I've got a permit for it.","After hearing screams, Dewey speaks to Wallace about his gun permit."
39、INT. TRAILER - STUDIO LOT - DAY,doc_38_chunk_2,A trilogy?,Speaking with Randy about horror film trilogies
35、INT. DETECTIVE KINCAID'S OFFICE - DAY,doc_34_chunk_4,What?,Detective Kincaid shows photo of Maureen Prescott with Cotton Weary; Dewey and Gale react.
