doc_title,chunk_id,fact,scene_context
108、EXT. SEA/ SEWAGE TUNNEL/ RAVENNA'S CASTLE - DAWN.,doc_107_chunk_0,Snow White escaped through the sewage tunnel.,"Sewage tunnel and sea, sludge pouring out"
124、EXT. BEACH -- DAWN.,doc_123_chunk_0,Snow White refuses to retreat.,At the gates under siege by the Duke's army
120、EXT. BEACH - DAWN.,doc_119_chunk_0,Snow White never falters during the coastal battle,"Beachside battle scene with waves, fireballs, and men falling"
132、INT. THRONE ROOM - DAY.,doc_131_chunk_6,Snow White is in the mirror room as Ravenna intended.,209b: Mirror Chamber
103、INT. GENERAL'S TENT - COURTYARD - NIGHT.,doc_102_chunk_3,Snow White is lying pale and motionless on the bier.,Scene 163a
107、EXT. SAND DUNES OVERLOOKING RAVENNA'S CASTLE - DAWN.,doc_106_chunk_0,"Snow White has a willing army that includes rebels, peasants, and women.","Hilltop, Snow White's army is revealed"
131、EXT. CASTLE COURTYARD - SAME - DAY.,doc_130_chunk_0,Snow White's army will win.,Courtyard: Ravenna's men losing ground
105、INT. GENERAL'S TENT - NIGHT.,doc_104_chunk_2,Snow White is present in the courtyard.,"Courtyard, Duke Hammond greets Snow White after being stunned by her sight."
105、INT. GENERAL'S TENT - NIGHT.,doc_104_chunk_8,Duke Hammond bows to Snow White.,During Snow White's speech to the people and generals
112、EXT. BALCONY - RAVENNA'S CASTLE - DAWN.,doc_111_chunk_0,Snow White has a banner.,
140、INT. MIRROR CHAMBER/ CASTLE - DAY.,doc_139_chunk_0,Snow White is surrounded by a halo of light.,Ravenna's death scene
19、INT. CASTLE - NORTH TOWER - NIGHT.,doc_18_chunk_1,Snow White has seen Ravenna before.,
141、INT. CATHEDRAL - DAY,doc_140_chunk_0,Snow White is crowned.,Coronation scene
2、INT. ROYAL BEDROOM - DAY.,doc_1_chunk_0,Snow White was born to the Queen and named Snow White.,Birth chamber with midwives and physicians
30、INT. PRISON TOWER/ SNOW WHITE'S CELL - DAY.,doc_29_chunk_0,Snow White sees a roofing nail at the location where the magpies hover.,in her cell
19、INT. CASTLE - NORTH TOWER - NIGHT.,doc_18_chunk_0,Snow White is kept in a cell in the north tower.,"North tower cell, Ravenna observes Snow White"
19、INT. CASTLE - NORTH TOWER - NIGHT.,doc_18_chunk_0,Snow White is now a woman.,"North tower cell, Ravenna observes Snow White"
105、INT. GENERAL'S TENT - NIGHT.,doc_104_chunk_5,Snow White is at the same level as her people.,Snow White reaches the bottom step of the stairs.
102、EXT. DUKE HAMMOND'S STRONGHOLD - DAY.,doc_101_chunk_0,Snow White is dead.,Scene 162b: Funeral chamber in Duke Hammond's castle.
33、EXT. COURTYARD/ CASTLE - DAY.,doc_32_chunk_0,Snow White enters the sewers.,"Outside the castle courtyard, at the base of the castle wall."
32、INT. CORRIDOR/ CASTLE - DAY.,doc_31_chunk_0,Snow White has bolted the door.,in the tower
36、EXT. SEA - OUTSIDE CASTLE - DAY.,doc_35_chunk_0,Snow White returns to the surface after being pulled under by seaweed.,Sea after being swept from sewers
52、EXT.TREES/ DARK FOREST - DAY.,doc_51_chunk_0,Snow White is free from the vines.,
