doc_title,chunk_id,description,scene_context
132、INT. THRONE ROOM - DAY.,doc_131_chunk_8,"Snow White slams and slides across the floor, she stops under the archway at the top of the stairs. She is dazed.",Scene 209b
132、INT. THRONE ROOM - DAY.,doc_131_chunk_7,"Listening only to her heart, Snow White lunges towards Ravenna and tries - strikes at her with her sword.",
132、INT. THRONE ROOM - DAY.,doc_131_chunk_1,"Snow White turns back to see William, Eric and Hammond's men","Scene 209a: Throne room, ceiling shattering and men rushing in"
105、INT. GENERAL'S TENT - NIGHT.,doc_104_chunk_3,Her voice is gentle but full of quiet conviction.,Scene 171a
124、EXT. BEACH -- DAWN.,doc_123_chunk_0,she still refuses to retreat,"At the gates under siege by the Duke's army, with stones and hot oil being poured from above."
111、EXT. SAND DUNES OVERLOOKING RAVENNA'S CASTLE - DAWN.,doc_110_chunk_0,Snow white glances at the huntsman.,"On the dunes, as the Duke prepares to charge"
132、INT. THRONE ROOM - DAY.,doc_131_chunk_4,"Snow White walks up the stairs, torn and powerless.",
101、INT. MIRROR ROOM - DAY.,doc_100_chunk_1,the group carries Snow White toward the castle,"Scene 161a: Plains near castle, day"
105、INT. GENERAL'S TENT - NIGHT.,doc_104_chunk_9,"Snow White stands alone, overwhelmed by the faith of the kneeling warriors, and the responsibility on her shoulders.",Warriors kneel before Snow White.
132、INT. THRONE ROOM - DAY.,doc_131_chunk_6,Snow White braces herself and promptly follows Ravenna into the mirror room.,"Mirror Chamber, Scene 209b"
122、EXT. BEACH -- DAWN.,doc_121_chunk_0,Snow White holds up her shield to protect herself from the sea of arrows,"Castle walls, arrow attack"
132、INT. THRONE ROOM - DAY.,doc_131_chunk_3,Snow White looks at Eric and William - unable to help her.,Eric and William surrounded by creatures
134、INT. MIRROR CHAMBER - DAY.,doc_133_chunk_2,"For Snow White it is a vision of pure hell. So much power, so much hate.",
103、INT. GENERAL'S TENT - COURTYARD - NIGHT.,doc_102_chunk_3,Snow White lies pale and motionless on the bier.,"Scene 163a: Chamber, Snow White on bier"
103、INT. GENERAL'S TENT - COURTYARD - NIGHT.,doc_102_chunk_3,"For a long time she stays perfectly still,","Scene 163a: Chamber, Snow White on bier"
132、INT. THRONE ROOM - DAY.,doc_131_chunk_0,Snow White storms into the throne room.,Throne room
132、INT. THRONE ROOM - DAY.,doc_131_chunk_0,"She is breathing heavily, a mix of fear and determination.",Throne room
132、INT. THRONE ROOM - DAY.,doc_131_chunk_0,Snow White approaches.,"Throne room, approaching Ravenna"
105、INT. GENERAL'S TENT - NIGHT.,doc_104_chunk_5,"Snow White hesitates, her heart pounding",
105、INT. GENERAL'S TENT - NIGHT.,doc_104_chunk_5,"Snow White's eyes and, now her feet, lead her down the stairs to her people.",
105、INT. GENERAL'S TENT - NIGHT.,doc_104_chunk_5,When she reaches the last step - now at their level,
136、INT. MIRROR CHAMBER - DAY.,doc_135_chunk_1,"Snow White tries to reach her sword with her left hand, but it is too far.","Black tomb, Ravenna about to strike"
136、INT. MIRROR CHAMBER - DAY.,doc_135_chunk_1,She tries to drag herself a little closer... still too far.,"Black tomb, Ravenna about to strike"
105、INT. GENERAL'S TENT - NIGHT.,doc_104_chunk_8,She has them in the palm of her hand.,"Public gathering, Snow White addressing the crowd and Generals."
105、INT. GENERAL'S TENT - NIGHT.,doc_104_chunk_8,(looks back at Generals),"Public gathering, Snow White addressing the crowd and Generals."
105、INT. GENERAL'S TENT - NIGHT.,doc_104_chunk_8,(back to people),"Public gathering, Snow White addressing the crowd and Generals."
114、EXT. BEACH - DAWN.,doc_113_chunk_0,rides across the dunes,"Riding across dunes, Ravenna's castle in view"
105、INT. GENERAL'S TENT - NIGHT.,doc_104_chunk_1,"Snow White, still dressed in her white funeral robes, stands at the top of the stairs that leads down into the courtyard.",Scene 171a: EXT. COURTYARD - DUKE HAMMOND'S CASTLE
