doc_title,chunk_id,fact,scene_context
20、INT WESTLAKE LAB - NIGHT,doc_19_chunk_0,Peyton did not respond to Julie's call.,Lab: Julie calls for Peyton and receives no response.
20、INT WESTLAKE LAB - NIGHT,doc_19_chunk_4,Peyton's relationship with Julie lasted twenty years.,Montage of Peyton and Julie throughout the years
20、INT WESTLAKE LAB - NIGHT,doc_19_chunk_7,Julie gave Peyton a bottle of Dom Perignon Champagne for his twenty-first birthday.,Presentation slide showing bottle
23、EXT. CITY STREET - MORNING,doc_22_chunk_5,Peyton is in a cab that is moving away from Julie.,Scene 2-17
30、INT. WESTLAKE LAB - DAY - PEYTON,doc_29_chunk_10,Peyton's hands are destroyed and smoking.,Workshop with oxygen and acetylene tanks
31、EXT WESTLAKE LAB/APARTMENT BUILDING - TWILIGHT,doc_30_chunk_3,Peyton is positioned directly between the audience and the blast.,"Presentation scene: screen bursts into flames, Peyton positioned between audience and blast."
20、INT WESTLAKE LAB - NIGHT,doc_19_chunk_8,Peyton and Julie shared their first kiss at a high school prom.,High school prom picture shown in the narrative
36、EXT. GRAVEYARD - LONG-SHOT - DAY,doc_35_chunk_8,Peyton has heard everything.,"Peyton's bandaged face is shown, and he is revealed to have heard everything."
38、EXT. ALLEY ENTRANCE/EMPTY STREET - DUSK,doc_37_chunk_2,Peyton is the dark figure in the scene.,Julie encounters a dark figure in the shadows.
39、EXT. CITY STREET - NIGHT,doc_38_chunk_0,Peyton is bandaged.,Peyton emerges from fog in worsening rain.
43、INT WESTLAKE LAB/APARTMENT - DAY,doc_42_chunk_1,Peyton is depicted in a photograph with Julie.,Burned room ashes
6、INT WESTLAKE LAB,doc_5_chunk_1,Peyton decides to try a ten percent alkalinity for the cell stabilization process.,"Lab, after reviewing test results and discussing cell destabilization."
23、EXT. CITY STREET - MORNING,doc_22_chunk_2,Peyton asks Julie to marry him.,"At a cab, Peyton stops Julie and proposes marriage."
60、INT. JULIE'S APT.,doc_59_chunk_5,Peyton owns a gift.,Strack notices Peyton's gift in a room.
79、INT. WAREHOUSE,doc_78_chunk_3,Peyton is unable to tell Julie the information she is asking about.,"Sideshow, during conversation with Julie"
65、EXT. OUTDOOR CAFE - DAY - PEYTON AND JULIE,doc_64_chunk_0,Peyton has synthetic skin.,at a table drinking coffee and sharing pie
32、EXT. STREET - NIGHT- JULIE,doc_31_chunk_0,Peyton is knocked to the sidewalk by a shock wave.,
43、INT WESTLAKE LAB/APARTMENT - DAY,doc_42_chunk_3,"Peyton's eyes lose their dull, wounded appearance.",
79、INT. WAREHOUSE,doc_78_chunk_4,Peyton's vein begins to throb faintly.,"Amusement booth, softball toss game"
99、INT. STRACK'S OFFICE - NIGHT,doc_98_chunk_21,Peyton's head is unscathed after the lighter explosion.,Circus platform: gold coins fall away to reveal Peyton's unscathed head.
61、EXT. CEMETERY - DAY - WIDE SHOT OF JULIE,doc_60_chunk_0,Peyton's face is restored.,At Peyton's grave marker
30、INT. WESTLAKE LAB - DAY - PEYTON,doc_29_chunk_5,Peyton is sent back to the floor by Pauly.,Ventilation attempt on Yakatito
79、INT. WAREHOUSE,doc_78_chunk_2,Peyton's face is restored.,walking down the midway
41、EXT. ALLEY - WIND FANS - NIGHT,doc_40_chunk_1,The newspaper contains a picture of Peyton's face.,Peyton stares at a newspaper that bears his face.
