doc_title,chunk_id,fact,scene_context
13、EXT. BANK OF CALIFORNIA - PARKING STRUCTURE - DAY,doc_12_chunk_12,A thin brass button is removed from Stephanie's coat.,"Stephanie dragged from car, hits pavement, Mrs. Ganush plucks button from coat."
11、INT. BANK OF CALIFORNIA - LATER,doc_10_chunk_11,Stephanie finds a name in the loan documents.,Reviewing loan documents with Mrs. Ganush
19、EXT. STEPHANIE'S HOUSE - NIGHT,doc_18_chunk_0,Stephanie rents a house in Silver Lake.,Approaching Stephanie's rental house in Silver Lake.
17、INT Rham Jas'S BACK ROOM - NIGHT,doc_16_chunk_3,The button on Stephanie's coat sleeve is missing.,Rham Jas reveals the missing button on Stephanie's sleeve.
13、EXT. BANK OF CALIFORNIA - PARKING STRUCTURE - DAY,doc_12_chunk_13,Stephanie has the button in her coat pocket.,"Outdoor setting at sunset, during a confrontation with Mrs. Ganush."
17、INT Rham Jas'S BACK ROOM - NIGHT,doc_16_chunk_4,Stephanie appears in the scene,Rham Jae asks for quiet and concentrates
15、EXT. VENTURA BLVD - LATER THAT NIGHT,doc_14_chunk_1,Stephanie persuades Ray to enter the establishment despite his protest.,"Outside the establishment, Stephanie notices a neon sign and cajoles Ray to enter."
2、INT. BATHROOM - A MOMENT LATER,doc_1_chunk_0,Stephanie's speech contained a hint of Missouri twang.,"Bathroom, waiting for shower to heat"
23、INT. STEPHANIE'S HOUSE - KITCHEN - NIGHT,doc_22_chunk_1,Stephanie notices a shadow that is darker than the others.,"Room, car headlights casting moving shadows on the wall."
21、INT. STEPHANIE'S HOUSE - KITCHEN - NIGHT,doc_20_chunk_1,Stephanie is instructed by Ellen to tell Marci not to go bi-polar on Ellen if Marci calls.,As Ellen prepares to leave for an event.
13、EXT. BANK OF CALIFORNIA - PARKING STRUCTURE - DAY,doc_12_chunk_5,Stephanie is held fast by her shoulder harness.,
25、INT. RAY'S HOUSE - LATER,doc_24_chunk_0,Stephanie's interview with Doctor Rangivertz has concluded.,Living room
30、INT. BANK OF CALIFORNIA -- DAY,doc_29_chunk_0,Stephanie is late,"Bank, Stephanie enters and is noted as late"
13、EXT. BANK OF CALIFORNIA - PARKING STRUCTURE - DAY,doc_12_chunk_3,Stephanie's throat grip is released by Mrs. Ganush.,"In a car, during a physical altercation with Mrs. Ganush."
11、INT. BANK OF CALIFORNIA - LATER,doc_10_chunk_14,Stephanie initiates a security call by pressing a phone button.,Confrontation with Mrs. Ganush
13、EXT. BANK OF CALIFORNIA - PARKING STRUCTURE - DAY,doc_12_chunk_2,Stephanie halts Mrs. Ganush's attack on her eyes.,"In Stephanie's car, during Mrs. Ganush's attack."
13、EXT. BANK OF CALIFORNIA - PARKING STRUCTURE - DAY,doc_12_chunk_6,Stephanie regains her wits first after the car impact.,Car accident aftermath
29、INT. RAY'S CAR,doc_28_chunk_0,Stephanie's car window has been replaced.,"Parking structure, Stephanie observes her car with the replaced window."
33、INT. MRS. GANUSH'S LIVING ROOM - DAY,doc_32_chunk_4,Stephanie leaves the location.,Confrontation with Mrs. Ganush
30、INT. BANK OF CALIFORNIA -- DAY,doc_29_chunk_3,Blood is trickling from Stephanie's nose.,at Stephanie's desk
40、INT. BACK ROOM OF RHAM Jas'S STOREFRONT - DAY,doc_39_chunk_3,Stephanie knows the destination the Lamia will take her to.,Conversation about the button and the Lamia's destination
40、INT. BACK ROOM OF RHAM Jas'S STOREFRONT - DAY,doc_39_chunk_4,A book on animal sacrifice is set before Stephanie.,Rham Jas sets a book on animal sacrifice before Stephanie.
38、EXT. RHAM JAS' STOREFRONT - DAY,doc_37_chunk_0,Stephanie's car is parked in the street.,
47、INT. KITCHEN -- AFTERNOON,doc_46_chunk_0,Stephanie decides to go with the short skirt for the evening outfit.,Dressing room: selecting evening outfit with Ellen.
40、INT. BACK ROOM OF RHAM Jas'S STOREFRONT - DAY,doc_39_chunk_2,The thin brass button is in Stephanie's palm.,Conversation with Rham Jas
40、INT. BACK ROOM OF RHAM Jas'S STOREFRONT - DAY,doc_39_chunk_5,Stephanie is reading a book at her kitchen table.,Kitchen table
4、EXT. VENTURA BOULEVARD PARKING STRUCTURE - MORNING,doc_3_chunk_1,Stephanie places the kitten safely on the other side of the street.,"Intersection, kitten spooked by car horn"
40、INT. BACK ROOM OF RHAM Jas'S STOREFRONT - DAY,doc_39_chunk_6,Stephanie hears the shriek of the rusty gate outside.,outside
27、INT. RAY'S BEDROOM - MORNING,doc_26_chunk_5,Stephanie is informed by Ray that Doctor Rangervertz said she could stop by his office during her lunch hour.,"Room, Ray informs Stephanie about Doctor Rangervertz's office during lunch hour."
46、INT. STEPHANIE'S BEDROOM - DAY,doc_45_chunk_0,Stephanie was obese at age 16.,"Stephanie's bedroom, while cleaning up"
27、INT. RAY'S BEDROOM - MORNING,doc_26_chunk_2,Stephanie halts Mrs. Ganush's lunge.,"Stephanie lying next to Mrs. Ganush, Mrs. Ganush lunges."
13、EXT. BANK OF CALIFORNIA - PARKING STRUCTURE - DAY,doc_12_chunk_8,Stephanie closes and locks the passenger door.,"After car accident, Stephanie locks the passenger door to prevent Mrs. Ganush from entering."
5、INT. BANK OF CALIFORNIA -- DAY,doc_4_chunk_3,Stephanie has a boyfriend named Ray.,Ellen picks up a desktop photo showing Stephanie and Ray at a waterfall.
33、INT. MRS. GANUSH'S LIVING ROOM - DAY,doc_32_chunk_0,Stephanie sees Mrs. Ganush sitting on a crate in the corner of the room.,"dark room, Stephanie's eyes adjust and she perceives Mrs. Ganush"
51、INT. DALTON'S HOUSE,doc_50_chunk_2,Stephanie receives a cocktail from George.,George returns and hands Ray and Stephanie a cocktail.
5、INT. BANK OF CALIFORNIA -- DAY,doc_4_chunk_11,The Assistant Manager's position decision is still pending.,
5、INT. BANK OF CALIFORNIA -- DAY,doc_4_chunk_11,Stephanie is one of the two candidates for the Assistant Manager's position.,
5、INT. BANK OF CALIFORNIA -- DAY,doc_4_chunk_14,Stephanie agrees to pick up a turkey club for Stu on toasted rye with spicy mustard.,"Office: Stu requests a turkey club for himself with specific requirements, and Stephanie agrees."
27、INT. RAY'S BEDROOM - MORNING,doc_26_chunk_1,Stephanie gets control after waking from a nightmare.,"Stephanie's bedroom, following a nightmare-induced scream"
52、INT. DALTON HOUSE - DINNING ROOM - LATER,doc_51_chunk_3,Stephanie confirms her mother has a drinking problem.,
52、INT. DALTON HOUSE - DINNING ROOM - LATER,doc_51_chunk_5,Stephanie expels a large black fly from her mouth.,"At a table, Stephanie chokes and expels a large black fly."
54、EXT. ECHO PARK HOUSE - LATER THAT NIGHT,doc_53_chunk_5,Stephanie is in a room with young Gypsies.,Entering a room with young Gypsies
51、INT. DALTON'S HOUSE,doc_50_chunk_0,Stephanie made a homemade cake.,"George exits, Stephanie presents homemade cake to Trudy."
30、INT. BANK OF CALIFORNIA -- DAY,doc_29_chunk_5,Stephanie left files behind at Stu's desk.,Stu's desk
60、EXT. PASADENA HOUSE - DUSK,doc_59_chunk_0,Stephanie promises to call Ray after the event is completed.,"Old Pasadena home site atop a hill, Stephanie and Ray at the car"
61、INT. OLD PASADENA HOUSE - STUDY - DUSK,doc_60_chunk_1,Stephanie commits to helping Shaun.,Conversation about summoning the spirit
52、INT. DALTON HOUSE - DINNING ROOM - LATER,doc_51_chunk_6,Stephanie hears the sound of hoofs.,At the table during a meal
62、INT. GREAT ROOM - NIGHT,doc_61_chunk_8,Stephanie has heard the scratching sound before.,The room during the scratching sound
62、INT. GREAT ROOM - NIGHT,doc_61_chunk_17,Stephanie's path to the door is blocked by a bureau.,
62、INT. GREAT ROOM - NIGHT,doc_61_chunk_3,Stephanie agrees to place Shaun's hand upon the animal when the spirit has entered.,"Ritual preparation, Shaun instructing Stephanie and Milos."
54、EXT. ECHO PARK HOUSE - LATER THAT NIGHT,doc_53_chunk_2,Stephanie knows that Ilenka knows Stephanie is lying.,
62、INT. GREAT ROOM - NIGHT,doc_61_chunk_19,Mrs. Ganush rips a clump of hair from Stephanie's head.,"Mrs. Ganush floats above Stephanie and attacks her, resulting in hair loss."
65、EXT. STEPHANIE'S HOUSE - NIGHT -- LATER,doc_64_chunk_1,Stephanie is holding a white envelope.,"Car interior, Stephanie finds the envelope under the seat."
54、EXT. ECHO PARK HOUSE - LATER THAT NIGHT,doc_53_chunk_8,Stephanie bears the curse of Lamia.,"Mourners replacing corpse on coffee table, Ilenka addressing crowd in Hungarian."
67、INT. RHAM JAS' HOUSE - BACK ROOM - NIGHT,doc_66_chunk_0,Stephanie is told that it is possible to give a curse to someone who has passed on.,"Room with barren light bulb, Stephanie pacing, Rham Jas studying book"
65、EXT. STEPHANIE'S HOUSE - NIGHT -- LATER,doc_64_chunk_0,Stephanie's envelope is missing.,"At the car, Stephanie realizes her envelope is missing."
70、INT. STEPHANIE'S HOUSE -- BATHROOM - PRE-DAWN,doc_69_chunk_0,Stephanie has survived.,"Bathroom, after shower, while studying in mirror."
52、INT. DALTON HOUSE - DINNING ROOM - LATER,doc_51_chunk_7,Stephanie hears the footsteps drawing closer.,Room scene: Stephanie hears footsteps while others cannot.
74、INT. TRAIN STATION - CLOTHING BOUTIQUE,doc_73_chunk_0,Stephanie gains entry into the shop.,Shop entrance
69、EXT. OAKWOOD CEMETERY - RAINY NIGHT,doc_68_chunk_8,Stephanie exits the mud.,Rainy muddy area
75、EXT. TRAIN STATION - TRAIN PLATFORM - DAWN,doc_74_chunk_7,Stephanie is swallowed by the Lamia and pulled down into hell.,Platform edge
56、INT. STEPHANIE'S HOUSE - NIGHT,doc_55_chunk_2,Stephanie agrees to Ellen's decision to move out.,"Ellen announces she is moving out, Stephanie agrees."
66、INT. DENNY'S RESTAURANT - NIGHT,doc_65_chunk_0,Stephanie rejects the idea of giving the envelope to the patrons.,"Restaurant, 1:30 A.M., Stephanie considers and rejects giving the envelope to patrons."
64、INT. RAY'S BMW - NIGHT,doc_63_chunk_1,Stephanie observes Mrs. Ganush's absence.,on the road
68、INT. STEPHANIE'S CAR - NIGHT,doc_67_chunk_1,Stephanie's view is blocked by the hankie.,In the car
73、INT. TRAIN STATION - GRAND ENTRANCE - PRE DAWN,doc_72_chunk_0,Stephanie refuses the cookie offer.,Station entrance
75、EXT. TRAIN STATION - TRAIN PLATFORM - DAWN,doc_74_chunk_6,Stephanie recognizes the sound of the train whistle.,Stephanie's last moment of life
