doc_title,chunk_id,text,scene_context
12、INT. BANK - LATER,doc_11_chunk_0,Thanks.,"Bank closing, Mr. Jacks informs Stephanie she's top for Assistant Manager position"
11、INT. BANK OF CALIFORNIA - LATER,doc_10_chunk_9,It would mean I'd have to throw her out of her house.,Office: Stephanie speaks with Mr. Jacks about a difficult decision.
21、INT. STEPHANIE'S HOUSE - KITCHEN - NIGHT,doc_20_chunk_0,Isn't he adorable?,Kitchen: Stephanie comments on the kitten with Ellen
13、EXT. BANK OF CALIFORNIA - PARKING STRUCTURE - DAY,doc_12_chunk_13,What--? What are you doing?,"Setting sun, Stephanie speaking with Mrs. Ganush about the button"
13、EXT. BANK OF CALIFORNIA - PARKING STRUCTURE - DAY,doc_12_chunk_14,What cry?,"Near a car, speaking with Mrs. Ganush about the Lamia and the cry."
11、INT. BANK OF CALIFORNIA - LATER,doc_10_chunk_13,"Please, let go.",Office: Stephanie asks Mrs. Ganush to let go.
11、INT. BANK OF CALIFORNIA - LATER,doc_10_chunk_5,Okay. Wait here.,"In a room, Stephanie speaks with Mrs. Ganush about helping."
11、INT. BANK OF CALIFORNIA - LATER,doc_10_chunk_6,I've got an elderly woman asking for an extension on her mortgage payment.. They're in the process of repossessing her home. She's on a fixed income and she's had some medical problems. I was wondering if we could give her a break.,Stephanie discusses a mortgage extension request for an elderly woman with Mr. Jacks.
17、INT Rham Jas'S BACK ROOM - NIGHT,doc_16_chunk_2,That's right!,"At a table, Stephanie confirms Rham Jas's statement about working with money."
15、EXT. VENTURA BLVD - LATER THAT NIGHT,doc_14_chunk_1,Let's get our fortune's read!,"Outside a psychic shop, Stephanie suggests getting a fortune reading with Ray."
13、EXT. BANK OF CALIFORNIA - PARKING STRUCTURE - DAY,doc_12_chunk_9,"I beat you, you old bitch! Next time take your Geretol!","Stephanie confronts an old woman in an interior setting, telling her she beat her and to take her Geretol."
20、INT. STEPHANIE'S HOUSE - FOYER - NIGHT,doc_19_chunk_0,"Uh... just ""Kitty"" so far.","Inside, Stephanie talks about the kitten's name with Ray."
20、INT. STEPHANIE'S HOUSE - FOYER - NIGHT,doc_19_chunk_0,Don't tempt me. I've got to prep a presentation for the morning.,"Inside, Stephanie declines Ray's offer to spend the night and mentions a presentation."
15、EXT. VENTURA BLVD - LATER THAT NIGHT,doc_14_chunk_0,I'm fine.,Walking past shops with Ray; topic: well-being
15、EXT. VENTURA BLVD - LATER THAT NIGHT,doc_14_chunk_0,I-- It's just that I could have gotten her another extension. But I didn't.,Speaking with Ray about the mortgage extension
15、EXT. VENTURA BLVD - LATER THAT NIGHT,doc_14_chunk_0,I guess.,Speaking with Ray about mortgage consequences
11、INT. BANK OF CALIFORNIA - LATER,doc_10_chunk_2,Of course. What can I do for you?,Mrs. Ganush asks for help; Stephanie responds.
23、INT. STEPHANIE'S HOUSE - KITCHEN - NIGHT,doc_22_chunk_4,Get off me! Get off!,"Room, Stephanie screams at ghostly hands in her reflection"
11、INT. BANK OF CALIFORNIA - LATER,doc_10_chunk_14,"Please, take your hands off me.",Mrs. Ganush holding Stephanie; Stephanie asks to be released.
11、INT. BANK OF CALIFORNIA - LATER,doc_10_chunk_14,I'm calling security.,Stephanie announces she is calling security.
11、INT. BANK OF CALIFORNIA - LATER,doc_10_chunk_14,Could you please come over?,Stephanie requests security to come over.
29、INT. RAY'S CAR,doc_28_chunk_0,"Thank you, Ray.",Parking structure: Stephanie thanks Ray for replacing the window on her car.
2、INT. BATHROOM - A MOMENT LATER,doc_1_chunk_0,"There is no friction, with proper diction. Good sounds abound, when the mouth is round.",Bathroom: Stephanie recites a line about diction in the mirror.
2、INT. BATHROOM - A MOMENT LATER,doc_1_chunk_0,Round.,Bathroom: Stephanie says 'Round' after catching a Missouri twang.
11、INT. BANK OF CALIFORNIA - LATER,doc_10_chunk_3,"Mrs. ""Ganush""?",Stephanie questions Mrs. Ganush's identity.
11、INT. BANK OF CALIFORNIA - LATER,doc_10_chunk_3,"This is a delinquency notice... it says that the payment on your loan was due a number of months ago. And this other document... is a court order for repossession. The bank is informing you of their intent to repossess-your property at Brandon street, tomorrow.",Stephanie explains the delinquency notice and court order to Mrs. Ganush.
33、INT. MRS. GANUSH'S LIVING ROOM - DAY,doc_32_chunk_2,My mother was a proud woman.,
26、INT. RAY'S BEDROOM - NIGHT,doc_25_chunk_0,Better now. At the time it just seemed so real. I'm so embarrassed.,"In bed, Stephanie speaking with Ray about her embarrassment after a bad day."
26、INT. RAY'S BEDROOM - NIGHT,doc_25_chunk_0,"po, what now, Doc?","In bed, Stephanie asking Ray about the surprise trip he mentioned."
17、INT Rham Jas'S BACK ROOM - NIGHT,doc_16_chunk_3,No. I don't think so.,Rham Jas states something was taken; Stephanie denies it.
17、INT Rham Jas'S BACK ROOM - NIGHT,doc_16_chunk_3,"No, I-",Rham Jas interrupts Stephanie to show the missing button on her sleeve.
17、INT Rham Jas'S BACK ROOM - NIGHT,doc_16_chunk_3,"Well, yes! Some Old Woman...","After Rham Jas and Ray comment on the missing button, Stephanie mentions an old woman."
17、INT Rham Jas'S BACK ROOM - NIGHT,doc_16_chunk_3,"But Ray, it was very strange. At the bank today. The old woman... the one I told you about... she plucked the button right from my sleeve.",Stephanie describes the bank incident with the old woman to Ray and Rham Jas.
27、INT. RAY'S BEDROOM - MORNING,doc_26_chunk_2,Go ahead.,"Stephanie tells Ray to go ahead, then Ray leaves to answer the phone."
11、INT. BANK OF CALIFORNIA - LATER,doc_10_chunk_11,I tried to talk my boss into it but he just wouldn't approve.,In a meeting with Mrs. Ganush discussing living arrangements
11、INT. BANK OF CALIFORNIA - LATER,doc_10_chunk_11,"Mrs. Ganush, you've given your granddaughter as a reference... It says here, she lives nearby... Wouldn't you be better off living with her?",In a meeting with Mrs. Ganush discussing living arrangements
11、INT. BANK OF CALIFORNIA - LATER,doc_10_chunk_11,"Okay well, there's several fine ""assisted living"" facilities for the elderly.",In a meeting with Mrs. Ganush discussing living arrangements
11、INT. BANK OF CALIFORNIA - LATER,doc_10_chunk_11,"Well, of course, that's your choice.",In a meeting with Mrs. Ganush discussing living arrangements
24、INT. RAY'S HOUSE - NIGHT,doc_23_chunk_0,"Ray, you're not listening. It wasn't her. It was something that she sicked on me...",Room: Stephanie explains the incident to Ray.
24、INT. RAY'S HOUSE - NIGHT,doc_23_chunk_0,"I didn't tell you the whole story. That old woman... after she knockedme down, and pulled the button from my coat, she told me that...",Room: Stephanie explains the incident to Ray.
24、INT. RAY'S HOUSE - NIGHT,doc_23_chunk_0,She said that something was coming for me... and it did.,Room: Stephanie explains the incident to Ray.
14、INT. POLICE STATION - SARGENT'S DESK - NIGHT,doc_13_chunk_0,"Thank you, you've been very helpful.",Police station: Stephanie thanks Officer Naimark for help after filing a report.
27、INT. RAY'S BEDROOM - MORNING,doc_26_chunk_1,Oh my God: Oh God!,"In her bed, waking from a nightmare, speaking to Ray"
21、INT. STEPHANIE'S HOUSE - KITCHEN - NIGHT,doc_20_chunk_1,"No, I'm fine. Have a good time.",Ellen asks Stephanie if she's okay and if she's going out; Stephanie says she's fine.
21、INT. STEPHANIE'S HOUSE - KITCHEN - NIGHT,doc_20_chunk_1,You look great.,Ellen asks Stephanie if she looks great; Stephanie says she does.
21、INT. STEPHANIE'S HOUSE - KITCHEN - NIGHT,doc_20_chunk_1,But... Isn't that Marci's dress?,"Ellen is about to leave, Stephanie questions the dress."
17、INT Rham Jas'S BACK ROOM - NIGHT,doc_16_chunk_0,Sorry.,"In a dimly lit room with old books, apologizing to Rham Jas."
27、INT. RAY'S BEDROOM - MORNING,doc_26_chunk_4,No. No-- Oh my God. I had some dreams. Awful.,"Ray's bedroom, with Ray, discussing a nightmare"
27、INT. RAY'S BEDROOM - MORNING,doc_26_chunk_4,The old lady. She was here... I couldn't wake up.,"Ray's bedroom, with Ray, discussing a nightmare"
32、INT. MRS GANUSH'S FOYER - DAY,doc_31_chunk_0,Mrs. Ganush? ',"Dark, musty room with flattened cardboard boxes; Stephanie calls out to Mrs. Ganush."
26、INT. RAY'S BEDROOM - NIGHT,doc_25_chunk_1,Really?,"Saturday morning, Stephanie and Ray discuss a trip to Santa Barbara."
26、INT. RAY'S BEDROOM - NIGHT,doc_25_chunk_1,You sure know how to talk to a girl.,"Saturday morning, Stephanie and Ray discuss a trip to Santa Barbara."
30、INT. BANK OF CALIFORNIA -- DAY,doc_29_chunk_1,"What are you, the hall monitor?","Stephanie's desk, speaking with Stu Rubin about loan procedures"
30、INT. BANK OF CALIFORNIA -- DAY,doc_29_chunk_1,What do you want?,"Stephanie's desk, speaking with Stu Rubin about loan procedures"
30、INT. BANK OF CALIFORNIA -- DAY,doc_29_chunk_1,I've got a lot on my mind. Let's do it tomorrow.,"Stephanie's desk, speaking with Stu Rubin about loan procedures"
30、INT. BANK OF CALIFORNIA -- DAY,doc_29_chunk_1,"No, no, that's all right. I'll do it. Where were we?","Stephanie's desk, speaking with Stu Rubin about loan procedures"
30、INT. BANK OF CALIFORNIA -- DAY,doc_29_chunk_1,Right. Okay. Let's say your client is a company that can't get traditional bank financing but,"Stephanie's desk, speaking with Stu Rubin about loan procedures"
