doc_title,chunk_id,description,scene_context
11、INT. BANK OF CALIFORNIA - LATER,doc_10_chunk_11,Stephanie leafs through the loan documents.,
11、INT. BANK OF CALIFORNIA - LATER,doc_10_chunk_11,She finds a name.,
11、INT. BANK OF CALIFORNIA - LATER,doc_10_chunk_10,Stephanie returns to her desk.,
13、EXT. BANK OF CALIFORNIA - PARKING STRUCTURE - DAY,doc_12_chunk_9,Stephanie looks about.,
13、EXT. BANK OF CALIFORNIA - PARKING STRUCTURE - DAY,doc_12_chunk_9,Stephanie SCREAMS as the window shatters.,
11、INT. BANK OF CALIFORNIA - LATER,doc_10_chunk_2,Stephanie reviews them.,
11、INT. BANK OF CALIFORNIA - LATER,doc_10_chunk_3,Stephanie hides her revulsion.,
11、INT. BANK OF CALIFORNIA - LATER,doc_10_chunk_6,Stephanie hands Mr. Jacks the loan file.,During a loan discussion with Mr. Jacks
11、INT. BANK OF CALIFORNIA - LATER,doc_10_chunk_6,Stephanie glances over her shoulder.,During a loan discussion with Mr. Jacks
11、INT. BANK OF CALIFORNIA - LATER,doc_10_chunk_1,Stephanie looks to the source of the sound,"At Stephanie's desk, reacting to a scratching sound"
11、INT. BANK OF CALIFORNIA - LATER,doc_10_chunk_14,She picks up the phone and presses a button.,
13、EXT. BANK OF CALIFORNIA - PARKING STRUCTURE - DAY,doc_12_chunk_10,Stephanie SHRIEKS as she pushes the slobbering head away.,"Inside a cart, the old woman attacks Stephanie."
15、EXT. VENTURA BLVD - LATER THAT NIGHT,doc_14_chunk_0,Stephanie and Ray eat ice cream cones as they walk past the shops.,Walking past shops
11、INT. BANK OF CALIFORNIA - LATER,doc_10_chunk_16,"Through the bank's window, Stephanie watches the Guard lead Mrs. Ganush to an old, Chevy Cavalier on the street.",Inside the bank
11、INT. BANK OF CALIFORNIA - LATER,doc_10_chunk_16,"Stephanie composes herself and when she again looks up, the old woman's car is gone.",Inside the bank
11、INT. BANK OF CALIFORNIA - LATER,doc_10_chunk_5,Stephanie stands and moves off.,Stephanie's desk area
11、INT. BANK OF CALIFORNIA - LATER,doc_10_chunk_5,Stephanie stands before Mr. Jacks.,
13、EXT. BANK OF CALIFORNIA - PARKING STRUCTURE - DAY,doc_12_chunk_6,Stephanie regains her wits first.,"Inside a car, after the impact"
