doc_title,chunk_id,fact,scene_context
113、INT. MILLENNIUM FALCON - COCKPIT - DAY,doc_112_chunk_0,Rey correctly identifies the switch as the compressor.,"Hangar: Hyperdrive malfunction, Rey identifies the compressor switch."
102、INT. CARGO SHIP - BELOW FLOOR GRATING - DAY,doc_101_chunk_7,Rey realizes the plan has not gone as planned.,Container row during rathtar escape and power outage
119、INT. MILLENNIUM FALCON - DAY,doc_118_chunk_0,Rey is piloting the ship in the cockpit.,Cockpit during ship emergency
107、INT. CARGO SHIP CORRIDOR B - DAY,doc_106_chunk_0,Rey sees Finn alive,Corridor: Blast door incident
102、INT. CARGO SHIP - BELOW FLOOR GRATING - DAY,doc_101_chunk_6,Rey completes the resetting of the fuses boxes.,"Corridor, Rey and Finn reset fuses to trap gangs."
126、INT. MILLENNIUM FALCON - COCKPIT - DAY,doc_125_chunk_0,Rey is established as the co-pilot of the ship.,in the cockpit
124、INT. MILLENNIUM FALCON - LOUNGE AREA - DAY,doc_123_chunk_1,Rey enters the scene.,Finn turns off the chess set as Rey enters.
102、INT. CARGO SHIP - BELOW FLOOR GRATING - DAY,doc_101_chunk_5,Rey arrives at the junction box area.,"Escape from Kanjiklubbers, arriving at junction box area"
102、INT. CARGO SHIP - BELOW FLOOR GRATING - DAY,doc_101_chunk_0,Rey arrives under the gang.,Crawl space under the gang
135、INT. MAZ'S CASTLE - TABLE - DAY,doc_134_chunk_6,Rey interrupts the conversation between Han and Finn.,"At the table, Rey interrupts Han and Finn's conversation."
160、EXT. FOREST - DAY,doc_159_chunk_1,Rey loses consciousness,"Interrogation scene: After stormtroopers report Resistance fighters, Kylo Ren gestures"
137、INT. MAZ'S CASTLE - CRYPT ROOM - DAY,doc_136_chunk_4,Rey is in a nighttime battlefield.,nighttime battlefield
150、EXT. FOREST - DAY,doc_149_chunk_0,Rey's friends are in danger.,Forest: Rey and BB-8 witness First Order fleet approaching the castle.
159、EXT. FOREST - DAY,doc_158_chunk_0,Rey has heard Kylo Ren's lightsaber activation sound before.,Darkened woods
153、EXT. FOREST - DAY,doc_152_chunk_1,Rey switches off the safety on her blaster.,"Castle grounds, during an attack by stormtroopers"
153、EXT. FOREST - DAY,doc_152_chunk_1,Rey fires her blaster and hits two troopers.,"Castle grounds, during an attack by stormtroopers"
161、EXT. CASTLE DEBRIS - DAY,doc_160_chunk_0,Rey is being carried by Kylo Ren into his shuttle.,Forest during the battle
173、INT. STARKILLER BASE - HOLDING CELL - DAY,doc_172_chunk_8,Rey is released from physical restraint.,Confrontation with Kylo Ren
173、INT. STARKILLER BASE - HOLDING CELL - DAY,doc_172_chunk_1,Rey regains her mask of defiance.,After Kylo Ren removes his mask
177、INT. STARKILLER BASE - HOLDING CELL - DAY,doc_176_chunk_2,Rey hears the gun fall.,in the cell
173、INT. STARKILLER BASE - HOLDING CELL - DAY,doc_172_chunk_7,Rey enters Ren's head.,Confrontation with Ren
175、INT. STARKILLER BASE - HOLDING CELL - DAY,doc_174_chunk_1,Rey is in a cell.,in a cell
175、INT. STARKILLER BASE - HOLDING CELL - DAY,doc_174_chunk_1,Rey is restrained.,in a cell
240、EXT. STARKILLER BASE - FOREST - NIGHT,doc_239_chunk_4,Rey recovers and gets her bearings.,Forest during the fight between Kylo Ren and Finn
239、EXT. FOREST - NIGHT,doc_238_chunk_0,Rey knows that they cannot run.,"Snowy forest, during escape from oscillator explosion"
173、INT. STARKILLER BASE - HOLDING CELL - DAY,doc_172_chunk_4,Rey recognizes an energy between herself and Kylo Ren,
240、EXT. STARKILLER BASE - FOREST - NIGHT,doc_239_chunk_0,Rey is holding a Stormtrooper blaster.,Snowy forest confrontation with Kylo Ren
240、EXT. STARKILLER BASE - FOREST - NIGHT,doc_239_chunk_7,Luke's lightsaber lands in Rey's hand,snowy field
173、INT. STARKILLER BASE - HOLDING CELL - DAY,doc_172_chunk_6,Rey is strong,Mental confrontation with Kylo Ren
246、EXT. FOREST - NIGHT,doc_245_chunk_1,Rey is centered and fortified.,the fight on the edge of the new cliff
25、INT. REY'S DWELLING - DAY,doc_24_chunk_0,Rey is living alone.,Rey's dwelling
255、EXT. RESISTANCE BASE - DAY,doc_254_chunk_0,Rey sees Leia for the first time.,Resistance fleet after The Falcon lands
137、INT. MAZ'S CASTLE - CRYPT ROOM - DAY,doc_136_chunk_6,"Rey is in a nighttime, barren, snowy woods.",
153、EXT. FOREST - DAY,doc_152_chunk_0,Nearby stormtroopers have spotted Rey.,"Rey racing through trees near Maz' castle, hearing stormtrooper radio call."
237、INT. OSCILLATOR STRUCTURE - NIGHT,doc_236_chunk_1,Rey is out of sight.,Explosion sequence in the structure
266、EXT. AHCH-TO ISLAND - STONE STRUCTURES - DAY,doc_265_chunk_1,Rey offers Luke's lightsaber to Luke.,
59、EXT. NIIMA OUTPOST - DAY,doc_58_chunk_2,Rey defeats the attackers,"Tent area, Rey fights attackers"
186、INT. STARKILLER BASE - ATRIUM AREA - DAY,doc_185_chunk_0,Rey is holding the Trooper Guard's rifle.,"Long, glossy hall, Rey taking cover in an alcove."
31、INT. NIIMA TRADING STRUCTURE - DAY,doc_30_chunk_1,Rey refuses to sell BB-8.,"Unkar offers sixty portions of food for BB-8, Rey refuses."
252、EXT. SPACE - NIGHT,doc_251_chunk_0,Rey is piloting the Falcon.,"Falcon leaving the collapsing planet, with Resistance X-wings following."
63、EXT. NIIMA OUTPOST - SPACEPORT - DAY,doc_62_chunk_1,Rey is on the Millennium Falcon.,"After the JUMPER is destroyed by TIE fighters, Rey boards the Millennium Falcon."
69、INT. MILLENNIUM FALCON - DAY,doc_68_chunk_0,Rey stabilizes the ship.,"Falcon in flight, Rey stabilizes ship after it cants."
95、INT. MILLENNIUM FALCON - COCKPIT - DAY,doc_94_chunk_0,Rey understands Finn's plan.,"After Finn asks if Rey can unfix the gas, Rey understands his plan."
92、INT. MILLENNIUM FALCON - LOUNGE AREA - DAY,doc_91_chunk_3,Rey commits to dropping Finn and BB-8 at Ponemah Terminal.,
59、EXT. NIIMA OUTPOST - DAY,doc_58_chunk_1,Rey is stopped by Unkar's thugs.,Marketplace: Unkar's thugs approach and stop Rey.
62、EXT. NIIMA OUTPOST - TENT - DAY,doc_61_chunk_0,Rey is sent flying by a blast.,Tent area in the town during TIE fighter attack
96、INT. MILLENNIUM FALCON - LOUNGE AREA - DAY,doc_95_chunk_0,Rey is wearing a gas mask.,lounge
