doc_title,chunk_id,fact,scene_context
（十三）万发家前厅。黄昏近晚时。,doc_12_chunk_5,阿好已经吃饱。,饭桌旁
（十五）万发家屋外。早晨。,doc_14_chunk_2,阿好已经进入屋里,
（一零七）医院诊察室内。昏。,doc_106_chunk_0,阿好有四个孩子。,
（十三）万发家前厅。黄昏近晚时。,doc_12_chunk_4,阿好明确拒绝了阿狗继续描述鬼的事情。,
（十六）万发家粉房。晨。,doc_15_chunk_0,阿好找到了牙粉,厨房
（十三）万发家前厅。黄昏近晚时。,doc_12_chunk_1,阿好带回来了花生米。,
（十三）万发家前厅。黄昏近晚时。,doc_12_chunk_1,阿好带回来了塔古俺。,
（十三）万发家前厅。黄昏近晚时。,doc_12_chunk_1,阿好带回来了咸白带鱼。,
（十九）万发家屋外。月又圆又亮的晚上。,doc_18_chunk_7,阿好没有传话,
（一零四）万发家屋外。日。,doc_103_chunk_0,阿好在万发面前选择不说话,
（十九）万发家屋外。月又圆又亮的晚上。,doc_18_chunk_8,阿好没有传话。,
（二十三）万发家厅内。晚。,doc_22_chunk_2,阿好唤住了阿狗。,阿狗接过裤子准备换穿时
（二十八）简家卧室。晚。,doc_27_chunk_0,阿好正在发表画外音。,
（三十三）村庄赌场。日。,doc_32_chunk_0,阿好代简底的位置玩牌。,市场阴暗隐蔽处的牌局
（四）,doc_3_chunk_0,阿好领取了工钱,村子的十字路口
（三十）乡村简陋教室。早上。,doc_29_chunk_3,阿好手上有米袋,信徒聚会中
（三十）乡村简陋教室。早上。,doc_29_chunk_2,阿好是第一次来参加祷告。,祷告中
（三十）乡村简陋教室。早上。,doc_29_chunk_2,阿好没有把心交给耶和华。,祷告中
（三十二）村庄市场。日。,doc_31_chunk_0,阿好的脸色表示同意。,小吃摊，简底恳求玩牌赌博
（一一八）监狱会客处。日。,doc_117_chunk_0,阿好的衣着有显著改进,
（三十四）村庄道路上。白天。,doc_33_chunk_0,阿好是'展嫁妆'队伍的围观者之一。,村道上，黄昏时，围观'展嫁妆'队伍
（三十四）村庄道路上。白天。,doc_33_chunk_0,阿好认出了拉牛车的人是万发。,村道上，黄昏时，围观'展嫁妆'队伍
（三十一）村庄庙口。日。,doc_30_chunk_0,阿好将女装挂到脖子上,简底的衣摊
（四十二）简家卧室。雨。,doc_41_chunk_0,阿好将蓑衣横挂起来作为雨篷。,茅屋顶上
（五十九）万发家卧室。晚。万发。,doc_58_chunk_0,阿好不在万发的身边。,
（五十五）万发家室外。晚。,doc_54_chunk_2,阿好的衣服挂有两把锁。,万发看阿好衣服时
（六十）万发家厅内。晚。,doc_59_chunk_1,阿好命令简底不要讲话。,
（六十二）万发家屋外。黄昏。,doc_61_chunk_0,阿好手里拎着一个小包袱。,简家屋外，简底离开后，阿好和阿狗走回万发处。
（十三）万发家前厅。黄昏近晚时。,doc_12_chunk_0,阿好将衣衫收进屋内。,屋内
（五十三）万发家卧室。夜。,doc_52_chunk_0,阿好处于无路可退的状态。,
（五十三）万发家卧室。夜。,doc_52_chunk_0,阿好无法挣脱万发的手。,
（六十一）万发家卧室。晚。,doc_60_chunk_1,阿好想不到万发会注意到衣服上的锁。,万发询问衣服上的锁后
（七十五）医院屋内。日。,doc_74_chunk_0,阿好变得自在起来。,候诊室，阿好等待期间
（七十六）医院诊察室。日。,doc_75_chunk_0,阿好被医生和太太判定为不卫生，因此不能被使用。,
（七十三）树下（小吃店）。日。,doc_72_chunk_0,阿好脸上有了喜色和笑意。,道路上
（四十）简家卧室。雨。,doc_39_chunk_0,阿好替简收进了衣服。,
（七十八）万发家厅内。昏。,doc_77_chunk_0,阿好不在厨房,厨房
（七十八）万发家厅内。昏。,doc_77_chunk_0,阿好不在卧室,卧室
（四十六）村庄坟地。大约黄昏后的时候。,doc_45_chunk_0,阿好与简底在坟墓边媾合,坟墓边
（一零零）万东厨房。昏。,doc_99_chunk_0,阿好额上都是汗珠。,厨房
（八十一）万发家屋外。日。,doc_80_chunk_0,阿好收到了卖姑婆叶的钱。,
