doc_title,chunk_id,fact,scene_context
115、EXT. INLET - DAY,doc_114_chunk_3,Hellboy survives the removal of the spear tip from his chest.,
117、EXT. HUT - DAY,doc_116_chunk_2,Hellboy refuses to stay behind and insists on accompanying the group to the Golden Army's resting place.,Scene following Johann's announcement about the entrance to the Golden Army's resting place.
120、INT. CAVERN,doc_119_chunk_15,Hellboy physically grabs a sword and stands up.,
120、INT. CAVERN,doc_119_chunk_15,Hellboy issues a formal challenge to Prince Nuada's authority over the army.,
120、INT. CAVERN,doc_119_chunk_23,Hellboy destroys the crown by ripping it into pieces.,
120、INT. CAVERN,doc_119_chunk_23,The destruction of the crown by Hellboy results in the collapse of the golden army.,
120、INT. CAVERN,doc_119_chunk_19,Hellboy successfully disarms the Prince during their duel.,
120、INT. CAVERN,doc_119_chunk_19,"Hellboy impales the Prince on his sword, resulting in the Prince's mortal injury.",
118、EXT. HILLS - DAY,doc_117_chunk_2,Hellboy successfully defeats Wink by throwing him overboard onto jagged rocks.,
118、EXT. HILLS - DAY,doc_117_chunk_2,Hellboy's side wound re-opens during the confrontation with Wink.,
22、INT. SALES ROOM - CONTINUOUS,doc_21_chunk_0,Hellboy locates Liz inside a cage surrounded by creatures.,"Scene: Inside a room filled with hissing creatures, after hearing a faint scream and searching for Liz."
123、EXT. RENVYLE - DAY,doc_122_chunk_2,Hellboy retrieves his gun before leaving.,
123、EXT. RENVYLE - DAY,doc_122_chunk_2,"Hellboy is acknowledged by Liz, who physically approaches and takes him by the arm.",
120、INT. CAVERN,doc_119_chunk_24,"Hellboy destroys the last segment of the crown, causing the final disintegration of the army.",
120、INT. CAVERN,doc_119_chunk_24,Hellboy commands the troll guards to leave and remain in the shadows.,
25、EXT. SIDEWALK - NIGHT,doc_24_chunk_0,Hellboy successfully kills multiple smoldering fairies that emerge from a crater.,
25、EXT. SIDEWALK - NIGHT,doc_24_chunk_0,Hellboy removes a creature from his coat and captures it alive.,
124、EXT. COASTLINE - DAY,doc_123_chunk_2,Hellboy learns that Liz is pregnant with his child.,"A yard, during a conversation with Liz."
124、EXT. COASTLINE - DAY,doc_123_chunk_2,Hellboy expresses joy upon learning about the pregnancy.,"A yard, after Liz reveals she is pregnant."
119、INT. CAVE ENTRANCE - SAME,doc_118_chunk_1,Hellboy successfully turns the wheel using his strength.,
119、INT. CAVE ENTRANCE - SAME,doc_118_chunk_1,"Hellboy's wound opens, causing him to emit a plume of blood.",
119、INT. CAVE ENTRANCE - SAME,doc_118_chunk_1,Hellboy ascends to the surface after his lungs burst.,
55、EXT. SHOP - SAME,doc_54_chunk_1,Hellboy delivers a powerful uppercut that sends the creature flying toward the ceiling.,
55、EXT. SHOP - SAME,doc_54_chunk_1,Hellboy is present in the shop during the confrontation with the creature.,
68、INT. BOWLING ALLEY - SAME,doc_67_chunk_0,Hellboy emerges from under the floorboards in a bowling alley while fighting monsters.,Bowling alley scene: Hellboy bursts through the floorboards during a confrontation with monsters.
115、EXT. INLET - DAY,doc_114_chunk_1,Hellboy is brought into the world with the involvement of the Angel of Death.,Scene near the crackling fireplace: The Angel of Death explicitly states having a role in Hellboy's arrival into the world.
115、EXT. INLET - DAY,doc_114_chunk_1,Hellboy collapses on the floor and enters a deep coma.,Scene near the crackling fireplace: Hellboy collapses after the Goblin's gesture and is described as being in a deep coma.
120、INT. CAVERN,doc_119_chunk_16,"Hellboy is recognized as Anung-un-Rama, son of the Fallen one, by the Princess.","Scene: In the hall, during a challenge, the Princess identifies Hellboy's lineage to affirm his right to challenge."
