doc_title,chunk_id,fact,scene_context
166、INT. DR. EVIL'S PRIVATE QUARTERS,doc_165_chunk_16,Dr. Evil agrees to demand one hundred billion dollars as ransom for the warhead.,
143、EXT./INT. JAGUAR - STREETS OF LONDON - DAY,doc_142_chunk_2,Dr. Evil escaped from Zedel Edel Prison in Baaden Baaden.,Scene where BASIL EXPOSITION informs Austin about Dr. Evil's escape.
112、INT. DR. EVIL'S MAIN CHAMBER,doc_111_chunk_0,Dr. Evil initiates the penetration countdown by pressing the 'PENETRATION BEGIN' button.,VIRTUCON laboratory: Dr. Evil starts the countdown sequence for the probe.
134、INT. DR. EVIL'S PRIVATE QUARTERS - DAY,doc_133_chunk_0,Dr. Evil acknowledges the failure of his plot to hijack nuclear weapons and hold the world hostage.,"Scene set in a 1960s high-tech lair, during a meeting with Evil Associates."
201、INT. UN SECRET MEETING ROOM,doc_200_chunk_2,Dr. Evil attended evil medical school for six years.,Scene where Dr. Evil corrects the United Nations Secretary's address during a negotiation.
201、INT. UN SECRET MEETING ROOM,doc_200_chunk_3,Dr. Evil issues a threat to destroy the world with a warhead if one hundred billion dollars is not delivered within five days.,
208、INT. THERAPIST'S OFFICE - NEXT DAY,doc_207_chunk_4,Dr. Evil confirms his intention to kill Scott Evil.,Therapy session scene: Dr. Evil states aloud that he is trying to kill Scott Evil.
166、INT. DR. EVIL'S PRIVATE QUARTERS,doc_165_chunk_0,Dr. Evil was partially frozen due to a technical error that left his right arm unfrozen.,
166、INT. DR. EVIL'S PRIVATE QUARTERS,doc_165_chunk_0,Dr. Evil's aging was retarded during the freezing process.,
166、INT. DR. EVIL'S PRIVATE QUARTERS,doc_165_chunk_17,Dr. Evil acknowledges the prior instruction to use his frozen semen to create a son if he did not return.,
166、INT. DR. EVIL'S PRIVATE QUARTERS,doc_165_chunk_17,Dr. Evil is formally introduced to a person presented as his son.,
231、INT. DR. EVIL'S PRIVATE QUARTERS,doc_230_chunk_3,Dr. Evil decides to place Austin Powers in an easily-escapable situation involving an overly-elaborate and exotic death.,
166、INT. DR. EVIL'S PRIVATE QUARTERS,doc_165_chunk_3,Dr. Evil activates a mechanism that causes Mustafa's chair to tip back into a pit.,
166、INT. DR. EVIL'S PRIVATE QUARTERS,doc_165_chunk_3,Dr. Evil publicly demonstrates the consequence of failure within the organization by causing Mustafa's death.,
166、INT. DR. EVIL'S PRIVATE QUARTERS,doc_165_chunk_15,Dr. Evil decides to hijack nuclear weapons and hold the world hostage.,
166、INT. DR. EVIL'S PRIVATE QUARTERS,doc_165_chunk_15,Dr. Evil becomes aware of a planned transfer of a nuclear warhead from Kreplachistan to the United Nations.,
116、INT. CONTROL AREA,doc_115_chunk_0,Dr. Evil successfully initiates the subterranean probe launch procedure.,Scene: Control chamber during probe activation sequence.
116、INT. CONTROL AREA,doc_115_chunk_0,"Dr. Evil commands the activation of the blast shutters, which are successfully deployed.",Scene: Control chamber as alarm sounds and probe sequence begins.
166、INT. DR. EVIL'S PRIVATE QUARTERS,doc_165_chunk_6,Dr. Evil introduces Frau Farbissina as the founder of the militant wing of the Salvation Army.,
166、INT. DR. EVIL'S PRIVATE QUARTERS,doc_165_chunk_6,Dr. Evil identifies Random Task as a Korean ex-wrestler and evil handyman extraordinaire.,
107、INT. DR. EVIL'S PRIVATE QUARTERS,doc_106_chunk_0,Dr. Evil initiates the move to the main chamber for the start of Project Vulcan.,"After dinner, Dr. Evil leads the group toward the main chamber."
107、INT. DR. EVIL'S PRIVATE QUARTERS,doc_106_chunk_0,Dr. Evil is the father of Scott Evil.,Dr. Evil refers to himself as Scott's father during conversation.
166、INT. DR. EVIL'S PRIVATE QUARTERS,doc_165_chunk_18,Dr. Evil is the biological father of Scott Evil.,Scene where Scott Evil meets Dr. Evil for the first time.
166、INT. DR. EVIL'S PRIVATE QUARTERS,doc_165_chunk_18,Dr. Evil publicly declares Scott Evil as his son.,Scene where Scott Evil meets Dr. Evil for the first time.
201、INT. UN SECRET MEETING ROOM,doc_200_chunk_1,Dr. Evil claims responsibility for the disappearance of the Kreplachistani warhead.,
201、INT. UN SECRET MEETING ROOM,doc_200_chunk_1,Dr. Evil demands one million dollars in exchange for the return of the Kreplachistani warhead.,
166、INT. DR. EVIL'S PRIVATE QUARTERS,doc_165_chunk_9,Dr. Evil has a number two man named Number Two.,
166、INT. DR. EVIL'S PRIVATE QUARTERS,doc_165_chunk_9,Number Two has run Virtucon for thirty years.,
166、INT. DR. EVIL'S PRIVATE QUARTERS,doc_165_chunk_9,Virtucon is the legitimate face of Dr. Evil's evil empire.,
231、INT. DR. EVIL'S PRIVATE QUARTERS,doc_230_chunk_6,Dr. Evil decides to use piranhas with laser beams attached to their heads as a method to deal with Mr. Powers.,"Scene: After being informed about the unavailability of sharks, Dr. Evil announces his new plan to Austin."
166、INT. DR. EVIL'S PRIVATE QUARTERS,doc_165_chunk_2,"Dr. Evil has a physical resemblance to Mr. Bigglesworth, who has a fringe of white hair around its ears.","Scene where Mr. Bigglesworth is shown to be hairless with a fringe of white hair, similar to Dr. Evil."
166、INT. DR. EVIL'S PRIVATE QUARTERS,doc_165_chunk_2,Dr. Evil commands silence from Mustafa during an explanation about feline complications.,
11、EXT./INT. JAGUAR - STREETS OF LONDON - DAY,doc_10_chunk_2,Dr. Evil escaped from Zedel Edel Prison in Baaden Baaden earlier this week.,
11、EXT./INT. JAGUAR - STREETS OF LONDON - DAY,doc_10_chunk_2,Dr. Evil is planning to take over the world.,
11、EXT./INT. JAGUAR - STREETS OF LONDON - DAY,doc_10_chunk_2,Dr. Evil is planning a trap for Austin at the Electric Psychedelic Pussycat Swinger's Club in Picadilly Circus.,
244、INT. DR. EVIL'S MAIN CHAMBER,doc_243_chunk_0,Dr. Evil initiates the penetration countdown by pressing the 'PENETRATION BEGIN' button.,VIRTUCON laboratory: Dr. Evil starts the countdown sequence for the probe.
2、INT. DR. EVIL'S PRIVATE QUARTERS - DAY,doc_1_chunk_2,Dr. Evil spares the lives of Mustafa and Frau Farbissina.,
2、INT. DR. EVIL'S PRIVATE QUARTERS - DAY,doc_1_chunk_2,Dr. Evil recruits Mustafa and Frau Farbissina to assist in stopping Austin Powers.,
2、INT. DR. EVIL'S PRIVATE QUARTERS - DAY,doc_1_chunk_2,Dr. Evil sets a trap for Austin Powers in London.,
134、INT. DR. EVIL'S PRIVATE QUARTERS - DAY,doc_133_chunk_1,Dr. Evil spares the lives of Mustafa and Frau Farbissina.,
134、INT. DR. EVIL'S PRIVATE QUARTERS - DAY,doc_133_chunk_1,Dr. Evil recruits Mustafa and Frau Farbissina to assist in eliminating Austin Powers.,
134、INT. DR. EVIL'S PRIVATE QUARTERS - DAY,doc_133_chunk_1,Dr. Evil establishes a plan to trap Austin Powers.,
134、INT. DR. EVIL'S PRIVATE QUARTERS - DAY,doc_133_chunk_1,Dr. Evil decides to travel to London as part of his plan.,
231、INT. DR. EVIL'S PRIVATE QUARTERS,doc_230_chunk_4,Dr. Evil activates a mechanism that reveals a tank.,
231、INT. DR. EVIL'S PRIVATE QUARTERS,doc_230_chunk_4,Dr. Evil states his intention to kill the hostages even after receiving payment.,
231、INT. DR. EVIL'S PRIVATE QUARTERS,doc_230_chunk_4,Dr. Evil declares his plan to melt all the cities of the world with hot magma.,
2、INT. DR. EVIL'S PRIVATE QUARTERS - DAY,doc_1_chunk_1,Dr. Evil acknowledges the failure of his plot to hijack nuclear weapons and hold the world hostage.,
2、INT. DR. EVIL'S PRIVATE QUARTERS - DAY,doc_1_chunk_1,"Dr. Evil activates a mechanism that causes the chairs of The Revolutionary, the twin Nordic doctors, and the meter maid to tip back and fall into a pit.",
2、INT. DR. EVIL'S PRIVATE QUARTERS - DAY,doc_1_chunk_1,Dr. Evil enforces a policy of zero tolerance for failure within the organization.,
200、INT. DR. EVIL'S PRIVATE QUARTERS - DAY,doc_199_chunk_3,Dr. Evil confirms the successful completion of Phase One and declares the warhead is under his control.,Scene: Dr. Evil and Number Two watch a video feed from Kreplachistan showing captured Russian soldiers and a warhead.
200、INT. DR. EVIL'S PRIVATE QUARTERS - DAY,doc_199_chunk_3,Dr. Evil initiates Phase Two of the plan by ordering a connection to the United Nations security secret meeting room.,Scene: Dr. Evil and Number Two watch a video feed from Kreplachistan showing captured Russian soldiers and a warhead.
239、INT. DR. EVIL'S PRIVATE QUARTERS,doc_238_chunk_0,Dr. Evil initiates the move to the main chamber for the start of Project Vulcan.,"After dinner, Dr. Evil leads the group toward the main chamber."
239、INT. DR. EVIL'S PRIVATE QUARTERS,doc_238_chunk_0,Dr. Evil is the father of Scott Evil.,Dr. Evil refers to himself as Scott's father during conversation.
228、INT. DR. EVIL'S MAIN CHAMBER,doc_227_chunk_2,Dr. Evil activates a telescreen to display the United Nations Secret Meeting Room.,
228、INT. DR. EVIL'S MAIN CHAMBER,doc_227_chunk_2,"Dr. Evil reveals the Vulcan, an ultra-high tech diamond-bladed subterranean drill, by pressing a button on his chair panel.",
228、INT. DR. EVIL'S MAIN CHAMBER,doc_227_chunk_2,Dr. Evil identifies the Vulcan as the world's most powerful subterranean drill.,
149、INT. CLUB - BACK ROOM,doc_148_chunk_0,Dr. Evil enters the egg chair and initiates cryogenic freezing.,"Scene: Dr. Evil's lair, during confrontation with Austin Powers."
149、INT. CLUB - BACK ROOM,doc_148_chunk_0,Dr. Evil successfully escapes in the cryogenic egg chair before being captured.,"Scene: Dr. Evil's lair, as the egg chair ascends through the ceiling."
149、INT. CLUB - BACK ROOM,doc_148_chunk_0,"Dr. Evil brings his cat, Mr. Bigglesworth, into the cryogenic egg chair with him.","Scene: Dr. Evil's lair, during escape sequence."
248、INT. CONTROL AREA,doc_247_chunk_0,Dr. Evil successfully initiates the subterranean probe launch procedure.,Scene: Control chamber during probe activation sequence.
248、INT. CONTROL AREA,doc_247_chunk_0,"Dr. Evil commands the activation of the blast shutters, which are successfully deployed.",Scene: Control chamber as alarm sounds and probe sequence begins.
