doc_title,chunk_id,fact,scene_context
"12、INT. OLYMPIA RESTAURANT - DOWNTOWN, LOWELL - NIGHT",doc_11_chunk_15,Dicky is being led by an officer.,ATRIUM OUTSIDE COURTROOM - MORNING
"12、INT. OLYMPIA RESTAURANT - DOWNTOWN, LOWELL - NIGHT",doc_11_chunk_23,Dicky completes crack withdrawal and is clean.,"Billrica House of Corrections cell, withdrawal ending and clean state"
13、INT. ALICE'S HOUSE - 3 WEEKS LATER - HBO PROMO FOR 'HIGH EB,doc_12_chunk_5,Dicky's fake teeth are dislodged.,Scene 61aA: Dicky's fake teeth dislodged after being hit by Little Dicky.
"12、INT. OLYMPIA RESTAURANT - DOWNTOWN, LOWELL - NIGHT",doc_11_chunk_4,Dicky is being arrested by the police.,Foot chase scene
"12、INT. OLYMPIA RESTAURANT - DOWNTOWN, LOWELL - NIGHT",doc_11_chunk_17,Dicky is in a holding cell.,"Holding cell behind courtroom, morning"
13、INT. ALICE'S HOUSE - 3 WEEKS LATER - HBO PROMO FOR 'HIGH EB,doc_12_chunk_4,Dicky is the father of a 4-year-old son.,"Billericca House of Corrections, Visitor's Room, Day"
16、EXT. LOWELL STREET NEARY MICKY'S - DAY,doc_15_chunk_14,Dicky is absent from the corner during Micky's victory celebration.,Boxing match victory scene
16、EXT. LOWELL STREET NEARY MICKY'S - DAY,doc_15_chunk_27,Dicky is on the phone with Alice.,Alice & George Ward's House - Living Room
"12、INT. OLYMPIA RESTAURANT - DOWNTOWN, LOWELL - NIGHT",doc_11_chunk_12,Dicky is placed in a police car separate from Micky.,Police car separation scene
"14、INT. TRAP, 1ST FLOOR - B.H.C. - NIGHT",doc_13_chunk_0,"Dicky is in the Trap, the inmate processing room.",the Trap (inmate processing room)
"12、INT. OLYMPIA RESTAURANT - DOWNTOWN, LOWELL - NIGHT",doc_11_chunk_8,Dicky is handcuffed.,"COSMOPOLITAN CAFE - DOWNTOWN, LOWELL - NIGHT"
"12、INT. OLYMPIA RESTAURANT - DOWNTOWN, LOWELL - NIGHT",doc_11_chunk_13,Dicky is shackled.,"Lowell District Court, 1st floor, Monday morning"
"12、INT. OLYMPIA RESTAURANT - DOWNTOWN, LOWELL - NIGHT",doc_11_chunk_13,Dicky is wearing bloody clothes.,"Lowell District Court, 1st floor, Monday morning"
17、INT. GYM - CONTINUOUS,doc_16_chunk_9,Dicky has blood running from his nose into his mouth.,Boxing ring
18、EXT. CRACK STREET - CONTINUOUS,doc_17_chunk_17,Dicky's white corner jacket has the text 'Micky Ward' written on it.,"HOLDING AREA, AISLE - OLYMPIA GRAND HALL"
16、EXT. LOWELL STREET NEARY MICKY'S - DAY,doc_15_chunk_38,Dicky provided boxing move instructions to Micky.,Boxing match scene
16、EXT. LOWELL STREET NEARY MICKY'S - DAY,doc_15_chunk_38,Dicky and Micky practiced the boxing moves together a million times.,Boxing match scene
18、EXT. CRACK STREET - CONTINUOUS,doc_17_chunk_23,Dicky advises Micky to go right at his opponent and start early.,Micky's corner during the boxing match
16、EXT. LOWELL STREET NEARY MICKY'S - DAY,doc_15_chunk_46,Dicky has been released from prison.,"Prison exit, months after arrest"
18、EXT. CRACK STREET - CONTINUOUS,doc_17_chunk_31,Dicky is covered in his brother's blood.,"Olympia Grand Hall ring, round 2, 9:24 PM"
16、EXT. LOWELL STREET NEARY MICKY'S - DAY,doc_15_chunk_36,Dicky is on the phone at prison.,"Prison, on the phone"
18、EXT. CRACK STREET - CONTINUOUS,doc_17_chunk_2,Dicky promises to quit if Charlene goes back.,Scene 91: Dicky makes a promise to quit if Charlene returns.
2、EXT. MICKY'S APARTMENT ABOVE GARAGE - MORNING - LATER IN THIB,doc_1_chunk_44,Dicky is watching the scene from feet away.,Scene 34: Micky sees Alice and Dicky watching.
18、EXT. CRACK STREET - CONTINUOUS,doc_17_chunk_47,Dicky is holding Micky aloft in the air during the victory celebration.,"Crowded ring, victory moment"
2、EXT. MICKY'S APARTMENT ABOVE GARAGE - MORNING - LATER IN THIB,doc_1_chunk_8,Dicky is on the fence.,Scene 23A: At the house
5、EXT. LEXINGTON ART-HOUSE MOVIE THEATER - NIGHT,doc_4_chunk_25,Dicky has understood the situation.,
3、EXT. ALICE & GEORGE WARD'S HOUSE - LIMOUSINE (PARKED) -,doc_2_chunk_3,Dicky was in the ring with Micky and Kasie after fights.,"Micky's apartment, above garage, night"
2、EXT. MICKY'S APARTMENT ABOVE GARAGE - MORNING - LATER IN THIB,doc_1_chunk_9,Dicky knocks George down,"Near a fence, during a confrontation with George"
