doc_title,chunk_id,description,scene_context
13、INT. ALICE'S HOUSE - 3 WEEKS LATER - HBO PROMO FOR 'HIGH EB,doc_12_chunk_9,"Dicky turns back around, bends over and separates his cheeks...",small closet-like room with handprints on the wall
11、INT. BUSINESSMAN'S VOLVO STATION WAGON - NIGHT,doc_10_chunk_1,Dicky's silhouette holding up a wallet like a badge,
13、INT. ALICE'S HOUSE - 3 WEEKS LATER - HBO PROMO FOR 'HIGH EB,doc_12_chunk_16,"Dicky jumps up & puts on a show, grinning, throwing punchesin the air...",Scene 64: Dicky puts on a show
13、INT. ALICE'S HOUSE - 3 WEEKS LATER - HBO PROMO FOR 'HIGH EB,doc_12_chunk_8,Dicky escorted by GUARD walks past 6' of bars,PRISON CORRIDOR
13、INT. ALICE'S HOUSE - 3 WEEKS LATER - HBO PROMO FOR 'HIGH EB,doc_12_chunk_8,"Dicky heading back to his cell down the long tunnel-like hallway, stopping at the checkpoint for his strip search.","HALLWAY, RE-ENTRY ROOM - 1ST FLOOR, B.H.C. - DAY"
"12、INT. OLYMPIA RESTAURANT - DOWNTOWN, LOWELL - NIGHT",doc_11_chunk_15,"Dicky comes led down the hall by ANOTHER OFFICER, he slows down and leans to Micky, and stops",ATRIUM OUTSIDE COURTROOM - MORNING
13、INT. ALICE'S HOUSE - 3 WEEKS LATER - HBO PROMO FOR 'HIGH EB,doc_12_chunk_14,"Dicky laughing, sitting in the room","B.H.C. - DAY ROOM, 2ND FLOOR - NIGHT"
"12、INT. OLYMPIA RESTAURANT - DOWNTOWN, LOWELL - NIGHT",doc_11_chunk_4,Dicky PUNCHES HIMOUT.,"Chase on foot, Dicky punches a cop"
"12、INT. OLYMPIA RESTAURANT - DOWNTOWN, LOWELL - NIGHT",doc_11_chunk_4,Dicky takes a swing at ANOTHER COP.,Dicky swings at a second cop
"12、INT. OLYMPIA RESTAURANT - DOWNTOWN, LOWELL - NIGHT",doc_11_chunk_4,"Dicky screams, fighting back, kicking and punching the police arresting him...","During arrest, Dicky fights back"
13、INT. ALICE'S HOUSE - 3 WEEKS LATER - HBO PROMO FOR 'HIGH EB,doc_12_chunk_19,He hears a busy signal,day room
13、INT. ALICE'S HOUSE - 3 WEEKS LATER - HBO PROMO FOR 'HIGH EB,doc_12_chunk_19,Dicky looks back up at one of the TVs,day room
13、INT. ALICE'S HOUSE - 3 WEEKS LATER - HBO PROMO FOR 'HIGH EB,doc_12_chunk_19,He hangs up the phone and walks out of the day room,day room
"12、INT. OLYMPIA RESTAURANT - DOWNTOWN, LOWELL - NIGHT",doc_11_chunk_13,Dicky led in separately through another door to stand feet from Micky,"Lowell District Court, 1st floor, Monday morning"
16、EXT. LOWELL STREET NEARY MICKY'S - DAY,doc_15_chunk_21,stands and shouts,
11、INT. BUSINESSMAN'S VOLVO STATION WAGON - NIGHT,doc_10_chunk_3,Dicky takes off running away...,"STREETS - DOWNTOWN, LOWELL - NIGHT"
11、INT. BUSINESSMAN'S VOLVO STATION WAGON - NIGHT,doc_10_chunk_3,"Dicky running down streets... running through backyards, driveways...","STREETS - DOWNTOWN, LOWELL - NIGHT"
16、EXT. LOWELL STREET NEARY MICKY'S - DAY,doc_15_chunk_32,"eyes wide, starting to get nervous, on phone",B.H.C. - DAY ROOM
"12、INT. OLYMPIA RESTAURANT - DOWNTOWN, LOWELL - NIGHT",doc_11_chunk_16,(leaning back to Micky),Arrest scene
"12、INT. OLYMPIA RESTAURANT - DOWNTOWN, LOWELL - NIGHT",doc_11_chunk_16,"(stung, eyes well)",Arrest scene
13、INT. ALICE'S HOUSE - 3 WEEKS LATER - HBO PROMO FOR 'HIGH EB,doc_12_chunk_4,Dicky playing with his 4-year-old son,"Billerica House of Corrections, Visitor's Room, Day"
13、INT. ALICE'S HOUSE - 3 WEEKS LATER - HBO PROMO FOR 'HIGH EB,doc_12_chunk_4,shakes his head,"Billerica House of Corrections, Visitor's Room, Day"
"14、INT. TRAP, 1ST FLOOR - B.H.C. - NIGHT",doc_13_chunk_0,"He steps into.. .the Trap, the room in which inmates arrive to be processed, where a guard, Corrections Officer 2, 30s, tall, sits.","In the Trap (processing room), guard sitting."
"12、INT. OLYMPIA RESTAURANT - DOWNTOWN, LOWELL - NIGHT",doc_11_chunk_17,"Dicky shaking his head, being placed into a holding cell behind the courtroom.","Holding Cell Behind Courtroom, Morning"
16、EXT. LOWELL STREET NEARY MICKY'S - DAY,doc_15_chunk_20,(EYES WIDE),Scene 73A
"14、INT. TRAP, 1ST FLOOR - B.H.C. - NIGHT",doc_13_chunk_1,"Dicky looks at Corrections Officer 2, turns and heads back.","Correctional facility, Corrections Officer tells Dicky to go back up"
16、EXT. LOWELL STREET NEARY MICKY'S - DAY,doc_15_chunk_36,"leans head on wall, tense, muttering to himself, shakes his head, tearing up",Prison phone call
16、EXT. LOWELL STREET NEARY MICKY'S - DAY,doc_15_chunk_16,makes a face,"Visitor's Room, 1st Floor, B.H.C., Day"
16、EXT. LOWELL STREET NEARY MICKY'S - DAY,doc_15_chunk_28,"Dicky on a pay phone, convicts on all the phones, more waiting their turn behind the yellow line.",Day Room
16、EXT. LOWELL STREET NEARY MICKY'S - DAY,doc_15_chunk_51,"looks around, shouts","Gym, during a boxing match"
16、EXT. LOWELL STREET NEARY MICKY'S - DAY,doc_15_chunk_29,"on phone, screaming",
17、INT. GYM - CONTINUOUS,doc_16_chunk_0,Dicky walks back into the gym,"Scene 85: The gym, as Micky is about to work out with O'Keefe."
16、EXT. LOWELL STREET NEARY MICKY'S - DAY,doc_15_chunk_53,turns to Ray Ramalho,
16、EXT. LOWELL STREET NEARY MICKY'S - DAY,doc_15_chunk_53,high fives Ray,
17、INT. GYM - CONTINUOUS,doc_16_chunk_11,(GETTING UP),
17、INT. GYM - CONTINUOUS,doc_16_chunk_11,"Dicky, hurt, stops.",
16、EXT. LOWELL STREET NEARY MICKY'S - DAY,doc_15_chunk_56,taps his head,
16、EXT. LOWELL STREET NEARY MICKY'S - DAY,doc_15_chunk_38,Dicky told him,Boxing match
16、EXT. LOWELL STREET NEARY MICKY'S - DAY,doc_15_chunk_38,He and Dicky worked it a million times.,Boxing match
16、EXT. LOWELL STREET NEARY MICKY'S - DAY,doc_15_chunk_52,"nods, smiles",
16、EXT. LOWELL STREET NEARY MICKY'S - DAY,doc_15_chunk_52,Dicky glances warily at Sal for brief eye contact.,
17、INT. GYM - CONTINUOUS,doc_16_chunk_1,[Dicky starts to leave],Argument about Sanchez
16、EXT. LOWELL STREET NEARY MICKY'S - DAY,doc_15_chunk_40,SCREAMING OUT,Prisoners and guards cheering after a body shot
16、EXT. LOWELL STREET NEARY MICKY'S - DAY,doc_15_chunk_50,"Dicky steps through the doorway, holding Little Dicky, McDonald's, Alice behind them...",RAMALHO'S WEST END GYM - 1ST FLOOR
