doc_title,chunk_id,fact,scene_context
115、INT. PENTHOUSE APARTMENT -- SAME,doc_114_chunk_4,Messner is absolutely agog.,
121、INT. CEDARS SINAI -- THIRD FLOOR -- DAY,doc_120_chunk_0,Richard Messner locates Locke in the third floor hallway.,"Third floor hallway, around I.C.U."
115、INT. PENTHOUSE APARTMENT -- SAME,doc_114_chunk_5,Messner is instructed to return to Washington.,"Tahoe International airport, Locke instructs Messner to return to Washington and be debriefed."
115、INT. PENTHOUSE APARTMENT -- SAME,doc_114_chunk_5,Messner will be debriefed in the coming days.,"Tahoe International airport, Locke instructs Messner to return to Washington and be debriefed."
122、INT. CEDARS SINAI -- I.C.U. -- RECOVERY ROOM -- DAY,doc_121_chunk_17,Richard Messner commits to not being one of the monsters.,in a scene with Sparazza
111、INT. STAIRWELL -- SAME,doc_110_chunk_5,Richard Messner is held at gunpoint by Sykes.,Sykes recognizes Messner and immediately places a gun under his chin.
90、INT. HALLWAY -- FOURTEENTH FLOOR -- SAME,doc_89_chunk_0,Richard Messner has a clear line of sight to the open elevator at the opposite end of the hallway.,"Hallway, after exiting elevator, positioning for observation of opposite elevator."
92、INT. HALLWAY -- SAME,doc_91_chunk_0,Richard Messner is directing the tactical action.,
80、INT. NOMAD HOTEL -- LOBBY,doc_79_chunk_6,Richard Messner is informed by the Casino Employee that the other agent was wearing a security jacket.,Casino floor: Casino employee reports the other agent was wearing a security jacket.
1、INT. VAN -- NIGHT,doc_0_chunk_0,Richard Messner is an FBI agent.,"FBI surveillance van, monitoring a mansion."
121、INT. CEDARS SINAI -- THIRD FLOOR -- DAY,doc_120_chunk_2,Messner demands an explanation from Locke regarding the lack of communication about the altered Israel situation.,"Tense confrontation: Locke held at gunpoint, Messner leads him away and makes the demand."
119、EXT. NOMAD HOTEL AND CASINO -- DAY,doc_118_chunk_0,Messner is the sole person remaining in the crosswalk after it clears.,Crosswalk clearing at the Nomad
96、INT. PENTHOUSE HALLWAY -- SAME,doc_95_chunk_12,Richard Messner is positioned a few feet from the car containing Sykes.,"Hallway during sniper fire, elevator arriving."
119、EXT. NOMAD HOTEL AND CASINO -- DAY,doc_118_chunk_1,Richard Messner has FBI credentials clipped to his belt.,car interior
119、EXT. NOMAD HOTEL AND CASINO -- DAY,doc_118_chunk_1,Richard Messner has a plastic bag containing three severed fingers.,car interior
96、INT. PENTHOUSE HALLWAY -- SAME,doc_95_chunk_15,Messner reveals Carruthers.,
122、INT. CEDARS SINAI -- I.C.U. -- RECOVERY ROOM -- DAY,doc_121_chunk_9,Richard Messner now knows that Primo Sparazza is Heller's alias.,"After seeing the FBI badge, Messner realizes Sparazza is Heller."
96、INT. PENTHOUSE HALLWAY -- SAME,doc_95_chunk_17,Messner orders the two Feds to secure the suspect.,"In a car, after Acosta is wounded and before the elevator scene."
96、INT. PENTHOUSE HALLWAY -- SAME,doc_95_chunk_17,Messner fails to prevent the elevator doors from closing.,"At the elevator, as the doors close on the wounded Sykes."
80、INT. NOMAD HOTEL -- LOBBY,doc_79_chunk_1,Messner coordinates the Nomad's exodus.,On the Nomad during the exodus
87、INT. ELEVATOR CAR -- SAME,doc_86_chunk_1,Messner is in an elevator that is rising past the fourteenth floor.,Elevator rising past the fourteenth floor
