doc_title,chunk_id,text,scene_context
11、INT. BRIEFING ROOM -- CONTINUOUS,doc_10_chunk_5,A marked man gets wise and wants to come in.,Israel with FBI agents discussing a deal
24、INT. BRIEFING ROOM -- CONTINUOUS,doc_23_chunk_0,It's the last place they'd look.,High-roller suite; Messner responds to Carruthers about location.
122、INT. CEDARS SINAI -- I.C.U. -- RECOVERY ROOM -- DAY,doc_121_chunk_9,...holy shit...that's Heller...,"Messner and Locke, discussing Sparazza's identity as Heller"
122、INT. CEDARS SINAI -- I.C.U. -- RECOVERY ROOM -- DAY,doc_121_chunk_9,Isn't it?,"Messner and Locke, discussing Sparazza's identity as Heller"
119、EXT. NOMAD HOTEL AND CASINO -- DAY,doc_118_chunk_3,Where's that? Home.,"After Elmore expresses desire to go home, Messner asks for location."
119、EXT. NOMAD HOTEL AND CASINO -- DAY,doc_118_chunk_3,You're injured...Let me drive.,"After a thought, Messner offers to drive due to Elmore's injury."
1、INT. VAN -- NIGHT,doc_0_chunk_1,Zoom and pan please. Stay tight.,"Van, directing camera movement via radio."
121、INT. CEDARS SINAI -- THIRD FLOOR -- DAY,doc_120_chunk_3,You can and you will.,Confrontation with Locke; topic: discussion
115、INT. PENTHOUSE APARTMENT -- SAME,doc_114_chunk_5,What the hell-- What is this!? People died. Agent Carruthers is dead!,"At Tahoe International jetway, Messner confronts Locke about the deaths, including Agent Carruthers."
122、INT. CEDARS SINAI -- I.C.U. -- RECOVERY ROOM -- DAY,doc_121_chunk_8,"Yeah, fifty-three.",Conversation with Locke about the year 1953.
121、INT. CEDARS SINAI -- THIRD FLOOR -- DAY,doc_120_chunk_2,"You're going to tell me why no call was made to inform us that the Israel situation had been ""altered."" Why I-- and my friend and partner, whose body is going into a furnace tomorrow, were not sufficiently apprised of Bureau movement on this matter.","Leading Locke away, demanding explanation for lack of communication about Israel situation and dead partner."
27、INT. CAR -- DAY,doc_26_chunk_1,Anything on the Swede?,"With Carruthers, discussing a Swedish hitman."
27、INT. CAR -- DAY,doc_26_chunk_1,"Maybe he's that good. Never been caught, no criminal record.","With Carruthers, discussing a Swedish hitman."
13、INT. DINER -- NIGHT,doc_12_chunk_4,Like who?,"Voice-over response to Wyman's boast about two 'hottest, heaviest bitches'"
12、INT. BRIEFING ROOM -- CONTINUOUS,doc_11_chunk_0,"So the wiretaps we conducted on Serna and Padiche, the mention of Israel's heart?","In a meeting, MESSNER questions LOCKE about wiretaps and the mention of Israel's heart."
122、INT. CEDARS SINAI -- I.C.U. -- RECOVERY ROOM -- DAY,doc_121_chunk_14,...So you made another deal?,"With Locke, discussing a new deal"
122、INT. CEDARS SINAI -- I.C.U. -- RECOVERY ROOM -- DAY,doc_121_chunk_14,"But you did, and have...And now people are dead. (beat, seething) Did Sparazza become more valuable than Israel...and did you make another deal?","With Locke, discussing deaths and Sparazza's value"
122、INT. CEDARS SINAI -- I.C.U. -- RECOVERY ROOM -- DAY,doc_121_chunk_1,...Does he know?,"The Diner, day before: Messner speaks to Locke about Israel's knowledge of the paternity suit."
122、INT. CEDARS SINAI -- I.C.U. -- RECOVERY ROOM -- DAY,doc_121_chunk_1,So the wiretaps of Padiche and Serna--,"The Diner, day before: Messner speaks to Locke about wiretaps of Padiche and Serna."
22、INT. DINER -- NIGHT,doc_21_chunk_0,...Then we lose our witness.,Voice over during a meeting about a plan
"36、INT. ""TAHOE SKILLET"" RESTAURANT -- MORNING",doc_35_chunk_3,"Based on what we had, I thought Sparazza was a mid-level player at best and it turns out he's this mob relic, running the show out west.","In the Bureau, Messner discusses Sparazza with Carruthers."
"36、INT. ""TAHOE SKILLET"" RESTAURANT -- MORNING",doc_35_chunk_6,So he has no idea what's about to happen?,"Breakfast in D.C., discussing Israel's legal situation with Carruthers."
122、INT. CEDARS SINAI -- I.C.U. -- RECOVERY ROOM -- DAY,doc_121_chunk_3,So all of our intel was bogus to begin with,Speaking with Locke about the intel being bogus.
121、INT. CEDARS SINAI -- THIRD FLOOR -- DAY,doc_120_chunk_1,Where's Israel?,"With Locke and an aide, discussing press release and debrief."
121、INT. CEDARS SINAI -- THIRD FLOOR -- DAY,doc_120_chunk_1,My debrief--,"With Locke and an aide, discussing press release and debrief."
121、INT. CEDARS SINAI -- THIRD FLOOR -- DAY,doc_120_chunk_1,"--no, we need to handle it now.","With Locke and an aide, discussing press release and debrief."
27、INT. CAR -- DAY,doc_26_chunk_2,"I tell you, engineering this kind of play against Sparazza, going to the lengths these guys are going to...they're playing some long odds.","Surveillance van (opening scene), discussing a risky play against Sparazza with Carruthers"
27、INT. CAR -- DAY,doc_26_chunk_2,Well... This is as good a place for it as any I guess.,"With passing neon signs, discussing the location for the play with Carruthers"
"43、EXT. TAHOE SKILLET"" RESTAURANT -- MORNING",doc_42_chunk_1,What about the sheriff's task force?,"At the car, discussing the sheriff's task force with Carruthers."
"43、EXT. TAHOE SKILLET"" RESTAURANT -- MORNING",doc_42_chunk_0,He's giving them up?,"Car lot, Messner and Carruthers discussing subject's entourage and flight risk."
"43、EXT. TAHOE SKILLET"" RESTAURANT -- MORNING",doc_42_chunk_0,Did the Justice lawyers sign off?,"Car lot, Messner and Carruthers discussing subject's entourage and flight risk."
56、EXT. LAKESIDE -- DAY,doc_55_chunk_2,Who's this?,Crime scene: Messner asks about a driver's license printout with a Crime Scene Recovery Team Member.
