doc_title,chunk_id,fact,scene_context
"1、INT. HOSPITAL ROOM, NEW ORLEANS - MORNING, PRESENT",doc_0_chunk_3,Daisy comforts her daughter Caroline by putting her arms around her.,Scene where Caroline is sitting on the bed with Daisy and starts to cry.
"214、INT. HALLWAY, NOLAN HOUSE - 3RD FLOOR - THAT NIGHT,",doc_213_chunk_0,Daisy's room was previously her grandmother's room.,
"124、INT. VARIOUS BEDROOMS - DEAD OF NIGHT,",doc_123_chunk_0,Daisy is present in a New York apartment loft with other dancers.,
"124、INT. VARIOUS BEDROOMS - DEAD OF NIGHT,",doc_123_chunk_0,Daisy is sleeping peacefully in the New York apartment loft.,
"18、INT. HOSPITAL ROOM, NEW ORLEANS - MORNING, PRESENT",doc_17_chunk_2,Daisy possesses an old envelope stored inside her brown suitcase.,"Scene: In a room with suitcases by the bed, Caroline discovers the envelope while following Daisy's request."
"246、INT. HOSPITAL ROOM, NEW ORLEANS - MORNING, PRESENT",doc_245_chunk_0,Daisy explicitly states that she is pregnant.,
"231、INT. A BLACK BAPTIST CHURCH, NEW ORLEANS - DAY,",doc_230_chunk_0,Daisy attends the funeral of Benjamin's mother.,Scene: The church during the funeral service.
251、INT. THEIR BEDROOM - SUBURBAN TOWNHOUSE - DAY,doc_250_chunk_0,Daisy gives birth to a five pound four ounce baby girl.,
"159、INT. THE NOLAN HOUSE - EARLY ONE EVENING,",doc_158_chunk_2,Daisy recognizes Benjamin after an initial moment of not recognizing him.,Scene where Benjamin opens the back door and reveals his identity to Daisy.
"159、INT. THE NOLAN HOUSE - EARLY ONE EVENING,",doc_158_chunk_2,"Daisy embraces Benjamin, and the interaction marks a shift in their relationship dynamic.",Scene where Benjamin opens the back door and reveals his identity to Daisy.
"113、INT. HOSPITAL ROOM, NEW ORLEANS - DAY, PRESENT",doc_112_chunk_0,Daisy reads a postcard that describes meeting someone and falling in love.,Scene: Daisy is reading a postcard from sixty years ago.
"113、INT. HOSPITAL ROOM, NEW ORLEANS - DAY, PRESENT",doc_112_chunk_0,Daisy acknowledges that the events described in the postcard occurred sixty years ago.,Scene: Daisy is reading a postcard from sixty years ago.
"183、INT. THE MAJESTIC THEATER, NYC - NIGHT,",doc_182_chunk_0,Daisy is performing as a dancer in the production of Rodgers and Hammerstein's musical 'Carousel'.,
"183、INT. THE MAJESTIC THEATER, NYC - NIGHT,",doc_182_chunk_0,"Daisy is dancing with the male lead character, portrayed as the 'bad boy' carnival barker, in the stage production.",
"159、INT. THE NOLAN HOUSE - EARLY ONE EVENING,",doc_158_chunk_0,Daisy arrives at the location by taxi and enters through the gate.,
"159、INT. THE NOLAN HOUSE - EARLY ONE EVENING,",doc_158_chunk_0,Daisy has transformed from a thirteen-year-old girl into a confident woman in her early twenties.,
"159、INT. THE NOLAN HOUSE - EARLY ONE EVENING,",doc_158_chunk_0,Daisy is identifiable by her red hair and blue eyes.,
"198、INT. A HOSPITAL, PARIS, FRANCE - DAY,",doc_197_chunk_2,Daisy is rehearsing for a performance at the Paris Opera House.,Scene depicting Daisy in her late twenties rehearsing for that evening's performance.
"198、INT. A HOSPITAL, PARIS, FRANCE - DAY,",doc_197_chunk_2,Daisy is at the peak of her abilities.,Narrative description during the rehearsal scene.
"266、INT. THE DANCE STUDIO, NEW ORLEANS - ANOTHER NIGHT,",doc_265_chunk_4,Daisy starts to cry upon seeing Caroline.,
"245、INT. DANCE STUDIO, NEW ORLEANS - NIGHT,",doc_244_chunk_2,Daisy reveals that she is pregnant.,
"245、INT. DANCE STUDIO, NEW ORLEANS - NIGHT,",doc_244_chunk_2,Daisy confirms the pregnancy with a nod after being met with surprise.,
"189、EXT. THE MANHATTAN STREET - NIGHT,",doc_188_chunk_1,Daisy chooses to leave with her friends instead of confronting or stopping the man.,Scene where the group departs in a taxi while the man walks away.
"189、EXT. THE MANHATTAN STREET - NIGHT,",doc_188_chunk_1,Daisy looks back at the man through the back window of the taxi.,"Scene where the cab drives away, passing the man on the street."
"204、INT. THE HOSPITAL ROOM, NEW ORLEANS - DAY, PRESENT",doc_203_chunk_0,Daisy is experiencing physical pain.,"Scene: In a hospital room, Daisy is in bed and winces with pain."
"204、INT. THE HOSPITAL ROOM, NEW ORLEANS - DAY, PRESENT",doc_203_chunk_0,Daisy's pulse rate is slowing.,"Scene: In a hospital room, the nurse measures Daisy's pulse and reports it is slowing."
"253、INT. HOSPITAL ROOM, NEW ORLEANS - MORNING, PRESENT",doc_252_chunk_0,Daisy reveals that Benjamin is Caroline's father.,
"253、INT. HOSPITAL ROOM, NEW ORLEANS - MORNING, PRESENT",doc_252_chunk_0,Daisy acknowledges being deprived of Benjamin.,
"249、INT. SAME NEW ORLEANS DINER - LATE AT NIGHT,",doc_248_chunk_0,Daisy receives Benjamin's admission of fear about becoming a father.,
"249、INT. SAME NEW ORLEANS DINER - LATE AT NIGHT,",doc_248_chunk_0,Daisy commits to making the relationship work despite Benjamin's fears.,
"198、INT. A HOSPITAL, PARIS, FRANCE - DAY,",doc_197_chunk_12,Daisy is hit by a taxi while crossing the street.,
"198、INT. A HOSPITAL, PARIS, FRANCE - DAY,",doc_197_chunk_12,Daisy is thrown a distance after being struck by a taxi.,
"198、INT. A HOSPITAL, PARIS, FRANCE - DAY,",doc_197_chunk_12,Daisy lies crumpled in the street after the taxi collision.,
"101、INT. THE HOSPITAL ROOM, NEW ORLEANS - DAY, PRESENT",doc_100_chunk_1,Daisy receives a box containing postcards sent from various locations.,
"101、INT. THE HOSPITAL ROOM, NEW ORLEANS - DAY, PRESENT",doc_100_chunk_1,"Daisy reads postcards that document travels to multiple locations including Newfoundland, Baffin Bay, Liverpool, Glasgow, and Narvik.",
"101、INT. THE HOSPITAL ROOM, NEW ORLEANS - DAY, PRESENT",doc_100_chunk_1,"Daisy engages with the postcards by handling and reading them, surrounded by them on a bed.",
"215、INT. THE BEDROOM, NOLAN HOUSE - THAT NIGHT,",doc_214_chunk_0,Daisy explicitly invites Benjamin to sleep with her.,"Scene: In the bedroom, after Benjamin sets down her bags and is about to leave."
"215、INT. THE BEDROOM, NOLAN HOUSE - THAT NIGHT,",doc_214_chunk_0,Daisy confirms her invitation to Benjamin when he asks if she is sure.,"Scene: In the bedroom, during a moment of quiet between them."
"199、INT. A HOSPITAL ROOM, PARIS, FRANCE - DAY,",doc_198_chunk_0,Daisy is fully immobilized due to a crushed leg.,"Hospital room in France: Daisy lies in a hospital bed with a crushed leg, fully immobilized."
"199、INT. A HOSPITAL ROOM, PARIS, FRANCE - DAY,",doc_198_chunk_0,Daisy becomes aware of Benjamin's presence in the hospital room.,"Hospital room in France: Sensing Benjamin, Daisy stirs and opens her eyes upon seeing him."
"266、INT. THE DANCE STUDIO, NEW ORLEANS - ANOTHER NIGHT,",doc_265_chunk_2,Daisy recognizes the young man upon getting a good look at him.,Studio after class: Daisy realizes the identity of the young man she initially did not recognize.
"1、INT. HOSPITAL ROOM, NEW ORLEANS - MORNING, PRESENT",doc_0_chunk_2,"Daisy is in a terminal state, with her condition deteriorating to the point of being unable to keep her eyes open and experiencing physical discomfort.","On a boat, drifting: Daisy expresses physical decline and fatigue, indicating the final stages of life."
"1、INT. HOSPITAL ROOM, NEW ORLEANS - MORNING, PRESENT",doc_0_chunk_2,"Daisy receives physical care from Dorothy Baker, who adjusts her nightgown to prevent self-harm.","On a boat, drifting: Dorothy intervenes to stop Daisy from scratching herself and straightens her nightgown."
"283、INT. BENJAMIN'S ROOM, NOLAN HOUSE - DAY,",doc_282_chunk_0,Daisy moves in with Benjamin.,
"287、INT. PARLOR, NOLAN HOUSE - ANOTHER DAY, FALL,",doc_286_chunk_0,Daisy physically supports the person from falling.,
"252、INT. THEIR BEDROOM - SUBURBAN TOWNHOUSE - DAY,",doc_251_chunk_0,Daisy gives birth to a healthy baby girl.,Scene where Daisy is lying with a newborn on her chest and a doctor confirms the baby's health.
"252、INT. THEIR BEDROOM - SUBURBAN TOWNHOUSE - DAY,",doc_251_chunk_0,Daisy is nursing her newborn baby.,Scene where Benjamin holds Daisy's hand while she nurses the baby.
"250、INT. THEIR BEDROOM, SUBURBAN TOWNHOUSE - MORNING,",doc_249_chunk_0,Daisy is seven months pregnant.,Scene where Daisy falls on the stairs and Benjamin calls for an ambulance.
"250、INT. THEIR BEDROOM, SUBURBAN TOWNHOUSE - MORNING,",doc_249_chunk_0,Daisy gives birth to the baby shortly after falling on the stairs.,"Scene where Daisy tells Benjamin, 'the baby's coming,' immediately after the fall."
"244、INT. A DANCE STUDIO, NEW ORLEANS - DAY,",doc_243_chunk_0,Daisy opens a dance studio.,"A small dance studio with young girls learning how to dance, accompanied by a scratchy phonograph record."
"244、INT. A DANCE STUDIO, NEW ORLEANS - DAY,",doc_243_chunk_0,Daisy is teaching young girls how to dance.,"A small dance studio where Daisy is seen in a long skirt over a long-sleeved leotard, wearing slippers."
"266、INT. THE DANCE STUDIO, NEW ORLEANS - ANOTHER NIGHT,",doc_265_chunk_0,Daisy is 56 years old.,Scene where parents are picking up children after class; Daisy is recognized after twelve years.
"266、INT. THE DANCE STUDIO, NEW ORLEANS - ANOTHER NIGHT,",doc_265_chunk_0,"Daisy has a dancer's posture, with her head held high.",Scene where Daisy is helping pick up clothing after class.
"261、INT. THEIR BEDROOM - SUBURBAN TOWNHOUSE - LATE AT NIGHT,",doc_260_chunk_1,Daisy becomes aware of Benjamin's presence before he leaves the room.,Scene: Benjamin visits Daisy while she is sleeping and prepares to leave.
"261、INT. THEIR BEDROOM - SUBURBAN TOWNHOUSE - LATE AT NIGHT,",doc_260_chunk_1,Daisy acknowledges Benjamin's departure with a look of acceptance.,Scene: Benjamin visits Daisy while she is sleeping and prepares to leave.
"303、INT. HOSPITAL ROOM, NEW ORLEANS - MORNING, PRESENT",doc_302_chunk_1,Daisy dies at the end of the scene.,"Final scene: Daisy closes her eyes for the very last time, indicating her death."
