doc_title,chunk_id,fact,scene_context
112、INT. A ROOM ABOVE THE MERMAID'S TAVERN - DAY,doc_111_chunk_0,Shakespeare receives the manuscript from Oxford.,"Small room with straw bed, during a visit by Francesco and Oxford."
119、INT. THE GLOBE THEATER - DAY,doc_118_chunk_0,Shakespeare built a new theater.,"New theater, Jonson enters and observes it."
15、INT. THE ENTRY OF THE ROSE THEATER - CONTINUOUS,doc_14_chunk_14,Shakespeare is drunk.,"Backstage, later in the play"
35、INT. THE ROSE THEATER - BACKSTAGE - DAY,doc_34_chunk_1,Shakespeare interprets Jonson's silence as an answer to the questions about Henslowe's status.,Conversation about Henslowe's status
15、INT. THE ENTRY OF THE ROSE THEATER - CONTINUOUS,doc_14_chunk_12,Shakespeare is speaking directly to the groundlings.,"On stage, during a rant to the groundlings."
62、INT./EXT. THE ROSE THEATER - DAY,doc_61_chunk_1,Shakespeare receives increasing adulation after each performance.,Performance montage
62、INT./EXT. THE ROSE THEATER - DAY,doc_61_chunk_1,Shakespeare's name is above the title on the playbill for 'Hamlet'.,End of montage: playbill for 'Hamlet'
48、EXT/INT. ROSE THEATER - DAY,doc_47_chunk_3,Shakespeare is on stage.,"Oxford's box, Southampton"
62、INT./EXT. THE ROSE THEATER - DAY,doc_61_chunk_0,Shakespeare's name on the playbills increases in size with each succeeding play.,Montage of plays and playbills outside the Rose
67、INT/EXT. ROSE THEATER - DAY,doc_66_chunk_2,Shakespeare is carried triumphantly out of the theater by the audience.,Theater after the play
86、INT. OXFORD STONE - STUDY - DUSK,doc_85_chunk_2,Oxford orders Francesco to pay Shakespeare.,Room: Oxford orders payment after Shakespeare's claim about authorship.
