id,scene,question,answer,evidence,qa_type
1,53、银行大厅，日，内,刘波说他来救于小慧时，具体说了什么？,我来救你。快到钱库下面去，眼镜在下面接你们，快走。,刘波：我来救你。快到钱库下面去，眼镜在下面接你们，快走。,dialogue/beliefs
2,44、洞子火锅店，夜,眼镜提出了什么建议？,我们现在去找钱，放回钱库还来得及。,眼镜：我们现在去找钱，放回钱库还来得及。,dialogue/beliefs
3,54、地下停车场，日，内,许东说他要卖车去干什么？,救刘波,卡是我拿的，车我也要卖了，我要去救刘波……,dialogue/beliefs
4,11、修理厂，日，内,七哥为什么让卖鱼男子砍鱼头？,为了威胁刘波还赌账,七哥冲着刘波的背影大笑：砍了！,causal/relational queries
5,11、修理厂，日，内,刘波为什么表情严肃？,因为七哥提到赌账到期并威胁他,刘波表情严肃没有说话，直接走开了。,causal/relational queries
6,31、地铁站台，日，外,"在[31、地铁站台，日，外]中, 于小慧在请求刘波还信时表现出什么情绪？",小心翼翼,于小慧说完小心翼翼地抬头望了刘波一眼,character states
7,35、医院里，日，内,"在[35、医院里，日，内]中, 刘波母亲对刘波的态度如何？",极度愤怒和失望,刘波母亲站在门口冲刘波喊道：我都跟你说过多少回了，叫你不要和社会上的那些人来往你就是不听。今天打你脑袋，明天啊，不知道你是缺手还是断脚。,character states
8,4、金库门口，日，内,"在[4、金库门口，日，内]中, 邝科长此时处于什么状态？",跪地且极度紧张,邝科长跪在地上，头上全是汗珠，微抬着头哆嗦着望着那张面具,character states
9,34、楼道里，日，外,"在[34、楼道里，日，外]中, 刘波在被威胁时表现出什么状态？",喘着粗气，忍着疼痛,刘波靠在墙边，喘着粗气，忍着疼痛，一扭头，看到外公站在旁边。,character states
10,55、通往钱库的走廊，日，内,刘波被绑在椅子上之后，谁首先抽打了他？,劫匪老大,劫匪老大狠狠抽打着刘波的脸。,temporal references
11,49、金库，日，内,刘波威胁眼镜时说了什么？,老子真想给你一锤子。,刘波拿起锤子吓唬他：老子真想给你一锤子。,dialogue/beliefs
12,48、洞子火锅店，日，内,刘波认为抢钱库的人是否知道洞口？,不可能知道,刘波：不可能知道，他们要是知道的话，肯定抢劫我们火锅店了。,dialogue/beliefs
13,32、某露天餐馆，日，外,"在[32、某露天餐馆，日，外]中, 刘波在对话中表现出什么情绪？",怀疑,刘波斜望了许东一眼。,character states
14,56、街道，日，外,许东如何描述自己的身份？,我许东，老子在这一片，也是有点面子的。,许东：我许东，老子在这一片，也是有点面子的。,dialogue/beliefs
15,26、火锅店门口，夜，外,"在[26、火锅店门口，夜，外]中, 刘波的情绪状态如何？",一脸无奈和失望,刘波还站在原地，一脸无奈和失望。,character states
16,34、楼道里，日，外,"在[34、楼道里，日，外]中, 刘波的当前身体状态如何？",头部受伤，捂头作痛,旁边的男子一巴掌打在刘波的头上，刘波缩了回去捂着头作痛。,character states
17,50、经理室，日，内,沙僧推门进来后，女子正在做什么？,她哆嗦着拿起手机，正在拨电话。,办公桌底下，之前欺负于小慧的瘦女子躲在里面，她哆嗦着拿起手机，正在拨电话。,temporal references
18,24、洞子火锅店，夜，内,"在[24、洞子火锅店，夜，内]中, 刘波对於小慧的提问有何反应？",冷淡且不直接回答,刘波根本不看她，冷冷回答：不记得了，名字太傻了。,character states
19,55、通往钱库的走廊，日，内,在劫匪老大命令暂停后，发生了什么？,那个人往刘波脸上吐了口唾沫将他松开了。,那个人往刘波脸上吐了口唾沫将他松开了。,temporal references
20,37、洞子火锅店，夜，外,"在[37、洞子火锅店，夜，外]中, 眼镜离开时的情绪状态如何？",似乎要哭出来,眼镜微微回过头，似乎要哭出来,character states
21,44、洞子火锅店，夜 | 26、火锅店门口，夜，外 | 37、洞子火锅店，夜，外,在许东提出挑衅并动手后，眼镜表现出怎样的情绪状态？,眼镜在被许东踹了一脚后没有还手或言语回应，表现出沉默和隐忍的情绪状态。,许东踹了眼镜一脚后离开，眼镜没说什么，随即转身走远。,character states
22,24、洞子火锅店，夜，内 | 44、洞子火锅店，夜 | 26、火锅店门口，夜，外 | 37、洞子火锅店，夜，外,在眼镜抢在于小慧之前喝掉那杯酒后，许东对他的态度表现出怎样的心理状态？,许东对眼镜的行为感到愤怒和失望，认为兄弟情已经破裂。,许东摔碎啤酒瓶并怒吼兄弟情已尽，表现出他对眼镜举动的强烈情绪反应。,character states
23,44、洞子火锅店，夜 | 13、洞子火锅店，夜，内 | 44、洞子火锅店，夜,在许东和眼镜因扩建亏损问题发生激烈争执时，刘波表现出怎样的心理状态？,刘波表现出承担责任、试图平息冲突并保护同伴的心理状态。,刘波在争执中站出来将两人拉开，并声明所有后果由自己一人承担，以终止争吵。,character states
24,1、重庆市，日，外 | 47、银行大厅，日，内 | 2、银行监控室，日，内 | 9、金库门口，日，内,在银行被封锁后，孙悟空进入金库时发现了什么异常情况使他停下动作？,孙悟空在金库最深处发现地面有一个大洞，于是跪在洞边朝里面张望。,孙悟空进入金库后在最深处发现一个大洞，并跪在洞边查看内部。,character states
25,34、楼道里，日，外 | 10、汽车修理厂里屋，日，内 | 44、洞子火锅店，夜,在许东和眼镜因争吵几乎动手时，刘波表现出怎样的态度？,刘波表现出承担责任、平息冲突的态度，他主动制止争执，并声明一切后果由自己一人承担。,刘波伸手制止争吵，并表示坐牢或赔钱都由自己一人承担。,character states
26,41、刘波家，日，外 | 34、楼道里，日，外 | 37、洞子火锅店，夜，外,当刘波在楼道里看到外公站在一旁时，他的身体状况如何？,刘波当时靠在墙边，喘着粗气，头上和身上多处疼痛。,刘波靠在墙边，喘着粗气，头上和身上多处疼痛。,character states
27,47、银行大厅，日，内 | 2、银行监控室，日，内 | 49、金库，日，内,在孙悟空和猪八戒经过后，眼镜的紧张状态发生了怎样的变化？,眼镜从高度紧张的状态转为放松，缓缓放下手臂，身体不再紧绷，并靠在柜子边喘气。,确认两人离开后，眼镜放松身体，放下手臂，靠在柜子边喘气。,character states
28,46、警察局，日，内 | 48、洞子火锅店，日，内 | 44、洞子火锅店，夜 | 37、洞子火锅店，夜，外,刘波在得知钱库被抢后，为什么仍然决定独自前往而没有放弃行动？,刘波认为抢钱库的人不可能知道他们挖的洞口，因此判断火锅店暂时安全，可以冒险行动。,刘波敲了下锤子说不可能，要是对方知道，早就来抢火锅店了。,character states
29,15、洞子火锅店，日，内 | 18、警察局，夜，内 | 29、镜头组合,在进入金库准备测绘时，刘波经历了哪些表明他身份受到严格审查的步骤？,刘波在进入金库前被保安搜身，工具和身份信息被仔细检查，经确认无误后才由库管员带入。,保安在金库门口对刘波进行搜身，并仔细检查他的工具和身份信息，确认无误后才允许他进入。,character states
30,1、重庆市，日，外 | 2、银行监控室，日，内 | 49、金库，日，内,在孙悟空接近藏身的刘波时，他的行为表现出怎样的心理状态？,孙悟空表现出高度警惕和谨慎的心理状态。,孙悟空小心翼翼地向前移动，一步步逼近柜子，手握枪柄，随时准备应对突发情况。,character states
