doc_title,chunk_id,fact,scene_context
"101、INT. PRIVY CHAMBER, WHITEHALL PALACE - DAY",doc_100_chunk_0,Elizabeth is in control once more.,
114、INT. DEE'S HOUSE - DUSK,doc_113_chunk_2,Elizabeth has the self-belief she needs for the battle to come.,
103、INT. QUEEN'S PRIVATE QUARTERS - NIGHT,doc_102_chunk_3,Elizabeth's morbid mood is broken.,
132、EXT. HILL ABOVE THE ENGLISH CAMP - DAY,doc_131_chunk_1,Elizabeth I addresses the army,
"163、INT. WALSINGHAM'S BEDROOM, LONDON - DAY",doc_162_chunk_0,Elizabeth has come to Walsingham.,Walsingham's deathbed
160、EXT HILL ABOVE THE ENGLISH CAMP- NIGHT,doc_159_chunk_0,Elizabeth is in a state of triumph.,in the roaring wind
103、INT. QUEEN'S PRIVATE QUARTERS - NIGHT,doc_102_chunk_5,Elizabeth shares a kiss with Raleigh.,
167、INT. RALEIGH'S HOUSE - DAY,doc_166_chunk_3,Elizabeth silently forgives Bess.,"Elizabeth, Bess, and Raleigh in a private moment."
119、INT. ST PAUL'S CATHEDRAL - DAY,doc_118_chunk_1,Elizabeth orders the release of all prisoners.,"Chapel, Elizabeth gives orders to Walsingham"
119、INT. ST PAUL'S CATHEDRAL - DAY,doc_118_chunk_1,Elizabeth orders the release of Raleigh.,"Chapel, Elizabeth gives orders to Walsingham"
119、INT. ST PAUL'S CATHEDRAL - DAY,doc_118_chunk_1,Elizabeth stands before the altar alone.,"Chapel, after Walsingham leaves"
19、EXT. WHITEHALL PALACE - DAY,doc_18_chunk_0,The Queen processes every Sunday on the route from the Presence Chamber to the Chapel Royal.,"Route from Presence Chamber to Chapel Royal, Sunday"
19、EXT. WHITEHALL PALACE - DAY,doc_18_chunk_4,Elizabeth instructs the guards to stay calm.,"Crowd scuffle, Elizabeth gives instruction to guards to remain calm"
19、EXT. WHITEHALL PALACE - DAY,doc_18_chunk_2,The crowd cheers for the Queen.,
19、EXT. WHITEHALL PALACE - DAY,doc_18_chunk_3,The Queen blesses the baby by touching its head.,The Queen stops to bless a baby presented by a woman while moving with her entourage.
"24、INT. GREAT HALL, WHITEHALL PALACE - DAY",doc_23_chunk_6,Elizabeth accepts the handshake.,"In the court, during the presentation of the native Americans."
30、INT. QUEEN'S PRIVATE QUARTERS - DAY,doc_29_chunk_0,Elizabeth commits to allowing the man to come again.,"Bess reading to Elizabeth, discussing a man's visit."
"29、INT. GREAT HALL, WHITEHALL PALACE - DAY",doc_28_chunk_2,Elizabeth takes the charade with due gravity.,
"29、INT. GREAT HALL, WHITEHALL PALACE - DAY",doc_28_chunk_16,Elizabeth states that she does not want the Archduke to be harmed by Walsingham's schemes.,"After the Archduke leaves the court, Elizabeth speaks privately to Walsingham."
"29、INT. GREAT HALL, WHITEHALL PALACE - DAY",doc_28_chunk_6,Elizabeth observes Bess staring at Raleigh.,dinner table
39、EXT. WINDSOR GREAT PARK - DAY,doc_38_chunk_4,Elizabeth understands Raleigh.,
39、EXT. WINDSOR GREAT PARK - DAY,doc_38_chunk_4,Raleigh understands Elizabeth.,
"35、INT. PRIVY CHAMBER, WHITEHALL PALACE - NIGHT",doc_34_chunk_1,Elizabeth I has ordered that the Archduke and court be allowed to wait.,"Hatton reports the Archduke and court are waiting, and Elizabeth orders them to wait."
119、INT. ST PAUL'S CATHEDRAL - DAY,doc_118_chunk_0,Elizabeth issues commands.,"St Paul's Cathedral nave, moving toward the altar"
"37、INT PRESENCE CHAMBER, WHITEHALL PALACE - DAY",doc_36_chunk_0,Elizabeth is on the throne.,"The court room, with the Archduke Charles and his entourage present."
"37、INT PRESENCE CHAMBER, WHITEHALL PALACE - DAY",doc_36_chunk_0,Elizabeth declines the Archduke Charles's offer of marriage.,"The court room, with the Archduke Charles and his entourage present."
49、INT. QUEEN'S PRIVATE QUARTERS - DAY,doc_48_chunk_0,Elizabeth can see Bness Throckmorton in the mirror.,"Queen's private quarters, bath"
"51、INT. HALLWAY, WHITEHALL PALACE - DAY",doc_50_chunk_0,Elizabeth refuses Mary Stuart's request to meet.,Hallway: refusal of Mary Stuart's meeting request
46、INT. QUEEN'S PRIVATE QUARTERS - DAY,doc_45_chunk_0,Elizabeth I commits to going on Raleigh's ship.,"Wardrobe room, Elizabeth laughing with Raleigh."
"75、INT. QUEEN'S PRIVATE QUARTERS, WHITEHALL PALACE - DAY",doc_74_chunk_3,The Dancing Master acknowledges Elizabeth I's superior knowledge of the dance.,Dance demonstration scene
54、INT. WHITEHALL PALACE - DAY,doc_53_chunk_3,Elizabeth orders the ambassador to leave her presence.,"Ambassador confronts Elizabeth about pirate attacks, and she orders him to leave."
80、INT. CHAPEL ROYAL - DAY,doc_79_chunk_0,Elizabeth is unhurt after the assassination attempt.,Chapel: Babington's assassination attempt
"88、INT. QUEEN'S PRIVATE QUARTERS, WHITEHALL PALACE - DAY",doc_87_chunk_0,Elizabeth knows Raleigh is present.,"Elizabeth alone in a room, Raleigh enters."
"91、INT. QUEEN'S PRIVATE QUARTERS, WHITEHALL PALACE - DAY",doc_90_chunk_0,Elizabeth I knows what is happening.,"Elizabeth alone, agitated."
"9、EXT. ROYAL BARGE, THAMES - DAY",doc_8_chunk_0,Bess Throckmorton is Elizabeth's favourite maid of honour.,"River scene in London, during a public celebration on the Thames."
58、INT. QUEEN'S PRIVATE QUARTERS - DAY,doc_57_chunk_1,Elizabeth I has decided to appoint Sir Walter Raleigh as Captain of her personal guard.,Elizabeth appoints Sir Walter Raleigh as Captain of her personal guard.
"6、INT. PRIVY CHAMBER, WHITEHALL PALACE - DAY",doc_5_chunk_0,Elizabeth I is preparing to leave the state business room.,"State business room, ministers attempting to persuade her of the situation's seriousness."
"75、INT. QUEEN'S PRIVATE QUARTERS, WHITEHALL PALACE - DAY",doc_74_chunk_5,Elizabeth commands Walsingham to leave Bess and Raleigh alone.,"Walsingham enters and stands by Elizabeth's side, then she gives the command."
"75、INT. QUEEN'S PRIVATE QUARTERS, WHITEHALL PALACE - DAY",doc_74_chunk_0,Elizabeth I is watching the dance instruction for La Volta.,Dance instruction for La Volta
