doc_title,chunk_id,fact,scene_context
101、INT. BANK - LATE AFTERNOON - APPROX. 5 PM - MAIN BANK AREA,doc_100_chunk_6,Moretti is the caller on the phone to Sonny.,"Bank interior, Sonny practicing rifle"
13、INT. BANK - DAY,doc_12_chunk_4,Moretti signs for a radio.,"Bank, during radio distribution"
120、INT. BARBER SHOP - NIGHT,doc_119_chunk_0,Moretti is positioned such that Sonny could not have seen him.,"Inside the door, looking across the street"
13、INT. BANK - DAY,doc_12_chunk_19,Moretti acts to reassure Sonny.,in the street
103、EXT. BANK,doc_102_chunk_2,Moretti and the police pick up Leon and rush him toward the barbershop.,"Leon faints, and Moretti and police rush him to the barbershop."
103、EXT. BANK,doc_102_chunk_0,Moretti is told by the cop driver that Leon says they got married in a church.,"Sidewalk, cop driver reports Leon's marriage statement to Moretti"
13、INT. BANK - DAY,doc_12_chunk_18,Moretti is unarmed.,"Moretti and Sonny in a tense standoff, Moretti removes jacket to show he is unarmed"
31、EXT. SIDEWALK NEAR BANK - DAY,doc_30_chunk_3,Moretti is fond of the Commissioner.,"Inside a limo, during a moment of comfortable chuckles."
27、INT. BANK,doc_26_chunk_6,Moretti orders six pizzas.,"Outside the bank, during the negotiation with Sonny."
36、INT. BARBERSHOP,doc_35_chunk_0,Moretti is informed by a cop that Leon wants to talk to him.,Revival attempt for Leon
32、INT. BANK - LATE AFTERNOON - APPROX. 5 PM - MAIN BANK AREA,doc_31_chunk_6,Moretti called Sonny.,Bank interior: Mulvaney identifies Moretti as the caller.
11、EXT. BANK - DAY,doc_10_chunk_1,Moretti is an old-line cop,
11、EXT. BANK - DAY,doc_10_chunk_1,Moretti is more relaxed than the younger men and the cold professionals of the FBI,
13、INT. BANK - DAY,doc_12_chunk_16,Moretti orders the cops to remove Howard from the scene.,"Near barber shop, Howard being taken toward barber shop"
42、INT. BANK - NIGHT (APPROX. 8 P.M.),doc_41_chunk_1,Moretti is speaking via bull-horn outside the bank.,"Bank interior during blackout, after Sonny's phone call attempt fails"
13、INT. BANK - DAY,doc_12_chunk_2,Moretti receives a portable two-way radio from a police officer.,
51、INT. BARBER SHOP - NIGHT,doc_50_chunk_0,Moretti is positioned such that Sonny could not have seen him.,Inside a door at a jammed location
56、INT. BANK,doc_55_chunk_0,Moretti told Sonny that Leon was drugged up.,Phone call with Leon
16、EXT. BANK - DAY,doc_15_chunk_1,Moretti orders the media to leave.,"Outside the bank, during the standoff"
16、EXT. BANK - DAY,doc_15_chunk_1,Moretti orders the air conditioning to be turned off inside the bank.,"Outside the bank, during the standoff"
82、INT. BANK - DAY,doc_81_chunk_18,Moretti is unarmed.,Moretti and Sonny in a tense standoff
82、INT. BANK - DAY,doc_81_chunk_16,Moretti orders the cops to get Howard out.,"Street near barber shop, with TV cameramen and helicopter, Howard being taken to barber shop"
31、EXT. SIDEWALK NEAR BANK - DAY,doc_30_chunk_0,Moretti is a top cop.,Barrier scene with limousine and officials
106、INT. BANK,doc_105_chunk_0,Moretti ends the phone call with Sonny.,Phone call with Sonny
77、INT. BANK - DAY,doc_76_chunk_46,Moretti speaks to Sonny over the telephone.,"Sonny on phone, hearing Moretti's voice."
96、INT. BANK,doc_95_chunk_6,Moretti orders six pizzas.,"Exterior of the bank, Sonny's food demands"
100、EXT. SIDEWALK NEAR BANK - DAY,doc_99_chunk_3,Moretti and the Commissioner share a lifelong relationship of fondness and shared experience.,"Inside a limo, during a moment of comfortable chuckles."
98、EXT. BANK DOOR - DAY,doc_97_chunk_0,Moretti nods.,Delivery scene with cops guarding the delivery boy
81、INT. BARBER SHOP - DAY,doc_80_chunk_1,Moretti has cleared the crowd back.,tactical command post location
81、INT. BARBER SHOP - DAY,doc_80_chunk_1,Moretti can see the bank.,tactical command post location
81、INT. BARBER SHOP - DAY,doc_80_chunk_1,Moretti can see some distance inside the bank.,tactical command post location
