doc_title,chunk_id,description,scene_context
110、INT. JOHN'S BEDROOM -- MORNING,doc_109_chunk_0,John pulls himself out of bed,
125、INT. BRENNAN HOUSE - KITCHEN,doc_124_chunk_0,John's heart almost stops.,
105、EXT. UPTOWN LOUNGE - 5TH AVENUE -- NIGHT,doc_104_chunk_0,John parks and steps out of his car.,
120、INT. LUKE'S ROOM -- NIGHT,doc_119_chunk_0,"John sees Luke sleeping, surrounded by his animals.",
114、INT. GRACE AND GEORGE'S HOUSE -- DAY,doc_113_chunk_0,John's face is seen by Grace when she opens the door.,
123、INT. BRENNAN HOUSE - KITCHEN,doc_122_chunk_0,John pulls cash and an envelope from his jacket pocket.,
109、INT. JOHN'S BEDROOM -- NIGHT,doc_108_chunk_0,"John deducts $2,000 from the MONEY column.",
13、INT. BRENNAN HOUSE - KITCHEN,doc_12_chunk_0,John rises to answer the door.,
112、INT. JOHN'S BEDROOM -- CONTINUOUS,doc_111_chunk_0,"John tacks two large dark blue sheets up over the wall, covering his plan.",
129、INT. BRENNAN'S GARAGE -- NIGHT,doc_128_chunk_0,"John files down a key, held in the jaws of a vice.",
128、INT. JOHN'S BEDROOM -- NIGHT,doc_127_chunk_0,"John watches a video on YouTube: ""How to unlock any door.""",
102、EXT. HILL DISTRICT -- NIGHT,doc_101_chunk_0,"John drives, taking note of the corners where young men hang out, selling drugs or contraband.",
116、EXT. GRACE & GEORGE'S - INSIDE THE PRIUS -- DAY,doc_115_chunk_0,John gets in and checks his mirror.,
116、EXT. GRACE & GEORGE'S - INSIDE THE PRIUS -- DAY,doc_115_chunk_0,John pulls away.,
101、INT. GRACE AND GEORGE'S HOUSE -- NIGHT,doc_100_chunk_0,"John pulls off Luke's coat, kisses him on the head and looks up at George.","Foyer, as Luke, John, and George are preparing to part ways."
115、INT. GRACE AND GEORGE'S KITCHEN -- DAY,doc_114_chunk_1,John stands and opens the back door.,
115、INT. GRACE AND GEORGE'S KITCHEN -- DAY,doc_114_chunk_1,John turns away without responding to the accusation.,
130、INT. BRENNAN HOUSE - BACK DOOR -- NIGHT,doc_129_chunk_0,"John inserts the bump key into the door lock, bumps it with the butt of a screwdriver. The key won't turn.",
115、INT. GRACE AND GEORGE'S KITCHEN -- DAY,doc_114_chunk_2,John turns and sees GEORGE standing in the open doorway.,
115、INT. GRACE AND GEORGE'S KITCHEN -- DAY,doc_114_chunk_2,John feels like a heel.,
124、INT. BRENNAN HOUSE - FOYER -- NIGHT,doc_123_chunk_0,John stares back.,
