doc_title,chunk_id,fact,scene_context
75、INT. TREADSTONE RESEARCH DESK -- DAY,doc_74_chunk_2,Marie is present in the alleyway scene depicted on the monitor.,Conklin and Research Tech viewing monitor image of alleyway
36、INT. U.S. CONSULATE -- VISA ROOM -- DAY,doc_35_chunk_0,Marie is in the midst of her madness.,Scanning the room
144、EXT. QUAI -- DAY,doc_143_chunk_9,Marie has a two-second head start.,"Platform chase, after the Professor turns his bike around."
144、EXT. QUAI -- DAY,doc_143_chunk_1,Marie is present with Bourne.,Car chase across river with police cars and road block ahead.
82、INT. THE LITTLE RED CAR -- DAY,doc_81_chunk_4,Marie has never smiled in the film prior to this scene.,
129、EXT. HOTEL DE LA PAIX -- COURTYARD -- DAY,doc_128_chunk_0,Marie is present in the courtyard.,Hotel courtyard
85、INT. PARIS APARTMENT -- DAY,doc_84_chunk_19,"Marie is positioned under the frosted window, below the sill.",Bourne instructs Marie to crawl under the window.
85、INT. PARIS APARTMENT -- DAY,doc_84_chunk_21,Marie is on the floor during the window shattering above her.,Apartment during gunfire attack
97、INT. CDG AIRPORT -- NIGHT,doc_96_chunk_2,Marie is in the hotel,Hotel
142、INT. MARIE'S CAR,doc_141_chunk_0,Marie sees the Professor gaining on them.,Car chase on the road
142、INT. MARIE'S CAR,doc_141_chunk_0,Marie has the shotgun.,Car chase on the road
108、INT. PARIS MORGUE FRONT DESK -- NIGHT,doc_107_chunk_6,Marie is removed from the morgue room.,morgue room
139、EXT. BELLEVILLE -- STREET -- DAY,doc_138_chunk_0,The car they are at is Marie's.,At Marie's car
96、INT. THE HOTEL ROOM -- NIGHT,doc_95_chunk_0,Marie is holding out her passport.,"Small room, Bourne burning his passport, Marie holding out her passport."
