doc_title,chunk_id,fact,scene_context
152、INT. HOLIDAY HOTEL SUITE -- EVENING,doc_151_chunk_0,Daniel shoots off the lock of the adjoining door.,"Suite, Daniel shoots lock off adjoining door"
159、INT. UNDER GROUND PARKING LOT -- EVENING,doc_158_chunk_2,Daniel throws an extra gun to Marcel.,Impala car shootout
104、INT. HALLWAY -- BARCLAY HOTEL -- MORNING,doc_103_chunk_2,Daniel enters the location.,"Black guy steps aside, Daniel and Zero enter."
163、INT. COTTAGE -- EVENING,doc_162_chunk_0,Daniel promises to take Zero dancing in Paris.,"Small room with cheap furniture, Daniel makes promise to Zero about dancing in Paris."
1、INT. DARK ROOM - NIGHT,doc_0_chunk_0,Daniel put a list for Julien to buy items from.,Pitch dark scene
169、INT. BONANNO'S LIVING ROOM -- MORNING,doc_168_chunk_3,Daniel refuses to disclose his place of stay to Bonanno.,"Bonanno asks Daniel where he is staying, and Daniel refuses to tell."
175、INT. TAXI -- MOVING -- DAY,doc_174_chunk_0,Daniel explicitly agrees to a proposal from Mr. Bonanno.,"Back of room, Daniel on phone with Mr. Bonanno"
173、EXT. GRANT PARK -- MORNING,doc_172_chunk_4,Daniel exchanges a bag with Lamar.,Behind the statue
17、EXT. O'HARE AIRPORT -- MORNING,doc_16_chunk_0,Daniel is inside a mini-van taxi.,Daniel and crew enter mini-van taxi.
171、EXT. COZY COURTS -- MORNING,doc_170_chunk_0,Daniel arrives at the same place.,"Street scene: After Sami departs in a taxi, Daniel arrives in another taxi."
200、INT. HOUSEBOAT -- AFTERNOON,doc_199_chunk_0,Daniel gives an instruction to Bastaldi.,Bastaldi answers his cell phone and hears Daniel's voice.
50、EXT. ZAMMITO'S HOUSE -- NIGHT,doc_49_chunk_0,Daniel removes the lock from the door.,
14、INT. CAFE -- MORNING,doc_13_chunk_4,Daniel speaks in English.,
22、INT. COFFEE SHOP -- AFTERNOON,doc_21_chunk_1,Daniel commits to ordering sprite for himself and the group.,Restaurant: Ordering drinks
28、INT. SOPHIE'S WAREHOUSE -- MOMENTS LATER -- AFTERNOON,doc_27_chunk_0,Daniel subtly nods to Marcel.,"Room: Raymond enters and sits embarrassed, Marcel angered."
148、INT. HOLIDAY HOTEL -- HALLWAY -- EVENING,doc_147_chunk_0,Daniel is on the other side of the door.,Agent Hadley opens the door and sees Daniel and others on the other side.
53、INT. ZAMMITO'S BEDROOM -- NIGHT,doc_52_chunk_1,Daniel agrees to the rule of not using real names while in the current location.,Group discussion about using fake names.
55、INT. ZAMMITO'S BEDROOM -- NIGHT,doc_54_chunk_1,Daniel is pulled aside by Sami.,"After Sami reacts to the plaque with Francis Zammito's name, he pulls Daniel aside."
166、EXT. COTTAGE -- MORNING,doc_165_chunk_0,Daniel decides to leave Sami with his friends and trusts him to do the right thing today.,"Outside, after Sami steps out, Daniel and Sami have a conversation."
185、EXT. PRIVATE AIRPORT -- AFTERNOON,doc_184_chunk_0,Daniel promises to destroy the other half of the tapes.,at the small plane
76、INT. PINTO -- MOVING -- MORNING,doc_75_chunk_1,"Daniel is in the Impala with Raymond, Sami, and Zero.","Street intersection, Impala arrives beside Hector and Raphael"
19、EXT. STREET -- MORNING,doc_18_chunk_1,Daniel sees two more antagonists approaching from the rear.,Sidewalk after taxi departs
81、INT. MOTEL ROOM -- LATER -- MORNING,doc_80_chunk_0,Daniel receives a gun from Zero.,
83、INT. MOTEL ROOM -- CONTINUOUS,doc_82_chunk_2,Daniel explicitly decides to leave the scene.,Confrontation with Agent Hadley after Raymond's prison comment.
84、EXT. BAY VIEW MOTEL -- MORNING,doc_83_chunk_2,Daniel issues an order requiring the group to be on the street within five minutes.,
90、INT. HOLIDAY HOTEL SUITE -- EVENING,doc_89_chunk_3,Daniel speaks in French.,
10、INT. BASTALDI'S OFFICE -- DAY,doc_9_chunk_3,Daniel receives several large stacks of money from Bastaldi.,"the office, during the sale of the painting"
62、INT. SOPHIE'S WAREHOUSE -- NIGHT,doc_61_chunk_2,Daniel explicitly orders everyone to get some sleep.,
62、INT. SOPHIE'S WAREHOUSE -- NIGHT,doc_61_chunk_2,Daniel explicitly states that they are leaving in the morning.,
7、INT. PEUGEOT -- CONTINUOUS,doc_6_chunk_0,Daniel sees the old man running with a shotgun.,"Car scene: Daniel, Julien, and Raymond in the car."
81、INT. MOTEL ROOM -- LATER -- MORNING,doc_80_chunk_3,Daniel gives the go-ahead to Zero.,Room scene: Daniel nods to authorize Zero to aim his gun at Hadley.
95、INT. LAMAR'S APARTMENT -- SAME TIME,doc_94_chunk_0,"The meeting is scheduled for 10 AM tomorrow at Room 211, Barclay Hotel on River Street.",
96、INT. HOLIDAY HOTEL SUITE -- EVENING,doc_95_chunk_0,Daniel instructs Sami to lift a wallet from someone who looks like one of them.,Group discussion: Daniel gives instruction to Sami.
