doc_title,chunk_id,description,scene_context
105、INT. BARCLAY HOTEL ROOM -- MORNING,doc_104_chunk_1,"Daniel slowly grabs his gun and places it on the floor, then kicks it under the bed.",
105、INT. BARCLAY HOTEL ROOM -- MORNING,doc_104_chunk_2,Daniel glances over at Zero with a look.,The black guy is searching under the bed
105、INT. BARCLAY HOTEL ROOM -- MORNING,doc_104_chunk_4,Daniel bolts to his left.,"Confrontation, Ellwood confused"
105、INT. BARCLAY HOTEL ROOM -- MORNING,doc_104_chunk_0,Daniel looks over the merchandise.,Room with open suitcases displaying weapons
105、INT. BARCLAY HOTEL ROOM -- MORNING,doc_104_chunk_0,Daniel starts counting out the money.,Room with open suitcases displaying weapons
14、INT. CAFE -- MORNING,doc_13_chunk_0,Daniel sits with Julien.,"Bar, Raymond on pay phone"
163、INT. COTTAGE -- EVENING,doc_162_chunk_0,Daniel uses his belt as tourniquet to slow the bleeding.,Small room with cheap furniture and kitchenette; Zero on bed.
15、EXT. CAFE -- DAY,doc_14_chunk_0,Daniel and the others step out carrying their suitcases.,
163、INT. COTTAGE -- EVENING,doc_162_chunk_4,Daniel uses a towel to pick up the tire wrench and walks over to the bed.,
163、INT. COTTAGE -- EVENING,doc_162_chunk_4,Daniel takes the bottle of Vodka and pours some over the wound.,
163、INT. COTTAGE -- EVENING,doc_162_chunk_4,"Daniel looks at Marcel, then releases the belt.",
159、INT. UNDER GROUND PARKING LOT -- EVENING,doc_158_chunk_2,Daniel runs forward with two guns firing at the wiseguys.,"Car chase: Impala backing up, Wiseguys shooting and moving in on Marcel and Zero"
159、INT. UNDER GROUND PARKING LOT -- EVENING,doc_158_chunk_2,As he nears Marcel he throws the extra gun to him.,"Car chase: Impala backing up, Wiseguys shooting and moving in on Marcel and Zero"
163、INT. COTTAGE -- EVENING,doc_162_chunk_2,Daniel walks over to Marcel who is standing over the gas range.,At gas range
138、INT. HOLIDAY HOTEL SUITE-- LATER -- DUSK,doc_137_chunk_0,"Daniel stares at the sliding glass door, staring out over the city.",Inside a room with a sliding glass door
138、INT. HOLIDAY HOTEL SUITE-- LATER -- DUSK,doc_137_chunk_0,He looks at them sadly.,Inside the room
137、INT. HOLIDAY HOTEL SUITE -- AFTERNOON,doc_136_chunk_0,Daniel writes some notes on a pad of paper.,"Room: Zero and Marcel checking guns, Sami nervous"
137、INT. HOLIDAY HOTEL SUITE -- AFTERNOON,doc_136_chunk_0,Daniel looks at the door expectantly.,Room: Raymond limping in through the door
137、INT. HOLIDAY HOTEL SUITE -- AFTERNOON,doc_136_chunk_0,He knows the answer before he asks the question.,Room: Raymond limping in through the door
104、INT. HALLWAY -- BARCLAY HOTEL -- MORNING,doc_103_chunk_2,Daniel and Zero enter.,
169、INT. BONANNO'S LIVING ROOM -- MORNING,doc_168_chunk_3,Daniel grins. He isn't going to tell him.,
14、INT. CAFE -- MORNING,doc_13_chunk_4,DANIEL In English.,
150、INT. HOLIDAY HOTEL -- HALLWAY -- EVENING,doc_149_chunk_0,"Daniel, Raymond, Marcel and Zero step into the hall.","Hall, stepping into the hall"
14、INT. CAFE -- MORNING,doc_13_chunk_2,Daniel leads him over,Zero enters and Daniel leads him to Sami
159、INT. UNDER GROUND PARKING LOT -- EVENING,doc_158_chunk_1,"Daniel and Marcel run towards Zero, firing their guns as fast as they can pull the trigger.",
160、INT. IMPALA -- MOVING -- EVENING,doc_159_chunk_0,Daniel attends to the wound on Zero's leg.,Attending to Zero's leg wound
160、INT. IMPALA -- MOVING -- EVENING,doc_159_chunk_0,Daniel stares at him.,After the wound assessment
149、INT. HOLIDAY HOTEL SUITE - BATHROOM -- EVENING,doc_148_chunk_0,Daniel uses Hadley's handcuffs and handcuffs him to a pipe under the sink.,under the sink
104、INT. HALLWAY -- BARCLAY HOTEL -- MORNING,doc_103_chunk_1,Daniel pulls back his jacket to reveal the gun he took from Hadley in his waistband.,
104、INT. HALLWAY -- BARCLAY HOTEL -- MORNING,doc_103_chunk_1,Daniel looks past him to Ellwood.,
104、INT. HALLWAY -- BARCLAY HOTEL -- MORNING,doc_103_chunk_1,Daniel removes an envelope full of cash.,
17、EXT. O'HARE AIRPORT -- MORNING,doc_16_chunk_0,Daniel and the crew get into a mini-van taxi.,
169、INT. BONANNO'S LIVING ROOM -- MORNING,doc_168_chunk_2,Daniel turns off the tape.,Conversation with Bonanno about tape and recordings
169、INT. BONANNO'S LIVING ROOM -- MORNING,doc_168_chunk_2,Daniel nods.,Conversation with Bonanno about tape and recordings
106、EXT. BARCLAY HOTEL -- MORNING,doc_105_chunk_0,Daniel pushes Lamar out the door.,At the door
106、EXT. BARCLAY HOTEL -- MORNING,doc_105_chunk_0,"He stares at Lamar for a long moment, then hands him the envelope.",At the door
152、INT. HOLIDAY HOTEL SUITE -- EVENING,doc_151_chunk_0,Daniel gets an idea.,"Suite, crew aiming guns at Marcel"
152、INT. HOLIDAY HOTEL SUITE -- EVENING,doc_151_chunk_0,Daniel goes to the adjoining door on the other side of the suite.,"Suite, Zero holding off Wiseguys at doorway"
152、INT. HOLIDAY HOTEL SUITE -- EVENING,doc_151_chunk_0,He shoots off the lock.,Adjoining door in suite
172、INT. COTTAGE -- MORNING,doc_171_chunk_0,Daniel enters to find Zero and Raymond still sleeping.,"Room with Zero and Raymond sleeping, black canvas bag on table"
172、INT. COTTAGE -- MORNING,doc_171_chunk_0,He looks at the black canvas bag on the table.,"Room with Zero and Raymond sleeping, black canvas bag on table"
169、INT. BONANNO'S LIVING ROOM -- MORNING,doc_168_chunk_0,Daniel enters.,"Inside a room, Bonanno in armchair, Half Tooth Tony behind Daniel"
169、INT. BONANNO'S LIVING ROOM -- MORNING,doc_168_chunk_0,Daniel removes the cassette player and turns it on.,"Inside a room, Bonanno in armchair, Half Tooth Tony behind Daniel"
174、EXT. STREET CORNER -- MORNING,doc_173_chunk_0,Daniel arrives to find Sami and Lamar.,
174、EXT. STREET CORNER -- MORNING,doc_173_chunk_0,Daniel grins and pats him on the back.,
174、EXT. STREET CORNER -- MORNING,doc_173_chunk_0,Daniel takes out a roll of bills.,
166、EXT. COTTAGE -- MORNING,doc_165_chunk_0,Daniel is staring at him.,"Sami steps outside, Daniel is staring at him."
167、EXT. BONANNO'S HOUSE -- MORNING,doc_166_chunk_0,Daniel walks up to the front door and rings the bell.,"Front door, Daniel arrives to see Mr. Bonanno"
165、INT. COTTAGE -- MORNING,doc_164_chunk_2,grabs a few things off the table,At a table
165、INT. COTTAGE -- MORNING,doc_164_chunk_2,looks at Sami and motions for him to come outside,At a table
206、EXT. ACROSS THE RIVER -- CONTINUOUS,doc_205_chunk_0,"Daniel is now holding small, black device.",
206、EXT. ACROSS THE RIVER -- CONTINUOUS,doc_205_chunk_0,He puts his finger on a red button.,
206、EXT. ACROSS THE RIVER -- CONTINUOUS,doc_205_chunk_0,He presses the button.,
185、EXT. PRIVATE AIRPORT -- AFTERNOON,doc_184_chunk_0,Daniel walks over to him.,"Near a small plane, Bonanno and Half Tooth Tony are standing off to the side"
185、EXT. PRIVATE AIRPORT -- AFTERNOON,doc_184_chunk_0,Daniel hands him the cassette case with half the tapes.,"Near a small plane, during the tape handover"
19、EXT. STREET -- MORNING,doc_18_chunk_1,Daniel looks behind him and sees another two approaching from the rear.,"Sidewalk, black toughs approaching"
