doc_title,chunk_id,description,scene_context
127、EXT. ROAD TOWARD WHEELSY - MOMENTS LATER,doc_126_chunk_4,Bill nods.,
126、INT. POLICE STATION - NIGHT,doc_125_chunk_1,Bill hangs up.,
124、INT. FOREST - NIGHT,doc_123_chunk_2,Bill backs the car out from between the trees.,
115、EXT. FOREST NEAR STRUTEMYER'S - NIGHT,doc_114_chunk_0,"Bill, out of breath, runs out of the forest",
124、INT. FOREST - NIGHT,doc_123_chunk_0,"Bill's police car, cruising over the forest floor, directly toward him.",
126、INT. POLICE STATION - NIGHT,doc_125_chunk_3,Bill stares at Kylie like she's insane.,Scene: Inside a police car.
127、EXT. ROAD TOWARD WHEELSY - MOMENTS LATER,doc_126_chunk_3,Bill seems struck.,
127、EXT. ROAD TOWARD WHEELSY - MOMENTS LATER,doc_126_chunk_3,Bill says he is sorry.,
111、INT. OLD BARN - NIGHT,doc_110_chunk_3,Bill re-enters.,
111、INT. OLD BARN - NIGHT,doc_110_chunk_3,BILL No. I'll go.,
111、INT. OLD BARN - NIGHT,doc_110_chunk_1,"Bill steps outside the doorway, to see if he can get reception.",
111、INT. OLD BARN - NIGHT,doc_110_chunk_1,Bill trails off: Shelby?,
129、EXT. ROAD TOWARD WHEELSY - NIGHT,doc_128_chunk_7,Bill tries to scoot himself back and reach for the shotgun.,"Underneath the rock overhang, as Kylie watches and begins to crawl toward him."
130、INT. BUICK CENTURY - MOMENTS LATER,doc_129_chunk_0,Bill fumbles for the radio controls.,
116、EXT. STRUTEMYERS' RANCH - NIGHT,doc_115_chunk_3,"Bill turns to see the RANCHER with the cleft palate, now diseased, holding a shovel.",
116、EXT. STRUTEMYERS' RANCH - NIGHT,doc_115_chunk_3,"He swings it into Bill, knocking him down.",
129、EXT. ROAD TOWARD WHEELSY - NIGHT,doc_128_chunk_1,Bill and the others look around.,
129、EXT. ROAD TOWARD WHEELSY - NIGHT,doc_128_chunk_1,"Bill hears a LAPPING sound behind him. He turns, aiming the flashlight downward.",
133、INT. FLOWER STORE STORAGE AREA - MOMENTS LATER,doc_132_chunk_0,Bill closes and locks the door behind them.,
127、EXT. ROAD TOWARD WHEELSY - MOMENTS LATER,doc_126_chunk_0,"Bill, Starla, Kylie, and Trevor step slowly out of the car.",
127、EXT. ROAD TOWARD WHEELSY - MOMENTS LATER,doc_126_chunk_0,"Bill speaks into the radio again, as he gets his leather satchel of weaponry out of the trunk.",
126、INT. POLICE STATION - NIGHT,doc_125_chunk_8,BILL (to Kylie) So the way to stop this thing is to stop Grant?,
126、INT. POLICE STATION - NIGHT,doc_125_chunk_8,BILL Shit.,"The police car starts CHUGGING. The car slows, and comes to a stop."
132、INT. FLOWER STORE - NIGHT,doc_131_chunk_3,"Bill and Trevor limp up behind Starla, pulling her toward a door on the back wall.",
132、INT. FLOWER STORE - NIGHT,doc_131_chunk_0,Bill is seen seemingly unconscious beside Starla.,"After the crash in the store, amidst the destroyed Buick and SUV."
131、EXT. MAIN STREET - NIGHT,doc_130_chunk_0,Bill turns to see the SUV barreling straight towards them.,"Inside the Buick, after Kylie screams and before the collision."
119、EXT. STRUTEMYERS' RANCH - NIGHT,doc_118_chunk_1,"Bill is grossed-out by this, but he doesn't have much time.",
119、EXT. STRUTEMYERS' RANCH - NIGHT,doc_118_chunk_1,"He goes to reload his shotgun, when he remembers.",
119、EXT. STRUTEMYERS' RANCH - NIGHT,doc_118_chunk_1,He grabs the police radio.,
116、EXT. STRUTEMYERS' RANCH - NIGHT,doc_115_chunk_1,"Bill pauses briefly, then calls out to the Strutemyers.",
116、EXT. STRUTEMYERS' RANCH - NIGHT,doc_115_chunk_1,"Bill asks, 'What's -- ?'",
116、EXT. STRUTEMYERS' RANCH - NIGHT,doc_115_chunk_1,"Bill asks, 'What's going on here?'",
129、EXT. ROAD TOWARD WHEELSY - NIGHT,doc_128_chunk_2,"Bill is knocked violently to the gravel, dropping his shotgun and satchel.",
129、EXT. ROAD TOWARD WHEELSY - NIGHT,doc_128_chunk_2,The deer rears back and brings his hoofs down into Bill again. They CRACK Bill's head against the hard road.,
121、EXT. STRUTEMYERS' RANCH - NIGHT,doc_120_chunk_0,"Bill JAMS the car forward, knocking the sisters off the hood.",
121、EXT. STRUTEMYERS' RANCH - NIGHT,doc_120_chunk_0,Then he slams on the brakes.,
121、EXT. STRUTEMYERS' RANCH - NIGHT,doc_120_chunk_0,He looks back and sees the two little girls running toward the car again.,
129、EXT. ROAD TOWARD WHEELSY - NIGHT,doc_128_chunk_0,Bill takes his flashlight off his belt and aims it in front of him.,"Outside a parked Buick Century on a dark road, the group investigates the unattended vehicle."
129、EXT. ROAD TOWARD WHEELSY - NIGHT,doc_128_chunk_0,Bill aims his flashlight into the Buick.,"Outside a parked Buick Century on a dark road, the group investigates the unattended vehicle."
129、EXT. ROAD TOWARD WHEELSY - NIGHT,doc_128_chunk_11,"Bill pulls the trigger, destroying her.",
129、EXT. ROAD TOWARD WHEELSY - NIGHT,doc_128_chunk_11,"He stands, looking around for the deer with Trevor.",
129、EXT. ROAD TOWARD WHEELSY - NIGHT,doc_128_chunk_11,"Bill SHOOTS once, missing it, and again, hitting it straight on.",
123、EXT. STRUTEMYERS' RANCH - NIGHT,doc_122_chunk_0,"Bill just lets his foot off the gas, and sits there, letting the ranchers leap onto the car.",
123、EXT. STRUTEMYERS' RANCH - NIGHT,doc_122_chunk_0,"Bill slams down the gas again, and the car zooms forward.",
123、EXT. STRUTEMYERS' RANCH - NIGHT,doc_122_chunk_0,Bill rushes toward the trees of the forest.,
111、INT. OLD BARN - NIGHT,doc_110_chunk_4,"As Bill starts to leave, Starla grabs him.",
111、INT. OLD BARN - NIGHT,doc_110_chunk_4,Bill nods.,
111、INT. OLD BARN - NIGHT,doc_110_chunk_4,Makes a feeble attempt at a smile.,
111、INT. OLD BARN - NIGHT,doc_110_chunk_4,He jogs off into the forest.,
129、EXT. ROAD TOWARD WHEELSY - NIGHT,doc_128_chunk_10,Bill flips the shotgun forward into his hands.,
129、EXT. ROAD TOWARD WHEELSY - NIGHT,doc_128_chunk_10,He stuffs the muzzle into the tumorous doe biting into his leg.,
129、EXT. ROAD TOWARD WHEELSY - NIGHT,doc_128_chunk_10,Bill glances down and sees the telephone wire wrapped around her ankle.,
135、INT. FLOWER STORE STORAGE AREA - NIGHT,doc_134_chunk_0,Bill grabs hammers and nails off a hardware bench.,Storeroom: Bill and others are preparing to block the doors.
129、EXT. ROAD TOWARD WHEELSY - NIGHT,doc_128_chunk_9,Bill reaches again for the barrel of his rifle.,
