doc_title,chunk_id,fact,scene_context
133、日.内.县衙地下室,doc_132_chunk_0,黄四郎的替身不见了。,房间内
180、日.外.黄家克楼外平地,doc_179_chunk_0,黄四郎的神情已经镇定下来。,张牧之点火后，两人对坐抽烟时
173、日.外.黄家楼顶,doc_172_chunk_0,黄四郎在望远镜中确认蔡身就是自己。,场景162：望远镜前。
179、日.外.黄家克楼外,doc_178_chunk_2,黄四郎处于失魂落魄的状态。,场景1606
159、日.外.黄家楼顶,doc_158_chunk_0,黄四郎被安置在椅子上。,场景154
30、日.外.黄家楼顶,doc_29_chunk_0,黄四郎处于开心状态。,望远镜前，替身出现后
43、夜.内.商家二厅,doc_42_chunk_0,黄四郎制止了胡干开口责骂。,屋内，胡万胡千在场
69、夜.内.县衙大堂,doc_68_chunk_0,院子里的尸体不见了。,院子
57、夜.内.黄家大世,doc_56_chunk_0,黄四郎消失在黑暗之中。,
72、夜.内.县衙大党,doc_71_chunk_1,黄四郎杀死了老汤夫人。,饭桌旁，老汤提及夫人被黄四郎杀死
55、夜.内.黄家大党,doc_54_chunk_5,黄四郎由愤怒状态转为微笑状态。,
70、日.外.忽城城墙,doc_69_chunk_2,黄四郎被三简指认。,场景70
70、日.外.忽城城墙,doc_69_chunk_2,黄四郎被麻菲装进麻袋。,场景70
70、日.外.忽城城墙,doc_69_chunk_1,黄四郎被要求站出来。,城墙之上，九简的队伍喊话。
178、日.外.和碑城小广场,doc_177_chunk_0,黄四郎被抓住了。,场景164：台上，老七飞奔报告。
70、日.外.忽城城墙,doc_69_chunk_6,黄四郎命令立即撕票。,沟下，老汤求饶时
70、日.外.忽城城墙,doc_69_chunk_6,黄四郎突然现身。,众人疑惑间
75、夜.外.艳阳楼前,doc_74_chunk_4,黄四郎命令胡干扮成麻匪。,场景77：黄家二厅
85、夜.外.鹅城街道,doc_84_chunk_1,黄四郎在县衙内出现。,场景86：夜晚，县衙大厅
85、夜.外.鹅城街道,doc_84_chunk_1,黄四郎坐在老汤对面。,场景86：夜晚，县衙大厅
82、日.内.艳阳楼,doc_81_chunk_4,黄四郎决定留着某人是为了弄钱。,
41、夜.内.黄家二厅,doc_40_chunk_0,黄四郎看见孙守义不回答。,孙守义和武举人跪在黄四郎面前，黄四郎被胡千掏耳朵时。
32、日.外.黄家楼项,doc_31_chunk_0,黄四郎出腿击中替身面门。,场景20
32、日.外.黄家楼项,doc_31_chunk_0,黄四郎从替身嘴里拔出一颗断直。,场景20
86、夜.内.县衙大党,doc_85_chunk_0,黄四郎没有勉强老汤。,
90、夜.外.故城街道,doc_89_chunk_3,黄四郎承诺三天后给县长一个惊喜。,
82、日.内.艳阳楼,doc_81_chunk_1,黄四郎一票人突现在帘后。,
96、日.内.县衙大党,doc_95_chunk_4,黄四郎大怒。,张牧之说话后
