id,scene,question,answer,evidence,qa_type
1,3场，小上海内外，黄昏,山本先生反复说了什么？,带不回去的，带不回去的……,"山本先生一直说：""带不回去的，带不回去的……""",dialogue/beliefs
2,14场，小上海酒家内外，日,"在[14场，小上海酒家内外，日]中, 二嫂的情绪状态如何？",伏泣不止，情绪悲伤,二嫂伏泣不止，三嫂也陪着,character states
3,2场，小上海内，同前场,"在[2场，小上海内，同前场]中, 母亲当时的情绪状态如何？",发呆并暗自流泪,母亲正坐在灶前发呆，暗暗抹泪,character states
4,58场，妾宅，晨,大哥落地时的状态如何？,一阵痛苦，几乎站不起来,赤膊赤脚的大哥落地时，一阵痛苦，几乎站不起来,detailed description
5,19场，火车内外，日,"在[19场，火车内外，日]中, 三嫂在火车上有什么行为？",不自觉地抚摸她的结婚戒指,三嫂坐他隔壁，也有自己的心事吧，不自觉地抚摸她的结婚戒指,character states
6,14场，小上海酒家内外，日,"在[14场，小上海酒家内外，日]中, 兵士的健康状况如何？",患有疟疾，身体虚弱,我麻老利亚（疟症）当厉害,character states
7,17场，山坡，黄昏,"在[17场，山坡，黄昏]中, 老人在听到静子呼唤时的反应如何？",颤抖的背影，茫然转身,老人的背影……我们看到他颤抖的背影。老人茫然地缓缓转过来,character states
8,72场，山坡，日,宽美为何给焕清一本书？,因担心他病中无聊,怕你病中无聊，给你带来一本书,causal/relational queries
9,48场，港边，接前场,大哥如何处理油纸包中的物品？,举刀划开油纸包后尝了尝并吐掉,举刀划开油纸包，用手沾了点，摸摸，放进嘴里尝了一下，用力吐掉,detailed description
10,20场，高雄某学校，接前场,"在[20场，高雄某学校，接前场]中, 三嫂的情绪状态如何？",情绪激动，试图压抑哭泣,三嫂用手帕蒙住差点爆出的哭泣,character states
11,7场，妾宅，晨,妾兄建议如何处理三船ALUMI和橡胶？,趁现在乱糟糟卖到香港，否则会被国府接收。,妾兄积极地怂恿焕雄，叫焕雄出面说动看守的日本海军，「三船ALUMI（铝块）和橡胶驶去香港卖，你看能卖多少对？对呒？趁现在乱糟糟……不卖……到最后还不是留给国府接收？」,dialogue/beliefs
12,15场，小广场，同前场,"在[15场，小广场，同前场]中, 阿坤在枪声后做了什么？",机警地护住妹妹,阿坤机警地护住妹妹,character states
13,60场，台北某官员日式住宅，日,柯桑的弟弟为何被检举？,因他在上海替日本人做地下工作并与黑社会交凑,检举的内容真实在，尤其是你小弟在上海怎样替日本人做地下工作人员，怎样跟上海黑社会交凑，拢有证有据,causal/relational queries
14,17场，山坡，黄昏,"在[17场，山坡，黄昏]中, 宽荣如何接近老人？",缓缓移动并飞身抱住他,宽荣缓缓朝老人那儿移动。宽荣趁机飞身过去，抱住他，滚在地上,character states
15,18场，静子宅，夜,"在[18场，静子宅，夜]中, 静子在谈话中表现出什么情绪？",悲伤和无奈,静子（看着父亲的脸，轻轻地抚着父亲的手）：多桑一定最误会着我吧……（幽幽地说着）前几天，收音机说日侨即将分批遣反……（硬咽着转过身，朝焕清和宽荣这边绽开勉强的笑）,character states
16,9场，海滨火车站，同前场,焕清递纸条时有何异常动作？,他含着笔套匆忙写纸条,焕清远远跑过来，慌慌地掏笔，把套子含在嘴里，又掏纸写了纸条递给宽美,detailed description
17,13场，基隆码头，日,为何人群对惊喜的呼喊没有反应？,因为人们处于呆滞状态，如林家一家人。,其他人却一点都没惊动，兀自呆滞地看着，林家一家人正是如此。,causal/relational queries
18,65场，小上海酒家外，日,舞狮的男子如何应对鞭炮？,迎向它，毫无惧色。,舞狮的男子及狮头迎向它，毫无惧色。,detailed description
19,51场，妓院外街道，晨同前场,大哥对妾兄做了什么？,脱下衣服扔给他并指向三哥,大哥脱下衣服，扔给妾兄，指地上的三哥,detailed description
20,68场，火车内外，日,宽荣为什么阻止焕清拍照？,有人跳车窜逃，可能有危险。,焕清举起相机欲拍，宽荣阻止他，做个手势，说他下去看看。,causal/relational queries
21,20场，高雄某学校，接前场,"在[20场，高雄某学校，接前场]中, 被绑伤兵的身体状态如何？",又黄又瘦，睡得很沉，脸上冒汗,墙角独立的一个床上，绑着一个一脸乱须的人，他既黄又瘦，睡得很沉，脸上冒着豆大的汗珠,character states
22,9场，海滨火车站，同前场 | 12场，金瓜石照相馆，黄昏,在焕清准备饭桌时，宽美试图帮忙却为何停下动作？,宽美停下动作是因为宽荣告诉她，让焕清自己忙反而会更自在。,宽荣低声告诉宽美，让焕清忙活能让他感到自在，宽美因此退到一旁。,character states
23,23场，台金医院，日,在三哥被击昏后，大哥为何会眼眶发红并颤抖着点烟？,大哥因为看到三哥嘴角的青紫和血迹感到痛苦，又因不得不亲手击昏发疯的弟弟而内心挣扎，情绪压抑导致他颤抖点烟并低声咒骂。,大哥擦三哥嘴角血迹时眼眶发红，之后在走廊颤抖点烟并低声骂人，表现出内心的悲痛与压抑。,character states
24,8场，金瓜石照相馆内外，日 | 20场，高雄某学校，接前场,焕清为什么在见到护士时要出示信件？,为了向护士确认亲人的下落。,焕清从口袋里掏出一封信递给护士，护士看过后对他们点头并说‘你们来啦’，表明信件用于身份或目的的确认。,causal/relational queries
25,39场，矿工宿舍内外，清晨,在金泉多次逼问银票下落的过程中，红猴表现出怎样的心理和生理状态？,红猴在逼问过程中表现出恐惧和抗拒的心理状态，他始终摇头不答；生理上经历了被按入水中、剧烈挣扎、力气逐渐减弱，最终被拉出水面时浑身湿透并发出凄厉惨叫。,红猴被麻袋罩头、按入水中挣扎，直到力气变弱，被拉出水面后惨叫。,character states
26,16场，台金宿舍，日,焕清在临时病房见到受伤战友时，表现出怎样的情绪状态？,焕清表现出抑制不住的激动情绪。,焕清转身看见熟悉的战友后，脸上露出抑制不住的激动，并快步走过去与他们握手、拍肩。,character states
27,32场，酒家连烟寮，接前场 | 36场，台金医院，上午 | 40场，矿工宿舍内外，黄昏 | 42场，台金医院，接前场,三哥在得知红猴去世后，通过什么具体行动表现出他对红猴母亲的愧疚与关心？,三哥将自己身上所有的钱都拿出来，请宽美代为转交给红猴的母亲，并请求她帮忙置办祭品，还让妾兄捐出部分钱款，一同交给宽美处理后事。,三哥倒出钱袋里所有钱交给宽美，请她转交红猴母亲并置办祭品，并让妾兄捐钱，自己也鞠躬拜托宽美办理。,character states
28,39场，矿工宿舍内外，清晨 | 42场，台金医院，接前场,在被金泉逼问银票下落的过程中，红猴表现出哪些身体和情绪状态？,红猴在被逼问时身体剧烈挣扎，随后力气渐弱，头部被拽出水面后浑身湿透并发出凄厉的叫声，表现出极度痛苦和恐惧的情绪状态。,红猴被按入水中后剧烈挣扎，直到力气渐弱；被拉出水面后浑身湿透，发出凄厉的惨叫。,character states
29,39场，矿工宿舍内外，清晨 | 42场，台金医院，接前场,在被金泉多次按入水缸逼问银票下落之后，红猴最终处于什么状态？,红猴最终失去生命，被邻居送往医院时已无血压，遗体被安置在太平间。,宽美告知三哥红猴被送来时已经没有血压，人现在放在太平间。,character states
30,20场，高雄某学校，接前场 | 23场，台金医院，日,三嫂在见到被绑的亲人时表现出怎样的情绪状态，以及她对救护人员的行为有何反应？,三嫂在见到被绑的亲人时情绪崩溃，用手帕捂住嘴几乎哭出声，并哽咽地质问护士为何要将亲人捆绑。,三嫂一见被绑的亲人立刻用手帕捂住嘴，几乎哭出声，并向护士哽咽质问为何这样对待他。,character states
31,38场，田寮港妓区赌场，黄昏入夜,在与洛咕仔密谈时，三哥的神情状态如何？,三哥神情恍惚，目光斜斜地望向一旁。,三哥吸食鸦片后神情恍惚，目光斜视，与洛咕仔低声交谈。,character states
32,44场，小上海酒家内外，黄昏入夜,妾兄在与阿公对话时，对厨房中新出现的女佣表现出怎样的态度？,妾兄表现出好奇和探究的态度，他注意到该女佣陌生，因而向阿公询问她的来历。,妾兄吃饭时见到陌生女佣，随即向阿公发问，表示自己从未见过她。,character states
33,32场，酒家连烟寮，接前场 | 33场，小酒家内外，接前场 | 36场，台金医院，上午,三哥在被三嫂责怪后，表现出怎样的情绪状态？,三哥表现出不悦的情绪状态。,三哥听了三嫂的话后，脸上露出不悦的神情。,character states
34,33场，小酒家内外，接前场 | 36场，台金医院，上午 | 23场，台金医院，日,三嫂在面对丈夫夜未归的责问时表现出怎样的心理状态？,三嫂表现出沉默和回避的心理状态，她没有回应护士和妾兄的言语，只是低头收拾包袱并决定离开，显示出她内心的压抑与疏离。,三嫂在护士责问和妾兄打圆场时低头不语，未作回应，仅草草收拾包袱表示要回基隆照顾孩子，随即起身离开。,character states
35,36场，台金医院，上午 | 19场，火车内外，日 | 20场，高雄某学校，接前场,焕清在火车上为何虽然拿着书却未阅读，他的心理状态如何体现？,焕清在火车上心不在焉，内心充满忧虑和不安，无法集中注意力阅读，反映出他对当前处境和三嫂异常行为的深切担忧。,焕清目光停在窗外一言不发，膝上书页虽翻开却未阅读，表现出他精神游离、沉默沉重的心理状态。,character states
36,40场，矿工宿舍内外，黄昏 | 42场，台金医院，接前场,三哥为何在得知红猴已经去世后仍坚持将钱交给宽美？,因为三哥希望宽美能在警察允许下葬后，将这些钱转交给红猴的母亲并用于置办祭品。,三哥托付宽美在警察允许下葬时把钱交给红猴母亲，并帮忙置办祭品。,causal/relational queries
