doc_title,chunk_id,text,scene_context
16、INT. FOREIGN OFFICE BUILDING. FOYER - DAY,doc_15_chunk_0,Michael.,
119、INT. UN - DAY,doc_118_chunk_5,I'm not going quietly.,
119、INT. UN - DAY,doc_118_chunk_1,"No. I'm going to resign, Malcolm. In a hour. You can't stop me now.",
105、INT. UN MEDITATION ROOM - DAY,doc_104_chunk_1,Just getting my mints.,Simon enters to retrieve his mints; no other characters are directly addressed in the line.
11、INT. DFID SIMON'S OFFICE. DAY.,doc_10_chunk_8,"But I was going to keep to the line: ""Idon't actually think war is unforeseeable.""",
20、INT. FOREIGN OFFICE LOBBY - DAY,doc_19_chunk_0,What's that all about? It looks important.,
11、INT. DFID SIMON'S OFFICE. DAY.,doc_10_chunk_0,"Come on, Malcolm, he asked me for a personal opinion.",Simon's office: Simon speaks to Malcolm about being asked for a personal opinion.
105、INT. UN MEDITATION ROOM - DAY,doc_104_chunk_4,You've been working for him?,"Page CON TINUE D: Simon confronts Malcolm about his work, asking a direct question while Malcolm explains his complicated situation."
101、INT. KAREN CLARK'S UN OFFICE - DAY,doc_100_chunk_4,Like a suicide bomber?,"Scene: In a meeting or discussion, Simon speaks to General Miller and possibly others, questioning the comparison of their potential resignation to a suicide bomber."
101、INT. KAREN CLARK'S UN OFFICE - DAY,doc_100_chunk_3,"No. No it's bloody not. I'm - me. You're not me. I decide about all the main things about me, okay? Not you. Me.",
15、EXT. FOREIGN OFFICE. DAY,doc_14_chunk_0,"I think I can work a room, okay? I'm not a room virgin.",Scene: In a car driving along Whitehall; Simon is speaking to Toby and Judy about handling a meeting or social situation.
11、INT. DFID SIMON'S OFFICE. DAY.,doc_10_chunk_3,"Hey Toby. Glad you could join us. Bit of an odd morning, but 'Welcome to the madhouse!' I apologise for Malcolm.",Scene or location not specified: Simon greets Toby and apologizes for Malcolm's behavior.
11、INT. DFID SIMON'S OFFICE. DAY.,doc_10_chunk_1,I would have blacked up. It was the radio and no-one would have known.,
11、INT. DFID SIMON'S OFFICE. DAY.,doc_10_chunk_1,But war is -- basically unforeseeable isn't it?,
14、INT. DFID - DAY / INT. SIMON'S OFFICE - DAY,doc_13_chunk_2,"Toby, hi. Sorry about earlier -- Malcolm. He's a bit of an...alpha male, isn't he?","Scene or location not specified: Simon speaks to Toby about Malcolm, likely in a professional setting."
11、INT. DFID SIMON'S OFFICE. DAY.,doc_10_chunk_9,Is it...I don't know? Foreseeable? No.,
11、INT. DFID SIMON'S OFFICE. DAY.,doc_10_chunk_9,I'm a cabinet minister. I didn't get here by screwing up every media appearance I never had.,
103、INT. UN MEDITATION ROOM - DAY,doc_102_chunk_0,I'm thinking of becoming a suicide bomber.,Meditation Room: Simon speaks to Judy about his thoughts on making a drastic statement.
103、INT. UN MEDITATION ROOM - DAY,doc_102_chunk_0,Would you like a mint?,Meditation Room: Simon offers mints to Judy during their conversation.
26、EXT. FOREIGN OFFICE - DAY,doc_25_chunk_2,"What I'm saying is that to - walk the road of peace, sometimes you need to be ready to climb the mountain of conflict. Thank you!","Scene: Press event, Simon addresses reporters about peace and conflict."
101、INT. KAREN CLARK'S UN OFFICE - DAY,doc_100_chunk_2,Sorry?,Scene: Karen and General Miller discuss announcing Simon's resignation without him; Simon is present but spoken about as if not there.
101、INT. KAREN CLARK'S UN OFFICE - DAY,doc_100_chunk_2,What? You can't.,Scene: Karen and General Miller discuss announcing Simon's resignation without him; Simon objects to their plan.
32、INT. SIMON'S OFFICE/BOX ROOM - DAY,doc_31_chunk_2,That's much harder than being President.,
18、INT. FOREIGN OFFICE BALLROOM - DAY,doc_17_chunk_1,'Meat in the room'? Oh for fuck's sake Judy. I took an hour out to come overhere and be room meat?,
18、INT. FOREIGN OFFICE BALLROOM - DAY,doc_17_chunk_1,"Great, I'm not liver. What was I, tit meat?",
17、INT. FOREIGN OFFICE GRAND MEETING ROOM - DAY,doc_16_chunk_3,Are people thinking that? That's -- a bit hardcore.,"Scene with Simon, Judy, and Toby; Simon is observing others and reacting to their thoughts about conflict."
17、INT. FOREIGN OFFICE GRAND MEETING ROOM - DAY,doc_16_chunk_3,"No, this is worse.",Scene with Simon and Judy; Simon is still trying to see something and reacts negatively after swapping seats.
27、INT. CAR DRIVING THRU WESTMINSTER. DAY.,doc_26_chunk_1,Oh shit. It's Malcolm.,
27、INT. CAR DRIVING THRU WESTMINSTER. DAY.,doc_26_chunk_1,How does he do that?,
27、INT. CAR DRIVING THRU WESTMINSTER. DAY.,doc_26_chunk_1,Hello?,
11、INT. DFID SIMON'S OFFICE. DAY.,doc_10_chunk_4,"We were thinking, weren't we Judy, that I could row back on Question Time tonight.",Scene or location not specified; Simon speaks to Malcolm and possibly Judy about appearing on Question Time.
11、INT. DFID SIMON'S OFFICE. DAY.,doc_10_chunk_4,Why? We've been prepping Question Time.,Scene or location not specified; Simon speaks to Malcolm after being told he's been disinvited from Question Time.
101、INT. KAREN CLARK'S UN OFFICE - DAY,doc_100_chunk_1,Ah okay. They're not running with that? I have not said that.,
101、INT. KAREN CLARK'S UN OFFICE - DAY,doc_100_chunk_1,It's much subtler than that. It's nuanced. I'm playing a much cleverer game than that. I'm a (whispering) fake hawk.,
101、INT. KAREN CLARK'S UN OFFICE - DAY,doc_100_chunk_1,(whispering) Fake hawk.,
29、INT. NUMBER TEN - DAY,doc_28_chunk_0,You can't say it's a resigning issue. Because you then have to resign.,"Scene: Walking towards Malcolm's office, Simon speaks with Toby and Judy about the war being a resigning issue."
29、INT. NUMBER TEN - DAY,doc_28_chunk_1,"We can do without the ritual humiliation, Malcolm. You know I'm against talking up the war.","Scene or location not specified: Simon speaks with Malcolm about his opposition to promoting the war, during a heated exchange."
115、INT. UN CORRIDOR- DAY,doc_114_chunk_0,Yup. That's that then.,Corridor with Brit delegation watching a screen; Simon responds to the passing of Resolution 5977.
