doc_title,chunk_id,fact,scene_context
159、EXT. OUTSIDE ALEXEI'S SUITE - NIGHT,doc_158_chunk_0,Alexei owns a hunting knife,"Bedroom, Nadia finds Alexei's hunting knife under the pillow."
114、INT. MOTEL BEDROOM - NIGHT,doc_113_chunk_3,Alexei is informed of Nadia's pregnancy.,Nadia announces pregnancy to Alexei during a sitting conversation.
166、INT. HOTEL CORRIDOR / ALEXEI'S SUITE - NIGHT,doc_165_chunk_0,Alexei is tied and bound to a desk chair.,Bedroom
112、INT. MOTEL CHALET 17 - NIGHT,doc_111_chunk_3,Alexei is left alone with Nadia on the bed after Yuri enters the bathroom.,"Yuri enters bathroom, leaving Alexei and Nadia alone on the bed."
165、INT. ALEXEI'S SUITE - NIGHT,doc_164_chunk_2,Alexei came back for Nadia.,"Confrontation between Alexei, Nadia, and John"
114、INT. MOTEL BEDROOM - NIGHT,doc_113_chunk_4,Alexei is still absorbing the news.,Nadia holds Alexei and he is absorbing the news.
146、INT. / EXT. AIRPORT EXIT - NIGHT,doc_145_chunk_1,Alexei is standing about twenty feet behind Nadia.,Airport terminal
146、INT. / EXT. AIRPORT EXIT - NIGHT,doc_145_chunk_1,Alexei approaches Nadia.,Airport terminal
74、INT. JOHN'S LOUNGE - NIGHT,doc_73_chunk_11,Alexei laughs with Yuri after Yuri translates for him.,"Yuri translates for Alexei, resulting in both laughing."
77、EXT. JOHN'S GARDEN - NIGHT,doc_76_chunk_4,Alexei is a veteran of Afghanistan.,
113、INT. BATHROOM - NIGHT,doc_112_chunk_0,Alexei was present at a birthday party with Nadia and a man.,Bathroom: Yuri shows John a Polaroid photo.
92、INT. / EXT. JOHN'S CAR - DAY,doc_91_chunk_0,Alexei is holding a knife to Nadia's ribs.,Car ride in the morning rain
114、INT. MOTEL BEDROOM - NIGHT,doc_113_chunk_2,The jumper fits perfectly on Alexei.,Alexei tries on a jumper.
